issue_id,issue_no,title,body
729921,264,b'OOTB Azure support',b''
728060,263,b'Document GetRevisionsFor',b''
724097,262,b'Distribute map reduce requests',"b'map should be done in parallel onto all nodes with shared related to the query.\nreduce done at the first calling node.\n\nIn order to do this the knowledge of the replication and sharding must be known to the core query engine though. So the current replication bundle needs to be totally changed i would presume.\n\nIf your not going for a CAP based theorum, and prefer classical sharding, then you just have to model that in a discoverable way so that the query engine knows where to distribute the map part of the query.\n'"
721870,260,b'Index etag should include index contents',"b'When you change index definition, the cache should be cleared\n'"
717533,259,b'Document distinct queries',b'How they work? Limitation? Etc?\n'
710185,258,b'JsonEnumConverter fail on Nullable<TypeEnum>',"b""I'm using various MyTypeEnum? as properties of my entities. RavenDb store the document but is not able to create the object from Json.Net serialization.\nMy rough solution was to copy Json.NET implementation of Enum converter in order to retrieve instance type of Nullable<?>\n\n<pre><code>\npublic override object ReadJson(JsonReader reader, Type objectType, object existingValue, JsonSerializer serializer)\n        {\n            var type = EnsureNotNullableType(objectType);\n            return Enum.Parse(type, reader.Value.ToString(), true);\n        }\n\n        public bool IsNullableType(Type t)\n        {\n           \n            return (t.IsGenericType && t.GetGenericTypeDefinition() == typeof(Nullable<>));\n        }\n\n        public Type EnsureNotNullableType(Type t)\n        {\n            return (IsNullableType(t)) ? Nullable.GetUnderlyingType(t) : t;\n        }\n</code></pre>\n"""
701283,257,b'Handle big attachments',b'- streaming\n- resumable\n- partial uploads\n'
700328,256,b'Evaluate lucene-mem branch',b'a) some tests are failing\nb) see if this is good for reducing memory / runtime cost\n'
693686,255,b'When using versioning & replication - there are conflicts',b'We should allow a better way to control the replication + versioning story.\nRight now it generates conflicts when both are used together\n'
690625,254,b'IsStaleByEtag - faster when currently indexing',"b'We are doing a scan right now, which can be slow on big databases, we need to be able to do a seek\n'"
680948,253,b'local database transfer',b'How can i  transfer one local database whole data to other local database  ?\n'
675062,252,b'Resolve issue with JSON parsing',"b'For very large documents.\nWould be easier to replace Json.net than fix it.\nConsider affects on the client API, need to at least preserve some of the API to make it easier to port.\n'"
671801,251,"b'When running inside IIS, figure out port & virtual dir'","b'On our own, without relying on the configuration\n'"
623355,250,b'Queries can result in selecting the wrong index',"b'When I add set of products which can have 1 or more categories, a query by category id works fine and an index Temp/Products/ByCategoriesId is created. A Count() also gives the correct result (10 for the example code below). When I get the Count() for all products after the previous query, I get a wrong result which looks like the count of the \'cartesian product\' of the products and categories. For the example below it is 50 (each one of 10 product has 5 categories).\n\nWhen I don\'t run the 1st query and only the 2nd one to query all products, a different index Temp/Products is created and the correct result for Count() is returned.\n\n```\npublic class Program\n{\n    static void Main()\n    {\n        using (var store = new DocumentStore { Url = ""http://localhost:8080"" })\n        {\n            store.Initialize();\n            using (var session = store.OpenSession())\n            {\n                CreateTestData(session);\n\n                QueryByCategory(session, ""category-1"");\n                QueryByCategory(session, null);\n            }\n        }\n\n        Console.ReadKey();\n    }\n\n    private static void QueryByCategory(IDocumentSession session, string category)\n    {\n        Console.WriteLine(""query by \'"" + category + ""\'"");\n\n        var query = session.Query<Product>().Customize(x => x.WaitForNonStaleResults());\n\n        if (category != null)\n        {\n            query = query.Where(p => p.Categories.Any(c => c.Id == category));\n        }\n\n        Console.WriteLine(query.Count());\n        foreach (var product in query)\n        {\n            Console.WriteLine(product.Id);\n        }\n    }\n\n    public static void CreateTestData(IDocumentSession session)\n    {\n        var categories = Enumerable.Range(1, 5).Select(j => new Category { Id = ""category-"" + j }).ToList();\n        for (var i = 1; i <= 10; i++)\n        {\n            var product = new Product\n                {\n                    Id = ""product-"" + i,\n                    Categories = categories\n                };\n\n            session.Store(product);\n        }\n\n        session.SaveChanges();\n    }\n\n    public class Product\n    {\n        public string Id { get; set; }\n        public IEnumerable<Category> Categories { get; set; }\n    }\n\n    public class Category\n    {\n        public string Id { get; set; }\n    }\n}\n```\n'"
609412,247,b'Linear Query Results are fragmented',"b'When executing a linear query (posting a linq query as a string to /linearQuery), the results are fragmented. For example, if there are 25 total results and a requested page size of 5, you might get 1 result on the 1st page, 5 results on the 2nd page, 2 results on the 3rd page, etc.\n'"
606417,246,b'RavenDB.Net site: fix the search',"b""I read the following article: http://ravendb.net/faq/unique-constraints and saw the usage of  s.Advanced.UseOptimisticConcurrency which I decided I wanted to try to find more information about this and searched for it and found no results http://ravendb.net/Home/Search?q=UseOptimisticConcurrency doesn't return even http://ravendb.net/faq/unique-constraints\n"""
603135,245,b'Provide write only API',b'For bulk scenarios\nFire& forget\n'
603134,244,"b'When deleting Raven/Databases/foo database, should drop the foo db'",b'This allow programmatic access to handle this\n'
596869,243,b'Sharding: Enable linq queries',b'Should be just a matter of passing ShardedDocumentQuery\n'
596868,242,b'Sharding: Should support Take',"b'So we can execute:\n\n= session.Advanced.LuceneQuery<Person>()\n                   .WaitForNonStaleResults()\n                   .OrderBy(""Name"")\n                   .Take(1)\n                   .ToArray();\n'"
596866,241,b'Sharding: Should sort sharded results',b'So the values are sorted internally.\n'
596854,240,b'Big docs perf issues',"b'Parsing the BSON takes time, we need to think about ways to avoid that\n'"
543919,237,b'Attachment Content-Type are ignored in IIS 7+',b'Step to reproduce:\n- Try to add a CSS into the /static with header: Content-Type: text/css\n- Query the static : Content-Type is text/html (the default)\n\nit is because Response.Headers.Add is used instead of Response.AddHeader.\nI will post a patch\n'
541418,236,b'Problem with relations in index',"b'This worked in 237 but failing in 261\n    public class RelationIdIndex : LocalClientTest\n    {\n        [Fact]\n        public void CanBeUsedForTransformResultsWithDocumentId()\n        {\n            using (var store = NewDocumentStore())\n            {\n                new ThorIndex().Execute(store);\n\n```\n            var relId = Guid.NewGuid();\n            using (var s = store.OpenSession())\n            {\n                s.Store(new Thor\n                            {\n                                Id = Guid.NewGuid(),\n                                Name = ""Thor"",\n                                Rel = new Relation\n                                        {\n                                            Id = relId\n                                        }\n                            });\n                s.SaveChanges();\n            }\n\n            using (var s = store.OpenSession())\n            {\n                var objects = s.Query<Thor, ThorIndex>()\n                    .Customize(x => x.WaitForNonStaleResults())\n                    .ToArray();\n                Assert.Equal(1, objects.Length);\n                Assert.Equal(relId, objects[0].Rel.Id);\n\n                objects = s.Query<Thor, ThorIndex>()\n                    .Customize(x => x.WaitForNonStaleResults())\n                    .Where(item => item.Rel.Id == relId)\n                    .ToArray();\n\n                Assert.Equal(1, objects.Length);\n                Assert.Equal(relId, objects[0].Rel.Id);\n            }\n        }\n    }\n}\n\npublic class ThorIndex : AbstractIndexCreationTask<Thor>\n{\n    public ThorIndex()\n    {\n        Map = thors => from doc in thors\n                       select new { doc.Name, doc.Rel.Id };\n    }\n}\n\npublic class Thor\n{\n    public Guid Id { get; set; }\n    public string Name { get; set; }\n    public Relation Rel { get; set; }\n}\n\npublic class Relation\n{\n    public Guid Id { get; set; }\n}\n```\n'"
539336,235,b'Current version served up by Nuget will not launch server',"b""when attempting to launch the server after installing Raven using Nuget the following exception is thrown:\n\nSystem.IO.FileNotFoundException: Could not load file or assembly 'Raven.Abstractions, Version=1.0.0.0, Culture=neutral, PublicKeyToken=37f41c7f99471593' or one of its dependencies. The system cannot find the file specified.\nFile name: 'Raven.Abstractions, Version=1.0.0.0, Culture=neutral, PublicKeyToken=37f41c7f99471593'\n   at Raven.Database.Indexing.WorkContext..ctor()\n   at Raven.Database.DocumentDatabase..ctor(InMemroyRavenConfiguration configuration)\n   at Raven.Server.RavenDbServer..ctor(RavenConfiguration settings)\n   at Raven.Server.Program.RunInDebugMode(Nullable`1 anonymousUserAccessMode, RavenConfiguration ravenConfiguration)\n   at Raven.Server.Program.InteractiveRun(String[] args)\n   at Raven.Server.Program.Main(String[] args)\n"""
538905,234,b'KeywordAnalyzer not work as lucene',"b'a test as follow:\n\n```\nclass Program\n{\n    static IDocumentStore documentStore1 = new DocumentStore { Url = ""http://localhost:8080"" }.Initialize();\n    static void Main(string[] args)\n    {\n        using (var session = documentStore1.OpenSession())\n        {\n            session.Advanced.DatabaseCommands.PutIndex(""test"", new IndexDefinition\n            {\n                Map = @""from s in docs.Softs\n        select new { s.f_platform, s.f_name, s.f_alias,s.f_License,s.f_totaldownload}"",\n                Analyzers =\n            {\n                {""f_name"", typeof(KeywordAnalyzer).AssemblyQualifiedName},\n                {""f_alias"", typeof(KeywordAnalyzer).AssemblyQualifiedName},\n            },\n                Indexes =\n            {\n                {""f_platform"", FieldIndexing.NotAnalyzed},\n                {""f_License"", FieldIndexing.NotAnalyzed},\n                {""f_totaldownload"", FieldIndexing.NotAnalyzed},\n                {""f_name"", FieldIndexing.Analyzed},\n                {""f_alias"", FieldIndexing.Analyzed},\n           },\n                SortOptions = \n            {\n                { ""f_totaldownload"", SortOptions.Int },\n                { ""f_License"", SortOptions.Int },\n            }\n\n            }, true);\n\n            Soft entity = new Soft\n            {\n                f_platform = 1,\n                f_name = ""hello Shrek"",\n                f_alias = ""world"",\n                f_License = ""agpl"",\n                f_totaldownload = -1\n            };\n            session.Store(entity);\n            session.Advanced.GetMetadataFor(entity)[""Raven-Entity-Name""] = ""Softs"";\n            session.SaveChanges();\n\n            List<Soft> tmps = session.Advanced.LuceneQuery<Soft>(""test"").\n                                    WaitForNonStaleResults()\n                                    .WhereStartsWith(""f_name"", ""s"")\n                                    .OrderBy(new[] { ""-f_License"", ""f_totaldownload"" })\n                                    .ToList();\n\n            foreach (var t1 in tmps)\n            {\n                Console.WriteLine(t1.f_name);\n            }\n\n            Console.ReadLine();\n        }\n    }\n}\n\npublic class Soft\n{\n    public int f_platform;\n    public string f_name;\n    public string f_alias;\n    public string f_License;\n    public int f_totaldownload;\n}\n```\n\nthis program will output hello Shrek\nAT http://ravendb.net/documentation/how-indexes-work\nKeyword Analyzer - tokenizes the entire stream as a single token.\nthis search shouldn\'t get any result\n\nOther, if I save some Chinese characters\xef\xbc\x8cper characters will be as a single token\n'"
536769,233,b'TransformResults not translate property .Id to .__document_id',"b'I\'m using Guid type as a Id and everything works fine except if I use TransformResult in AbstractIndexCreationTask<T> then .Id is not transformed to .__document_id.\nIt is strange as this works in Map and Reduce.\n\nSample (Note that Id is Guid type):\nTransformResults = (database, contents) => from item in contents\n                                                       select new\n                                                                {\n                                                                    Id = item.Id,\n                                                                    ContentType = item.ContentType\n                                                                };\ndoesn\'t work but if TransformResults is set manually to:\nindexDefinition.TransformResults =\n                @""results.Select(item => new { Id = item.__document_id, ContentType = item.ContentType })"";\n\nthen it works as expected.\n'"
527272,232,b'Make sure that all config options are documented',"b""Raven/IndexingPriority isn't\n"""
495112,229,b'Negating a combination of conditions surrounded by subclauses',"b'When using the following methods in the Advanced.LuceneQuery object:\n\n<pre>\n  query = query.Not;\n  query.OpenSubclause(); \n  query.WhereEquals(""IsPublished"", true); \n  query.AndAlso();\n  query.WhereEquals(""Tags.Length"", 0); \n  query.CloseSubclause(); \n</pre>\n\n\nThis is the desired result:\n\n<pre>\n-(IsPublished:true AND Tags.Length:0) \n</pre>\n\nnote the ""Not"" before the sub-clause... \n\nBut this is the actual result:\n\n<pre>\n(-IsPublished:true AND Tags.Length:0) \n</pre>\n\nThe ""Not"" is inside the sub-clause and on the first condition only. \n'"
493572,228,b'Document dynamic aggregation',b'Both for MapReduce and Dynamic Aggregation\n'
492786,227,b'Dynamic group by should use value equality',b'So we can compare complex objects\n'
492777,226,b'TransformResults should handle comma operator',"b'When grouping by Tags,Id should understand what this means.\n'"
489972,225,b'ExecuteDynamicQuery always waits 15 secondes for stale results',"b'ExecuteDynamicQuery always waits 15 secondes for stale results, but should (if at all) do this only when the index initially gets created.\n'"
484010,224,b'InvalidCastException: ParameterExpression to MemberExpression',"b'The following code causes an error:\n\n```\n[TestFixture]\npublic class TestCache\n{\n\n    public class cacheObject\n    {\n        public string Id { get; set; }\n    }\n\n    public class unCachedObject\n    {\n        public string Id { get; private set; }\n\n        public unCachedObject(cacheObject cachedObject)\n        {\n            Id = cachedObject.Id;\n        }\n\n    }\n\n    [Test]\n    public void ShouldSerialise()\n    {\n\n        var documentStore = new DocumentStore { Url = ""http://localhost:8080"" };\n        documentStore.Initialize();\n\n        var entity = new cacheObject { Id = Guid.NewGuid().ToString() };\n\n        using (var session = documentStore.OpenSession())\n        {\n            session.Store(entity);\n            session.SaveChanges();\n        }\n\n        using (var session = documentStore.OpenSession())\n        {\n            var entitys = session.Query<cacheObject>().Select(cachedObject => new unCachedObject(cachedObject)).ToArray();\n            foreach (var uncachedentity in entitys)\n                Console.WriteLine(uncachedentity.Id);\n        }\n\n    }\n}\n```\n\nError:\n\n```\nTest \'UnitTests.RavenCache.TestCache.ShouldSerialise\' failed: System.InvalidCastException : Unable to cast object of type \'System.Linq.Expressions.ParameterExpression\' to type \'System.Linq.Expressions.MemberExpression\'.\nat System.Linq.Enumerable.<CastIterator>d__aa`1.MoveNext()\nat System.Linq.Enumerable.WhereSelectEnumerableIterator`2.MoveNext()\nat System.Collections.Generic.List`1.InsertRange(Int32 index, IEnumerable`1 collection)\nat System.Collections.Generic.List`1.AddRange(IEnumerable`1 collection)\nat Raven.Client.Linq.RavenQueryProviderProcessor`1.VisitSelect(Expression operand)\nat Raven.Client.Linq.RavenQueryProviderProcessor`1.VisitQueryableMethodCall(MethodCallExpression expression)\nat Raven.Client.Linq.RavenQueryProviderProcessor`1.VisitMethodCall(MethodCallExpression expression)\nat Raven.Client.Linq.RavenQueryProviderProcessor`1.VisitExpression(Expression expression)\nat Raven.Client.Linq.RavenQueryProviderProcessor`1.ProcessExpression(Expression expression)\nat Raven.Client.Linq.RavenQueryProviderProcessor`1.Execute(Expression expression)\nat Raven.Client.Linq.DynamicRavenQueryProvider`1.Execute(Expression expression)\nat Raven.Client.Linq.DynamicRavenQueryProvider`1.System.Linq.IQueryProvider.Execute(Expression expression)\nat Raven.Client.Linq.RavenQueryable`1.GetEnumerator()\nat System.Linq.Buffer`1..ctor(IEnumerable`1 source)\nat System.Linq.Enumerable.ToArray[TSource](IEnumerable`1 source)\nRavenCache\\TestFundCache.cs(51,0): at FundsLibrary.WebService.UnitTests.RavenCache.TestFundCache.ShouldSerialise()\n```\n'"
477714,223,b'Provide extension point for custom analyzers',"b'So users can decide per field per document which analyzer to use.\nThat would allow greater flexibility, especially in multi lingual scenarios\n'"
477700,222,b'Issue the last etag indexed for queries',b'That would allow full caching of the results\n'
477698,221,"b'When defining analyzers, should check they exists'",b'When creating index\nShould also check that we can create an instance of them\n'
477697,220,b'RavenDB does not consider changing analyzer to change the index',b'It should\n'
477672,219,b'Should report error if cannot find analyzer',b'Right now it silently fails\n'
477649,218,b'Support comma in fetch request',b'Like we do for actual querying\n'
477648,217,b'Support dynamic aggregations',"b'Those aggregations are done on the MAP result.\nBasically, they are implemented as a Transform Results\n\nquery=User:Ayende&dynamic_aggregate=count\n\n//map\nfrom doc in docs\nselect new { doc.User }\n\n//transform\nthe aggregation\n'"
477647,216,b'Support map/reduce in dynamic indexes',"b'For example:\n\nquery=User:Ayende&aggregate=Count\n\nWill result in the following map reduce index\n\nfrom doc in docs\nselect new { doc.User, Count = 1 }\n\nfrom result in results\ngroup result by result.User into g\nselect new { User = g.Key, Count = g.Sum( x=> x.Count) }\n'"
477645,215,b'Report build version in server',b'Server output\nWeb UI\nConsole output\n'
476427,214,b'Document query for terms',b'And why we want that\n'
475734,213,b'Last-Modified metadata missing',"b'I\'m using EmbeddableDocumentStore with managed storage and metadata (GetMetadataFor) contain no ""Last-Modified"" for existing documents.\n'"
473820,212,b'Document projections & dynamic indexing',"b'public class Product_ByAttribute : AbstractIndexCreationTask<Product>\n{\n    public Product_ByAttribute()\n    {\n        Map = products =>\n            from p in products\n            select new\n            {\n                _ = Project(p.Attributes, attribute => new Field(attribute.Name, attribute.Value, Field.Store.NO, Field.Index.ANALYZED))\n            };\n    }\n}\n\n[Fact]\npublic void CanCreateCompletelyDynamicFields()\n{\n    using (var store = NewDocumentStore())\n    {\n        new Product_ByAttribute().Execute(store);\n\n```\n    using (var session = store.OpenSession())\n    {\n        session.Store(new Product\n        {\n            Attributes = new List<Attribute>\n            {\n                new Attribute{Name = ""Color"", Value = ""Red""}\n            }\n        });\n\n        session.SaveChanges();\n    }\n\n    using (var session = store.OpenSession())\n    {\n        var products = session.Advanced.LuceneQuery<Product>(""Product/ByAttribute"")\n            .WhereEquals(""Color"", ""Red"")\n            .WaitForNonStaleResults(TimeSpan.FromMinutes(3))\n            .ToList();\n\n        Assert.NotEmpty(products);\n    }\n}\n```\n\n}\n'"
473143,211,b'Multi Tenancy Index Creation Issue',"b'Posted to the groups but adding here also:\n\nSample test that fails with: \'There is no index named: TestIndex\'. I \ncan see the index has been created on the main DB but not on the \'Testing\' DB. \n\nThe created document gets added to \'Testing\' correctly, it is just the index creation.\n\nI am using unstable 217 build. \n\n[Test] \n        public void Mulitenancy_Test() \n        { \n            var store = new DocumentStore { Url = ""http://localhost: 8082"", DefaultDatabase = ""Test"" }; \n            store.Initialize(); \n            store.DatabaseCommands.PutIndex(""TestIndex"", \n                new IndexDefinition<Test, Test>() \n                { \n                    Map = movies => from movie in movies \n                                    select new { movie.Name } \n            }); \n            using (var sess = store.OpenSession()) \n            { \n                sess.Store(new Test { Name = ""xxx"" }); \n                sess.SaveChanges(); \n            } \n\n```\n        using (var sess = store.OpenSession()) \n        { \n            var result = sess.Query<Test>(""TestIndex"") \n                .Where(x => x.Name == ""xxx"") \n                .FirstOrDefault(); \n            Assert.IsNotNull(result); \n        } \n    } \n} \npublic class Test \n{ \n    public string Id { get; set; } \n    public string Name { get; set; } \n} \n```\n'"
464806,210,b'Load specific version of an entity',b'As Ayende requested:\n\nhttp://groups.google.com/group/ravendb/browse_thread/thread/f8ac2a1ede48305e\n'
462607,208,b'Order in which documents are inserted affects query result.',b'Please have a look at this thread:\nhttp://groups.google.com/group/ravendb/browse_thread/thread/2317dea050295fa7\n\n(4th post).\n\nedit:\nInvestigated further: this only happens on collections (arrays).\n'
462411,207,b'Enterprise RavenDB: Auto balance tenants ',"b'In a distributed ravendb, move tenants to inactive servers based on load\n'"
461489,206,b'Better indexing errors in the SL UI',"b'However if the error results were more along the lines\n\nIndex: UserByID, document: user/1 (link to document), select new\n{ doc.User.Name } results in NullReference Exception.\n'"
452041,205,b'Investigate slow bulk delete operation',"b'When deleting 181K documents, it took way too long\nhttp://groups.google.com/group/ravendb/browse_thread/thread/298363d330a2a677/50cc5b1a77ea5f22?lnk=raot#50cc5b1a77ea5f22\n'"
447922,204,b'Document the As query helper function',"b's.Query<UserForIndexingThatHasFullTextPRoperty>().Where(x=>x.FullText.Contains(""foo"")).As<User>()\n'"
447913,203,b'Document how the Linq works',b'How it translate queries to Lucene\nWhat sort of queries are possible\n'
440319,202,b'TransformResults should keep __document_id',"b""If we don't keep __document_id or __reduce_key, we are pretty much screwed\n"""
439953,201,b'Add a way to extract terms',b'So we can handle popularity\n'
439951,200,b'Document dynamic indexing',"b'Allowing to dynamically generate fields:\n\nfrom p in docs.Products\nfrom att in p.AttributeValues\ngroup att by att.ValueOf.Name into g\nselect new \n{ \n    _ = g.Select(x => new Lucene.Net.Documents.Field(g.Key, x.Value))\n}\n'"
438268,199,"b""why can't search H, B ""","b'I create a Index:\n            using (var session = documentStore.OpenSession())\n            {\n                session.DatabaseCommands.PutIndex(INDEX_SOFT_NAME, new IndexDefinition\n                {\n                    Map = @""from s in docs.Softs\n                            select new { s.f_platform, s.f_name, s.f_alias,s.f_License,s.f_totaldownload}"",\n                    Analyzers =\n                                {\n                                    {""f_name"", typeof(KeywordAnalyzer).AssemblyQualifiedName},\n                                    {""f_alias"", typeof(KeywordAnalyzer).AssemblyQualifiedName},\n                                },\n                    Indexes =\n                                {\n                                    {""f_platform"", FieldIndexing.NotAnalyzed},\n                                    {""f_License"", FieldIndexing.NotAnalyzed},\n                                    {""f_totaldownload"", FieldIndexing.NotAnalyzed},\n                                    {""f_name"", FieldIndexing.Analyzed},\n                                    {""f_alias"", FieldIndexing.Analyzed},\n                               },\n                    SortOptions = \n                                {\n                                    { ""f_totaldownload"", SortOptions.Int },\n                                    { ""f_License"", SortOptions.Int },\n                                }\n\n```\n            }, true);\n        }\n```\n# \n\nand some f_name startwith H, B\n\nsession.LuceneQuery<Soft>(INDEX_SOFT_NAME).Where(""f_platform:1 AND (f_name:*H* OR  f_alias:*H*)"").OrderBy(new[] { ""-f_License"", ""f_totaldownload"" }).Take(100);\n\nI can\'t get the records which start with h, but if it\'s not start H and contain H, can get\n\nif I search B like that\ni can\'t get anything\n'"
400399,195,b'Document collation support',b'SvCollactionAnalyzer\n'
394773,190,b'Document WhereEntityIs',b'soon\n'
394772,189,b'Document multi tenancy',b'soon\n'
394760,188,b'Failing test when running localized',"b""Raven.Tests.Queries.DyanmicQueries.CanGetErrorsInQueries [FAIL] \n    Assert.Equal() Failure \n    Position: First difference is at position 21 \n    Expected: Doc 'rahien', Error: Cannot perform runtime binding on a \nnull reference \n    Actual:   Doc 'rahien', Error: Die Laufzeitbindung kann f r einen \nNULL-Verweis nicht ausgef hrt werden. \n    Stack Trace: \n       bei Xunit.Assert.Equal[T](T expected, T actual, \nIEqualityComparer`1 comparer) \n       bei Raven.Tests.Queries.DyanmicQueries.CanGetErrorsInQueries() \nin c:\\Users\\tobias\\sandbox\\ravendb\\Raven.Tests\\Quer \nies\\DyanmicQueries.cs:Zeile 71. \nRaven.Tests.Indexes.Statistics.Can_get_details_about_indexing_errors [FAIL] \n    Assert.Contains() failure: Not found: Attempted to divide by zero. \n    Stack Trace: \n       bei Xunit.Assert.Contains(String expectedSubString, String \nactualString, StringComparison comparisonType) \n       bei \nRaven.Tests.Indexes.Statistics.Can_get_details_about_indexing_errors() \nin c:\\Users\\tobias\\sandbox\\ravendb\\Rave \nn.Tests\\Indexes\\Statistics.cs:Zeile 165. \n"""
393388,187,b'Minor: typo (EmbeddablDocumentStore)',"b'EmbeddablDocumentStore should be ""EmbeddableDocumentStore""\n'"
393153,186,"b'if column is int, how sort?'","b'code as follow:\n            NumberT number;\n            int[] ids = new int[] {100, 50, 80 };\n\n```\n        for (int i = 0; i < 3; i++)\n        {\n            using (var session = documentStore.OpenSession())\n            {\n                number = new NumberT();\n                number.Id = ""numberclass/"" + i;\n                number.cost = ids[i];\n\n                session.Store(number);\n                session.SaveChanges();\n            }\n        }\n\n        //add index\n        using (var session = documentStore.OpenSession())\n        {\n            session.DatabaseCommands.PutIndex(""fornumber"", new IndexDefinition\n            {\n                Map = @""from s in docs.NumberTs\n                        select new { s.cost }"",\n            }, true);\n        }\n\n        //search\n        using (var session = documentStore.OpenSession())\n        {\n            var all = session.LuceneQuery<NumberT>(""fornumber"").OrderBy(""cost"");\n\n            foreach (var item in all)\n            {\n                Console.WriteLine(item.cost);\n            }\n        }\n```\n\nthe output:\n100\n50\n80\n'"
392638,185,b'Error in documentation?',"b'the example in \nhttp://ravendb.net/documentation/docs-client-api-index\nsays \nRunning in embedded mode (Raven.Client.Embedded.dll)\nvar documentStore = new EmbeddableocumentStore  {  DataDirectory = ""path/to/database/directory""  };\ndocumentStore.Initialize();\n\nbut referencing the dll, the store name is EmbeddablDocumentStore not EmbeddableocumentStore  \n'"
389216,184,b'Document DatabaseCommands ',"b""There doesn't seem to be much documentation on the website for the DatabaseCommands. It would be good to have a page dedicated to this. Explanation of why DatabaseCommands are separate and whether or not they're transactional would help. \n"""
387721,183,b'Minor: command line instructions',"b'When invoking a Raven.Server.exe /? the ""uninstall"" option contains a typo\n'"
368761,181,b'Improve attachment support',"b'Attachments currently suffer from the following limitations:\n\n1) They cannot be indexed\n2) They are not replicated\n3) They do not have any trigger behaviors\n\nThis makes it impossible to impose security and triggering actions upon them (among other things).\n\nPossible suggestions:\n\n1) Add these behaviors to attachments to they behave more like documents\n\n2) Allow documents to have binary properties (eg. a byte array member) that are stored as such. Obviouslly these properties would not be indexible, but would allow for their lifecycle to be tied to their owning document inherintly.\n'"
368723,180,b'Music Store',"b""I pulled up your demo and noticed that the genres were stored incorrectly.  The Id is being retrieved as genres/1 instead of perhaps just 1.  When you then use the StoreController's method Browse, the result will fail as the id comes in as null.\n"""
363970,179,b'Silverlight UI - Auto update',b'_have_ to be user controlled\n_have_ to do backup first \n'
363792,178,b'Replication read from slave',b'Master should read all changes from its slave on startup\n'
357279,176,b'Silverlight UI - document templates',b'Allow users to specify XAML template for a specific document template (probably using the entity name).\nThis template will be used to show the document in the thumbnail view.\n'
357252,175,b'Silverlight UI - Links for doc ids',"b'Recognize pattern for references, and allow to go from one document to another by clicking the link as if it was HREF\n'"
356372,174,b'Support subclauses in Lucene query builder API',b''
355539,173,b'Do not replicate writes automatically',"b'Because it can cause conflicts.\nInstead, ask the user and default to failing fast.\n'"
355063,172,b'Move away from FirstAndLastDocumentIds',"b'We can do this sort of thing using plain old etags, and that will reduce the storage API\n'"
354360,170,b'Update all samples to use only Query',"b""Shouldn't use LuceneQuery any more\n"""
354335,169,b'Support translator func in the WebUI',b''
354334,168,b'Support setting analyzers in the WebUI',b''
354333,167,b'Support sort options in the WebUI',b''
326785,163,b'Document expiration bundle',b''
325463,162,b'Document AbstractIndexCreationTask',b'And IndexCreation\n'
317197,161,b'Document include features',b'Optimization for references\n'
317112,160,b'Document AllowNonAuthoritiveInformation ',b'Why it is needed?\nWhat it does?\nAllowNonAuthoritiveInformation \nNonAuthoritiveInformationTimeout\n'
315535,159,b'Implement OAuth 2.0 2 legged authentication',b'See full discussion here:\nhttp://groups.google.co.il/group/ravendb/browse_thread/thread/89ee73e31e3b3472/a998a9c8e789aa6\n'
315534,158,b'Implement OAuth 2.0 2 legged authentication',b'See full discussion here:\nhttp://groups.google.co.il/group/ravendb/browse_thread/thread/89ee73e31e3b3472/a998a9c8e789aa6\n'
304273,155,b'Document Hierarchal indexes',"b'from post in docs.Posts\nfrom comment in Hierarchy(post, """"Comments"""") \nselect new { comment.Text }""\n'"
297283,149,b'create index question',"b'Map = ""from doc in docs select new {doc.Name,doc.User.Name}"" is not allowed?\nreturn \xe2\x80\x9cName\xe2\x80\x9d is can\'t reduplicate infomation\nMap = ""from doc in docs select new {doc.Name,UserName = doc.User.Name}"" is ok\nbut i can\'t use UserName with linq query expression\n'"
