pull_no,comment_no,comment_body
1966,107980579,b'Okay.'
1963,107766930,"b'Should use `@""` here as well'"
1983,108361369,"b""Why? There is no reason we won't get that from the cache, is there?"""
1983,108361720,b'Why not `SeekLast`? What if there are no entries here?'
1991,108498944,b'Under what scenario is an operation unkillable?'
1991,108499417,"b""`Id` instead of `id`\r\nAnd doesn't this break the studio that rely on this?"""
1991,108503475,"b'It will break studio, In getNextOperationId add 4-th parameter: x => x.Id (assuming you use Id with upper case letter -which is by convention). So line 12 should be:\r\n```\r\nreturn this.query(endpoints.databases.operations.operationsNextOperationId, null, this.db, x => x.Id);\r\n```\r\n\r\nOptionally use nameof()'"
1991,108503917,"b""when we don't pass a cancellation token to the operation."""
1991,108507273,"b""And under what scenario aren't we doing this?"""
1994,108664599,"b'Get attachment can return null here, no?'"
1994,108664655,"b""Wouldn't be easier to compare as a long directly?"""
2002,108744116,"b""I don't think that you can get a generic type `Array` here."""
2001,108745092,b'Same issue'
2007,108872060,"b""Shouldn't this be removedNodes == null || removedNodes.Contains(...) ?"""
2007,108874585,"b""I think that you're right, I changed this.\r\nThis code is so confusing and I'm sure what is the case of node == null. Maybe we want to remove it from destination in any case once it is null."""
2013,108907400,"b""Won't this be called mulitple times when we reached a failure? Then after 2 seconds, we'll unload?"""
2013,108908886,b'https://github.com/ravendb/ravendb/pull/2014'
2037,109594173,b'Typo `chagned`'
2037,109603675,b'Fixed'
2042,109604118,b'typo `chagned`'
2042,109604435,b'lol. Will fix.'
2034,109609058,b'Why did you build such a thing?'
2034,109617108,b'I need a lock in an async code path'
2034,109617554,"b""Why not use a SemaphoreSlim, which can handle this? We don't want to devise our own sync primitives is we can help it."""
2052,109832343,b'Why are you adding it?'
2052,109832408,b'We want better names here.'
2054,109880121,b'use DocumentStoreExtensions. We have Commands there'
2054,109880140,b'use DocumentStoreExtensions. We have Commands there'
2054,109881140,"b'Ok, I need to check that it can send a document without a metadata.'"
2067,110131850,"b'This will be called on every tx, can we avoid doing this string allocation?'"
2067,110131885,"b'I\'m also not showing any ""compressed"" here?'"
2073,110257268,b'Not sure what should be here now. @aviviadi ?'
2069,110329765,b'this must be changed'
2069,110329860,b'Also this'
2073,110332183,"b'The the journal path is null, we should put the base path'"
2069,110337970,b'ok'
2069,110337973,b'ok'
2086,110540143,b'Need ctor for serialization'
2071,110263360,b'It should be probably moved to BlittableOperation. We have blittable comparison methods there.'
2071,110263396,b'Maybe DocumentCompareResult.NotEqual?'
2071,110263729,b'Do not like the side-effect here. Doing IsMetadataEqualTo can modify document?'
2071,110263962,"b""Same here. Side-effect. Also shouldn't this be a part of some ConflictResolver or something like that?"""
2071,110264070,b'NotEqual?'
2071,110265583,b'typo: ComparePropertiesExceptStartingWithAt'
2071,110539015,"b'Invalid data, missing code, mistakes\r\nNeed to actually guard this'"
2071,110539037,"b'This need to be case sensitive. And you can use a hashset, insted'"
2071,110539072,"b'Looks wrong, if there are 3 attachments on mine, and 2 on the other, how is this handled?'"
2071,110539088,b'+1'
2071,110539119,b'what is the side effect here?'
2071,110541007,b'Changed.'
2071,110541020,"b'Yes, it is actually not needed and not there anymore.'"
2071,110541024,b'The ReadObject. Fixed.'
2071,110541051,"b'Yes, it looks like we can merge those two blocks of code. \r\nI think that DocumentComparison woulc be a better name here, as we check for metadata first which means that we work with documents.'"
2071,110541056,"b'Anyways, it will be done later on, in a different PR.'"
2071,110541061,b'Done'
2071,110541066,b'Fixed.'
2071,110541266,"b'You mean case insensitive, right?\r\nI made it case insensitive, but left it as dictionary as we do need the value later on to compare it.'"
2071,110541346,"b""I will return false in this case, so we'll have a conflict."""
2071,110541418,"b""If we don't have the same attachment name than we'll end up with 5 attachments. \r\nOr if there is an equal name but no conflict in the attachments hash, content type and length than it will merge them.\r\nOtherwise, we will end up with a conflict.\r\nThe code that actually merge the attachment is the Put method."""
2093,110611450,"b'I think it would be safer just to make this exception serializable, also in situations like this use nameof(T) or typeof(T).Name'"
2093,111079982,b'Done'
2133,112117805,"b'Hm... I wonder if we want to alert per _database_, instead?\r\nThe notification center should handle the unification of the alerts.'"
2133,112117934,"b""No, this needs to remain. If we aren't hooked up, this should throw.\r\nWe handle that at the ravendb level, but Voron should enforce that if you are running in unsafe mode, you do so explicitly."""
2133,112117976,b'Why not use the event?'
2131,112118614,"b""Where are those being saved on the host machine? I'm thinking that you probably want to have those accessible from the host?\r\n\r\nSomething like:\r\n`docker run -v /all-databases:/databases ubuntu bash`\r\n\r\nNot sure what sort of guarantees that gives us, though."""
2131,112122429,"b""You can mount a host directory as a volume like we do with `settings.json` file. If not it's internal docker volume, persisted by docker - not recreated every time you run the image.\r\n\r\nWe can make an option for that in our run scripts, I'll add a ticket."""
2136,112081747,b'This cannot be deleted. It can be used by user for creating custom fields e.g. here https://github.com/ravendb/ravendb/blob/v4.0/test/SlowTests/Issues/RavenDB_3375.cs#L24'
2136,112085269,"b""Ok. It's protected, let's add a comment for it."""
2136,112085517,b'And probably have a small fast test including a basic case for it'
2136,112085751,"b""It's tricky because each static index inherits from this class, but since we are compiling them in runtime then you will not find any usages """
2136,112086081,"b'We have tests for this, 20+ failed on CI'"
2150,112271442,"b'Huh? Why are you putting the event here? It should be on the actual `StorageEnvironmentOptions`, no?'"
2149,112283085,"b'No, we want to avoid having a throw in methods that might be called a lot'"
2149,112283406,"b""Don't put throw inside the method."""
2149,112283584,b'Should throw here directly'
2149,112283988,"b'Do not throw here, should throw inside the helper method.'"
2149,112284288,"b""Shouldn't this go to identities storage?"""
2149,112377334,"b""OK. I didn't realized that we wrap the throw because of perf, I thought it was purely for readability.\r\nWill revert this specific change."""
2152,112378696,b'Add comment referencing why here'
2149,112379184,b'I moved it there.'
2149,112379240,b'I see you already changed this. Thanks.'
2153,112385243,"b""Probably want to always have a new page here, and need to explain that we also do that for verification purposes, because we are going to overwrite the page anyway, so we don't care about its current contents"""
2153,112385396,"b'When using encryption, we already have `DiffSize == 0`, condition redundant.'"
2153,112385432,b'Use Sodium Zero'
2153,112385538,"b""This isn't flags, need to treat it as flags."""
2153,112385601,"b'Use TransactionFlags, not Encryption Flags'"
2153,112385629,b'Make sure to use `[Flags]`'
2153,112385802,b'Probably need to pool those and register them in the `NativeMemory` tracking'
2153,112385945,"b'You just broke our Linux support, because this will try to call Win32 methods directly'"
2153,112386084,b'Did you change the schema version here?'
2153,112386480,b'Need to use 0 here'
2153,112386648,b'Sodium zero'
2153,112387107,b'Copy `FileName = inner.FileName`'
2153,112387151,"b""Options are the same and shouldn't be redirected"""
2153,112387480,b'Should be able to remove this'
2153,112387583,b'Can be made private'
2153,112387694,b'can remove this'
2153,112387758,b'why only for write transactions?'
2153,112387937,"b""Missing `GC.SuppressFinalizer` and do we have any unmanaged resource we manage that we can't let the inner one handle it?"""
2153,112388195,b'delete this class'
2153,112388215,"b'Forward to the inner, instead'"
2153,112388603,"b'Forward this to the pager always, then it can decide what to do'"
2153,112388731,b'Comment on why they are those specific offsets'
2153,112388853,b'Comment on why this is special'
2153,112388891,"b'Use `if` here, clearer'"
2153,112388929,b'use `if`'
2153,112388982,b'comment why needed'
2153,112389109,"b'Need to make sure that we just wrap this method call, instead'"
2153,112389251,"b'Bad, leak impl details. Make use of something like the `BatchWriter`, which can already handle this.'"
2167,112472190,"b""Why aren't you using a value tuple here?"""
2153,112478126,b'Typo here ```Allocate4KAlignedMemory```'
2153,112488070,"b'`size_t` is actually `IntPtr`, need to change it (would fail on the Pi)'"
2153,112488269,b'This is a very awkward way of doing this.'
2153,112489996,b'Where is the error handling?'
2167,112501926,"b'1. It is looking better this way. (one line less). \r\n2. @redknightlois warned me not to use Tuple in hot paths, at least until .net core 2.0 is out.'"
2172,112828675,b'What about dynamic fields?'
2172,112828703,"b""Also, can't we pass an empty field to fetch here?"""
2180,112832043,"b'Misleading method name here, you are also resolving the conflict here, and it is hidden and not visible for us.'"
2180,112832087,"b""Can calculate size of string here, so we don't need to allocate multiple times"""
2180,112832091,"b'Same, calc size ahead of time'"
2182,112833944,"b""We don't want this, this is actually quite slow to compute."""
2182,112833951,"b""Also, we don't typically remain on the same thread.\r\n"""
2182,112834790,b'So which thread do we want to present ?'
2182,112834804,b'and what else do we want to see in this report ?'
2182,112835941,"b""Ok.. I'll use NativeMemory.ThreadStats"""
2182,112838288,"b'Why, same result if you remove this line'"
2182,112838295,b'Waiting for this change'
2179,112836036,b'Raven/Storage/TimeToSyncAfterFlashInSeconds'
2179,112836039,b'Raven/Storage/NumOfCocurrentSyncsPerPhysDrive'
2179,112836046,b'Phys?'
2179,112836059,b'typo: Cocurrent?'
2182,112882912,b'Should we copy the previous start time?'
2182,112884232,b'no... '
2182,112885363,b'what is your reasoning?'
2182,112885950,b'https://github.com/ravendb/ravendb/pull/2185'
2054,112960220,b'I see that you done this. Thanks.'
2054,112960238,b'I see that you done this. Thanks.'
2192,112962351,"b'So should we remove this, then? What else is this used for?'"
2193,112964208,b'Should only include if flags != `None`'
2193,112964313,b'Probably need a comment explaining this'
2192,112965416,"b'No, this is used also (or primarily) to set default field options in index.'"
2191,112966737,b'Why is this lazy?'
2191,112967027,b'Probably need an issue to document it.'
2193,112969884,b'done\r\n'
2193,112970340,b'remember to open a new PR'
2195,113012791,"b'No, this will fail if there was an exception in this method, which will cause it to skip setting `validationLockAcquired` to zero, resulting in no one ever executing this code again.'"
2193,113039795,b'What about this time? You removed usage of this typings in editDocument.ts. Why?'
2193,113040037,"b'Can we use saveDocumentResponseItemDto  here, instead of any? '"
2193,113040077,"b'Could you either delete commented out code, or mark it with TODO (if you leave it there for some reason?) IMHO it can be deleted. '"
2193,113118418,b'deleted'
2193,113118852,b'done'
2191,113119972,"b""I made it a lazy because SQL ETL doesn't make use of it so it won't be evaluated then. However since that is needed only for Raven ETL I'll move it to from base `ExtractedItem` class to `RavenEtlItem` and drop `Lazy` wrapper"""
2191,113125532,b'We need to document entire ETL feature. I included that info here: http://issues.hibernatingrhinos.com/issue/RDoc-665'
2191,113126236,b'Okay'
2198,113164874,b'`OriginalSize` can be zero!'
2198,113164998,b'Can be zero here.'
2198,113165254,b'Checksum on zero size'
2206,113319174,b'Why this change?'
2206,113319273,b'Why?'
2206,113319433,"b""Need to have a proper error message here, with the value that wasn't expected."""
2207,113411930,"b'Bad idea, this can be held up for a long time, during which you are holding up all the work that someone might do because they are trying to subscribe / unsubscribe.\r\n\r\nBetter to do the fast subscription work we need here to get the last observed stats, release the lock and then execute in the merger.'"
2207,113412063,"b'I think that we can give the lock up here, no?'"
2207,113412210,"b""This might be runner with other transactions, shouldn't we allow it to bubble up? Then the merger will split the tx.\r\nAnd the catch will be in the caller."""
2207,113418975,b'Yes. I just focused on moving things to the tx merger instead of checking why do we actually need that lock.'
2207,113419035,"b'Yes, it should. Thanks'"
2216,113532977,b'Should we use the env from Documents or Configuration?'
2216,113533582,b'nameof(Configuration)'
2216,113533618,b'nameof(Configuration)'
2216,113533667,b'nameof(Configuration)'
2216,113641269,"b""I _think_ that the internal bundles loaders are each doing their own locking.\r\nNeed to also be sure that we aren't holding this for too long (see our discussion with @karmeli87 )"""
2216,113641920,"b""I think we want to use Configuration env here, otherwise we'll be blocking the documents.\r\nIn general, I like that we are splitting this up."""
2216,113642237,"b'We need to change how we persist the information here, instead of storing it in the documents storage, we want to store that in the configuration storage.\r\nThat avoids locking the storage for documents, and make it simpler for us.\r\nIt also means that for DR, we can just look at the docs storage and not have to figure out what configuration entries mean.'"
2216,113643115,b'Do we need to assert on all those waits? \r\nAnd can we do that in an async manner?'
2216,113645036,b'You want me to open a context under the configuration env rather than passing the context?'
2216,113645252,"b""I haven't wrote those test i just modified them to work.\r\nI don't like the use of SpinWait for polling..."""
2216,113645320,b'Like here: https://github.com/ravendb/ravendb/blob/v4.0/src/Raven.Server/Documents/ETL/EtlStorage.cs'
2216,113645560,"b'Notice that we are passing the env from configuration storage, not document storage.'"
2222,113699637,b'Where is the concurrency handling here?'
2222,113702198,"b""What kind of concurrency errors should we expect here? Underneath, `PutResolvedDocument` just do the PUT with `null` as the expected etag? I guess it shouldn't?"""
2222,113703005,"b""It shouldn't. Consider the case that you read the conflict at T1, then write it in T3.\r\nBut in T2, it was resolved externally."""
2219,113700840,b'Why is this called?'
2219,113700955,"b'If this is no longer just about smuggler, probably need to move it'"
2219,113701639,b'What do we do with the `DbId` and `Etag` properties?'
2219,113701884,"b'Can free this immediately, no?'"
2219,113701928,"b'Can free this immediately, no?\r\n'"
2222,113704366,"b'So the handling will be just skipping the put if we got the concurrency exception, right?'"
2225,113733333,b'switch those two lines?'
2225,113765409,b'@maximburyak @ayende if the previous lock mode is the same as it was maybe this should be a no-op and the record should not be updated?'
2225,113768003,"b'Probably a good idea, yes.'"
2219,114075556,"b'No, it is part of a state machine. We use this when we got EndObject.'"
2219,114075560,"b'No, it is part of a state machine. We use this when we got EndObject.'"
2219,114075579,b'It is part of a state machine. We use this when we got EndObject.'
2219,114075587,b'It is probably a merge error.'
2219,114075603,b'To where?\r\nThis way it is called only when we parse json from outside and not any where in our code which is not needed.'
2219,114075941,"b""To a shared location, since it isn't just smuggler only code, so shouldn't live in the smuggler class"""
2180,114076368,b'Changed to BuildChangeVectorAndResolveConflicts'
2180,114076384,"b'No one is using those, so it will be deleted.'"
2180,114076387,"b'No one is using those, so it will be deleted.'"
2219,114077083,"b'Ah, ok.'"
2244,114178433,"b'But error message, has a lot of whitespace in it.'"
2244,114178672,"b'What does this exists, instead of calling `ConnectSocket().Wait()` ?'"
2244,114179216,"b""Why aren't we using the much simpler:\r\n\r\n` var task = new Task<DocumentDatabase>(() => ActuallyCreateDatabase(databaseName, config), TaskCreationOptions.RunContinuationsAsynchronously);`"""
2244,114181738,b'`MachineName` to `_database.Name` ? I think you meant something else.'
2244,114181934,b'What are those used for?'
2244,114182100,"b""Bad idea. If the value doesn't exists, you'll throw.\r\nYou are keeping a disposed instance in the dictionary, etc.\r\n\r\nBetter to use `TryRemove` and then dispose it."""
2244,114182303,"b'Rename the slave to something else, I think.'"
2244,114183138,"b""Why do we have this method here, shouldn't this be in `TcpUtils` and have that as the only way to create a connection?"""
2244,114183269,b'Who dispose the connection in this case?'
2244,114183581,"b'Why are we creating a new context pool here, instead of using the one from the server store?'"
2244,114183875,"b""Don't we need to send the term here?"""
2244,114184927,"b""That is something that we shouldn't have, we should generate it on the fly instead of trying to keep it around.\r\nThis is a receipt for thread safety issues."""
2244,114185254,"b""Actually, this isn't used, and should be removed."""
2244,114185916,b'Why do we need a tuple? We already have it in the `Name` property of the `DatabaseStatusReport`.'
2244,114186508,"b'This make no sense, there are multiple indexes that are running, each at their own pace. \r\nSo this is not valid thing to say.'"
2244,114186607,"b'`LastEtag`, `LastTombstoneEtag`, `NumberOfConflicts`'"
2244,114186684,b'Remove commented code'
2244,114187045,"b'use `TryGetValue`, instead.'"
2244,114187202,"b""Use indexer, not `Add` here, just in case we have a duplicate here, so we won't crash.\r\n"""
2244,114187339,"b'Also, for the same reason, the order should be `Watchers, `Promotables` and then `Members.'"
2244,114187706,b'Can remove this line now'
2244,114187898,"b""It isn't a good idea to return null from a collection method, because that will likely turn into an NRE.\r\nEither throw here or return an empty dictionary instead."""
2244,114188398,b'Need to allow to shut this down when we are shutting down the server.'
2244,114188635,"b""I don't follow what you are doing here, why are you waiting for the `AddToCluster` result here?"""
2244,114188899,b'Maybe we need to wait on this when we dispose?'
2244,114189953,"b'Better to get an event when the leader gets the notifications and wait on that, than wait on arbitrary time.'"
2246,114190504,"b'What is the meaning of `Etag` in this context? Is this the `SubscriptionId`, in that case, we are better calling it that.'"
2246,114190807,"b'Why is the key a `string`? Since we are using subscription ids to identify it, it would be better to use a `long`'"
2246,114190915,b'Need to replace this globally.'
2246,114191214,b'Need to wait for this to actually be committed across the cluster and notified on this db'
2246,114191946,b'Can we delete this?'
2246,114192114,"b'We no longer using etag for this purpose, need to pass a change vector here.'"
2246,114192335,"b""You can't assume that you'll run it on the same server as the one that has you go the etag from, so we are better off with change vector in the params in the first place."""
2246,114192548,b'Need to delete it.'
2246,114192675,"b""In particular, the server that will be running the subscription might not be the one that created it, and there might be different change vector that won't be in this one that would be skipped in that case."""
2246,114192853,b'Change the method name to match what it is doing. Probably can do that as a tuple result value now'
2246,114192916,b'Why do you do this?'
2246,114192999,b'This is effectively a noop'
2246,114193174,b'Change to id'
2246,114194265,b'What is the meaning of this method name?'
2246,114195135,"b""This isn't how we can handle this. We need to actually do a search on the etags collection based on the change vector."""
2244,114248081,"b""What about when a database is unloaded. We want to keep it's last known statistics and send them over to the leader.\r\nWe can't keep this info on the leader, because the leadership can change. """
2244,114248453,"b'later on the leader, we want to group by database name, so it is faster and cleaner to access the database by the name this way.'"
2248,114472879,b'Why is this an admin operation if this requires no authorization?'
2244,114474759,"b""* Why do we want to keep that information? That db is down, so it obviously not active.\r\n* We can figure out at least some of the information from the cached db stats we already have (see the `/stats` endpoint for the studio.\r\n* Either case, it shouldn't be in a field on a class that might be exposed to multi threading."""
2244,114474808,"b'So? The leader is reading the data over the network, not making RPC call or something like that.'"
2246,114492118,"b'Yeah, but if I\'ll do that, we\'ll have a consistency problem.. in Indexes and Transformers we call the identification Etag now. Note that it\'s not the ""SubscriptionCriteria"" obejct that the client can see, but an inner state.'"
2246,114492358,"b""Yeah, but that isn't something that the user sees, and it is mainly used for comparisons. This is what the user will see and once created it is fixed, no?"""
2246,114523789,"b'See https://github.com/ravendb/ravendb/blob/v4.0/src/Sparrow/Json/JsonDeserializationBase.cs#L154 \r\nWe\'re pretty stuck here, so we better work with a string key dictionary, not talking about how we serialize dictionaries, so new Dictionary<int,int>(){[1]=1} will get deserialized into {""1"":1}'"
2246,114523973,"b'The user will see only the number, the Etag(raft index)/SubscriptionId is not exposed to the user as a property of any object'"
2246,114524138,"b""Yeah, that happens inside the SubscriptionStorage (like we've done with the indexes)"""
2246,114524246,b'why?'
2246,114524419,b'ok'
2256,114755826,"b'Remove this, we are ALWAYS encrypted if the db is encrypted, or we are never encrypted if the db is not encrypted.\r\nIn other words, you can only specify encryption during db creation, not when adding a node'"
2256,114756068,b'Where are you actually enforcing this?'
2256,114758886,b'why did you remove this line?'
2256,114759307,"b'Will fix, http://issues.hibernatingrhinos.com/issue/RavenDB-6916'"
2256,114759312,"b'Yes, will remove.'"
2256,114761756,"b'Weird mistake, will fix'"
2260,114774605,b'Where are you validating that an encypted db has a key?'
2260,114779727,b'Here:\r\nhttps://github.com/ravendb/ravendb/pull/2263/commits/1f4546ac37ed89953ee613778b8043e6d45fc747'
2258,114758189,b'what happens if a user uploads a zero length file?'
2258,114758659,"b'Are we allowed to trigger a batch because of an attachment?\r\nIf we do, we might write it before the actual document was written, no?'"
2258,114760467,"b""Is it valid to save the LazyStringValue here? What context is it attached to, and are you sure it wouldn't be reset midway?"""
2258,114760662,"b""Why, what else can this be, and why aren't we polymorphic here?"""
2258,114773252,"b'Fixed, and I created a test that we support that.'"
2258,114773331,"b""This won't be an issue, but I removed the HandleBatchOfDocumentsIfNecessary from attachments."""
2258,114801234,"b'What are you reading here, and what if the request is using `Chunked-Encoding` ?'"
2258,114802481,b'@karmeli87 Please take a look'
2259,114867929,b'The min size in GB should also be configurable'
2259,114868313,"b'We already have a context for that, the JsonContextPool, there is no need to also handle it here.\r\nYou need to pass the LowLevelFlag from the pool, not maintain your own here.'"
2259,114868341,b'To remove'
2259,114868373,b'Remove'
2259,114868520,b'Remove all those'
2259,114868595,b'`Console.WriteLine` should be removed.'
2259,114869057,b'Under what scenario are we creating a new arena with a larger size?'
2259,114869440,"b'We need to clean this only on the first hit, not every time'"
2259,114869570,b'Do we need this?'
2259,114869719,b'what is the difference between this and `ShortTermMemoryFlag ` ?'
2259,114869852,"b'Why? This is _very_ rarely created, if at all.'"
2259,114870119,"b'No, you are creating a new instance here, and leaking the thread.'"
2259,114870371,"b'This is doing a lot of allocations, and in potentially memory constrained situation.'"
2259,114873268,"b'Oh `LowMemoryDetection` is configurable, great'"
2259,114876270,"b""You aren't handling throwing of this exception properly.\r\nWhen the exception is thrown, we need to return `503`, not `500`"""
2261,114889446,b'This is raised by a bunch of tests (run FastTests).\r\nThis also indicate that we need to consider whatever we are actually saving anything by using StringSegment or if we should remove it.'
2261,114898330,"b'Mhhh that makes sense I run tests on release mode. I added that as a safeguard, probably it is more complex, you can remove it without problem'"
2261,114900019,"b'Not really, no, this is actually indicative of an issue.'"
2265,114901268,"b""`DatabaseChangeVector` might be better. It isn't actually the _last_ change vector. it is just the highest we have seen / extrapolated."""
2265,114901370,b'change param name'
2265,114901434,b'change method name and probably what it throws as well'
2265,114901473,b'change log message'
2265,114901539,b'`Etag` -> `SubscriptionId`'
2265,114901630,"b'Change to `Dictionary<int, ... >`'"
2265,114901701,b'`etag` -> `subscriptionId`\r\n'
2265,114901755,b'change `etag` to `subscriptionId`'
2265,114901906,"b'We already are tracking the global change vector, yes that.\r\nNote that there is a major difference between what you are doing here and the actual observed global change vector'"
2265,114902101,b'Why are we accepting blittable here and not the `SubscriptinCreationParams` ?'
2265,114902252,"b""Error handling, what if we don't have such a subscription?"""
2265,114902304,"b""wouldn't tuple be better here than multiple out params?"""
2265,114902359,b'What is this doing here? It has no impact on the code.'
2265,114903561,"b""Huh? What are you doing here? Looks like a binary search, but I can't figure out why you'll want / need that.\r\nLeaving aside the fact that the `Subscriptions` is not sorted, you can just access the value directly.\r\nRegardless, just get the `DatabaseRecord` and then use the `TryGetValue` on it."""
2265,114903681,b'We have `ReadDatabase` there for a reason.'
2265,114904060,b'Why do we even get a `startEtag` here? We are always passing it as 0.'
2265,114904221,"b""Better to break / return here, than try to be smart with the low variable. It'll be clearer."""
2265,114904275,b'Can we merge the two else branches?'
2265,115138432,"b'What we are tracking is the last change vector received through replication (found it out the hard way, before introducing the new value)'"
2265,115138446,"b""That's confusing, because of the existing confusing function in DocumentStorage"""
2265,115139447,"b'Yeah, unless raft command did not arrive to the machine yet'"
2265,115139527,b'Where do we pass it as 0?'
2265,115139568,b'ok'
2265,115139759,b'Everywhere this is called.'
2278,115140130,"b'Move the throw to a dedicated method, instead.'"
2265,115141503,b'ok'
2265,115141516,b'ok'
2265,115141612,"b'ok, now I got it'"
2258,115145470,b'Fixed.'
2258,115145636,"b'Thanks, fixed. \r\nUsing stream.Length instead.'"
2283,115174413,b'Why?'
2283,115174483,"b""Need to specify a timeout here. \r\nA nasty thing to remember about async operations is that they don't generally time out on their own."""
2283,115174836,b'@maximburyak Please take note of this.'
2283,115174923,b'Those `TODO` still relevant?'
2283,115175016,b'`maintance` -> `maintenance`'
2283,115175053,"b""Probably need to also reject maintenance from terms that aren't strictly equal to us. If I'm not up to date on my raft term, I shouldn't be accepting maintenance tasks."""
2283,115175256,b'- Rename to `ClusterConfiguration`\r\n- Also include ElectionTimeout and all other possible configurations using in Raft\r\n'
2283,115175285,b'What is the diff between node sample and leader sample in this context?'
2283,115175332,b'What is the meaning of this?'
2283,115175372,"b'If this refers to promoting a node only when its indexes has caught up, then we need to do that based on _time_, not _etag_.'"
2283,115175389,b'Rename Master/Slave terminology'
2283,115175528,"b""Let's try to avoid allocations here. This is going to run continuously, so reducing allocations here will help reduce garbage generated."""
2283,115175572,b'Why is this on the finally? What is there was an error?'
2283,115175612,b'Why did you make this change?'
2283,115175699,"b""This doesn't take into account different collections, side by side indexes, etc.\r\nThat is really not a good idea.\r\nWhat we want to know is the number of stale indexes, and what is their lag in time period."""
2283,115175746,"b'You are not dispose the `_cts` in case of timeout.\r\nAnd if there is an error in the `_collectionTask` after 30 seconds, you leak the exception without observing it.'"
2283,115175827,"b'The `LeaderSamplePeriod` is misleading, I think'"
2283,115175896,"b""The method name is wrong, we aren't reacting to a new stat arriving, we are doing that on a time basis."""
2283,115175987,b'Should we raise an alert here?\r\nI seems like something that admin would like to know about.'
2283,115176066,"b'I think this should be operations log, not info'"
2283,115176074,"b'Operations log, not Info'"
2283,115176136,"b""Why aren't you using `IsItMyTask` ? We intend to change that at some point, and it is better to have that logic centralized."""
2283,115176184,"b'Note that Etags are _not_ the same across nodes, so this will fail'"
2283,115176433,"b'What happens if by the time you reach here, you are not the leader?'"
2283,115177681,b'Leading _cts if errored.\r\n`_obersve` will not be observed if timeouted'
2283,115177840,"b'Never called, can be removed.'"
2283,115177919,"b""In general, we want to avoid this as much as possible. SingleUse short term is a waste for us in most cases, since we'll be using that over a long period of time"""
2283,115177989,"b'Under what condition this can happen?\r\nOnly when the db is under delete, no?\r\nAnd in that case, we should refuse adding to it.'"
2283,115178106,b'This probably need to be async'
2283,115178134,b'What do you mean here?'
2283,115178216,b'What node will this be added to?'
2284,115178593,"b""I don't think that we'll always know that what the length is here. \r\nDoesn't it require us to read the whole thing sometimes?"""
2283,115181843,b'Is it better to Use Leader/Follower ?'
2283,115184094,b'`Supervisor` and `worker` would probably be better'
2284,115200371,b'http://issues.hibernatingrhinos.com/issue/RavenDB-6944'
2289,115414756,b'Add meaningful names here'
2289,115414945,"b""What does this give us that we don't have by handling errors at the caller?"""
2289,115415241,"b'What _is_ this? You are guaranteeing a leak here, no? The use after free is there for a reason.\r\nJust ignoring it means that we are opening ourselves to a LOT of issues.'"
2289,115415476,b'There are three copies of this function'
2297,115499615,"b""You need to get this value from the client. The hostname doesn't include port, etc. """
2304,115720864,"b'But if this is null, use the current one.'"
2304,115725826,"b""serverUrl can't be null it is required"""
2306,115763840,"b'Why is `SubscriptionRaftState` exposed to the client? I mean, raft is an internal details, not related to the fact that they are using subscription'"
2306,115765625,b'Probably need to remove this.'
2306,115766087,b'Use the default instance instead of creating new one'
2306,115766227,"b'Can this throw, if so, use exception aggregator.'"
2306,115766539,b'Can remove comment here'
2306,115766551,b'Can remove comment here'
2306,115766740,b'Can we just return the subscription itself here?'
2306,115766949,"b""We'll throw, the client will retry"""
2306,115767158,b'Can remove comment here'
2306,115767727,b'Move the `Select` to the body of the `foreach`'
2306,115768582,b'Ignoring this method because of the expected changes discussed in length elsewhere'
2306,115768720,b'Return blittable here so we can simplify things'
2306,115769003,"b'Assert on the size, just to be safe safe safe'"
2306,115769242,"b'Remember etag per db id, to make it easiest to start from the last location'"
2306,115769925,b'Here we need some way to timeout / cancel if there is a shutdown of the system.'
2311,115803277,b'What do we need case to any here? '
2311,115804146,"b'@grisha-kotler Can we avoid doing this? Maybe instead of having name in every created document you can use following bookmarket to bootstrap document with value you want. Just use:\r\n```\r\njavascript:ko.dataFor($(""#docEditor"")[0]).documentText(\'Lorem ipsum\')\r\n```\r\n\r\nThen you will have the content it is useful when demoing with single click. '"
2311,115854728,b'what would be the result of doing that in the raw json output?'
2312,115856074,"b""We don't want to do compress on a per part basis. In general, we'll let users handle that externally instead of forcing it in our code.\r\nIn some cases, it is cheaper to send the data uncompressed than pay the compression costs."""
2312,115857094,b'What about removing an attachment?\r\n\r\nWhat about rename? Do we have kind of support for that?\r\nWhat about moving an attachment from one document to another? \r\nWhat about copying an attachment (server side only op)?\r\n\r\nCreated an issue for that http://issues.hibernatingrhinos.com/issue/RavenDB-6976'
2312,115858136,"b'We need to validate that:\r\n* The stream is seekable.\r\n* That the position is 0.\r\n\r\nNeed to explain that we require this to support failover scenarios, where we might sent the attachment to more than a single location.'"
2312,115858495,"b'Include the type of the entity here, to make it easier to figure out what is going on in the error'"
2312,115858870,b'You are comparing something to itself here?'
2312,115858986,b'Need to complete this. Might actually be best to combine all those checks into a single function that will be call from the `StoreAttachment` and friends.'
2312,115859216,"b""Don't we need to validate that we don't have a `StoreAttachment` here?"""
2312,115859841,"b""Aren't we sending `Content-Type` of `application/json` by default?"""
