issue_id,issue_no,title,body
442065313,3683,b'CategoricalSmoothing & Fitting model data',"b'\r\n[Enter feedback here]\r\n\r\nIs this a feature that helps with solving the issue of unbalanced data in regards to class occurrence (under-fitting)? if so than it would help in high-lighting this. explaining this a bit more would help.\r\n\r\nusefull for the user of the documentation is categorizing the properties so that those new to the topic understand what to look for and where to look for it\r\n---\r\n#### Document Details\r\n\r\n\xe2\x9a\xa0 *Do not edit this section. It is required for docs.microsoft.com \xe2\x9e\x9f GitHub issue linking.*\r\n\r\n* ID: d3179776-5939-ad12-68ae-0f3bd489bae0\r\n* Version Independent ID: 0f25c6ac-d961-87c0-029a-8303211acc6c\r\n* Content: [LightGbmTrainerBase&lt;TOptions,TOutput,TTransformer,TModel&gt;.OptionsBase.CategoricalSmoothing Field (Microsoft.ML.Trainers.LightGbm)](https://docs.microsoft.com/en-us/dotnet/api/microsoft.ml.trainers.lightgbm.lightgbmtrainerbase-4.optionsbase.categoricalsmoothing?view=ml-dotnet)\r\n* Content Source: [dotnet/xml/Microsoft.ML.Trainers.LightGbm/LightGbmTrainerBase`4+OptionsBase.xml](https://github.com/dotnet/ml-api-docs/blob/live/dotnet/xml/Microsoft.ML.Trainers.LightGbm/LightGbmTrainerBase`4+OptionsBase.xml)\r\n* Product: **dotnet-ml-api**\r\n* GitHub Login: @sfilipi\r\n* Microsoft Alias: **johalex**'"
441965015,3680,b'Max File Size Limits for Model Builder',"b'Issue:\r\n\r\nUsing the ML.NET Model Builder, there is a max file size limit of 1 GB per the GUI:\r\n\r\n![image](https://user-images.githubusercontent.com/12853868/57413374-c11f2900-71a8-11e9-94ce-617f8d17babe.png)\r\n\r\nNo documentation on the limit available to my knowledge. If there is, can someone provide me the link?\r\n\r\nIs there a way to change the limit?\r\n\r\nAnd, is this a limit also using the AutoML CLI?'"
441777694,3679,b'Please add support for Visual Basic.Net',"b'### System information\r\n\r\n- **OS version/distro**:\r\n- **.NET Version (eg., dotnet --info)**: \r\n\r\n### Issue\r\nIt looks like this Visual Studio extension does not currently work in Visual Basic .Net projects.\r\n\r\n- **What did you do?**\r\nInstalled the ML.Net Model Builder extension in Visual Studio 2019.\r\nCreated a new VB.Net project and a new C# project.\r\n\r\n- **What happened?**\r\nThe ML.Net Model Builder extension worked in the C# project (Add - Machine Learning opened the ML.Net Model Builder tab). Pass for C#.\r\n\r\nThe ML.Net Model Builder extension did not work in the VB.Net project (Add - Machine Learning was not even available). FAIL for VB.Net.\r\n\r\n- **What did you expect?**\r\nIt would be nice for this extension to work in VB.Net projects as well.\r\nYou would more than double your audience!\r\n\r\n### Source code / logs\r\n\r\nPlease paste or attach the code or logs or traces that would be helpful to diagnose the issue you are reporting.\r\n'"
441580476,3678,"b'Cannot load a trained model: ""A local file header is corrupt""'","b'### System information\r\n\r\n- **OS version/distro**: Windows 10\r\n- **.NET Version (eg., dotnet --info)**: Microsoft.NETCore.App 3.0.0-preview4-27615-11\r\n\r\n### Issue\r\nCannot load a trained model.\r\n\r\n- **What did you do?**\r\nTrained a model with AutoML, saved it to ""model.zip"" (see attached) and then I tried to load it via:\r\n`\r\nvar mlContext = new MLContext();\r\nvar mlModel = mlContext.Model.Load(""model.zip"", out _);\r\n`\r\n- **What happened?**\r\nAn exception is thrown: ""A local file header is corrupt""\r\n- **What did you expect?**\r\nThe model to be loaded so I can make a prediction.\r\n### Source code / logs\r\n[model.zip](https://github.com/dotnet/machinelearning/files/3155902/model.zip)\r\n\r\nPlease paste or attach the code or logs or traces that would be helpful to diagnose the issue you are reporting.\r\n'"
441354172,3675,b'Predict() cannot find file on disk even though it exists',"b'### System information\r\n\r\n- **OS version/distro**: macOS\r\n- **.NET Version (eg., dotnet --info)**: 2.2.2\r\n\r\n### Issue\r\n\r\n- **What did you do?**\r\nRan the ObjectDetection example from https://github.com/dotnet/machinelearning-samples/tree/master/samples/csharp/getting-started/DeepLearning_ObjectDetection_Onnx\r\n\r\n- **What happened?**\r\nThe Predict() method of the model produced an IO error that the file could not be found\r\n\r\n- **What did you expect?**\r\nFor the sample to properly classify the images.\r\n\r\n---\r\nI also confirmed that the file does exist on disk and that the file is readable. I did this by passing sample.ImagePath to File.ReadAllText() in an additional line I added above the Predict() line.\r\n\r\n![image](https://user-images.githubusercontent.com/1551020/57320674-0e29cf00-70c5-11e9-8d45-5ee2b655560b.png)\r\n\r\n### Source code / logs\r\n\r\n![image](https://user-images.githubusercontent.com/1551020/57320303-37962b00-70c4-11e9-8d25-be019e95dd98.png)\r\n\r\n'"
441252235,3674,b'Permutation Feature Importance on Text Data',"b'This question/issue is related to dotnet/docs#12216\r\n\r\nUsing data that looks like the following (ignore accuracy, this was generated data for demo purposes):\r\n\r\nAudienceReview|CriticReview|Rating\r\n|---|---|---|\r\nIt was a true masterpiece|I hated it |2\r\nWorst movie ever|I did not like it|1\r\nIt was nice|It was nice|1\r\n\r\nI created the data model `InputData`:\r\n\r\n```csharp\r\npublic class InputData\r\n{\r\n    [LoadColumn(0)]\r\n    public string AudienceReview { get; set; }\r\n    [LoadColumn(1)]\r\n    public string CriticReview { get; set; }\r\n    [LoadColumn(2)]\r\n    [ColumnName(""Label"")]\r\n    public float Rating { get; set; }\r\n}\r\n```\r\n\r\nAnd used the following pipeline:\r\n\r\n```csharp\r\nDataOperationsCatalog.TrainTestData dataSplit = mlContext.Data.TrainTestSplit(data);\r\nIDataView trainData = dataSplit.TrainSet;\r\nIDataView testSet = dataSplit.TestSet;\r\n\r\nvar trainingPipeline = mlContext.Transforms.Text.FeaturizeText(""AudienceReview"")\r\n    .Append(mlContext.Transforms.Text.FeaturizeText(""CriticReview""))\r\n    .Append(mlContext.Transforms.Concatenate(""Features"", new string[] { ""AudienceReview"", ""CriticReview"" }))\r\n    .Append(mlContext.Regression.Trainers.Sdca());\r\n\r\nvar trainedModel = trainingPipeline.Fit(trainData);\r\n\r\nvar pfi = mlContext.Regression.PermutationFeatureImportance(trainedModel.LastTransformer, trainedModel.Transform(testSet), permutationCount: 3);\r\n```\r\n\r\nI would expect the result of using PFI to contain metrics for two features, `AudienceReview` and `CriticReview`. Instead, I get 268 features.  I believe this is because it is taking the result of `FeaturizeText` and treating each element in the vector as a feature as opposed to the entire vector. Is that the intent?'"
441130850,3673,b'Restore trainer code from model.zip ',"b'How can I restore the code that was used to create `model.zip`? Is model archive is self-containing?\r\n\r\n### Use case:\r\nLet\'s say I have 10 models in production, created by few engineers. \r\nAfter some time (1 year) I find out that one model does not perform as good as it was before and I want to retrain it using the same algorithms but with more training data.\r\n\r\nShould I maintain all version of trainers (code & params) and their relationships with generated model files separately or I will be able to restore code in the future?\r\n\r\nSomething like\r\n```\r\nmlnet gen-proj ""model.zip"" --lang C#\r\n```   \r\n\r\n### Note\r\n\r\nAlso may be useful to have AutoML logs packed inside (optionally)\r\nIf model is trained and saved by Azure ML it may be useful to know how many minutes was spend on training and what models was tried...'"
441128194,3672,b'Perhaps show how to understand what class has what score',"b'One gets an set of scores only no documented way to map the value to class.  \n\nPerhaps add some samples like:\nvar predEngine = mlContext.Model.CreatePredictionEngine&lt;IrisData, IrisPrediction&gt;(trainedModel);\nVBuffer&lt;float&gt; keys = default;\npredEngine.OutputSchema[""PredictedLabel""].GetKeyValues(ref keys);\nvar labelsArray = keys.DenseValues().ToArray();\nfor (var i = 0; i &lt; keys.Length; i++)\n    Console.WriteLine($""key {labelsArray[i]} = {metrics.PerClassLogLoss[i]:P4}"");\n\n---\n#### Document Details\n\n\xe2\x9a\xa0 *Do not edit this section. It is required for docs.microsoft.com \xe2\x9e\x9f GitHub issue linking.*\n\n* ID: 3a185e45-64a6-62d0-14ce-98dcb476c011\n* Version Independent ID: 2e425649-9cc1-3aff-a82c-59b04ae34702\n* Content: [MulticlassClassificationMetrics.PerClassLogLoss Property (Microsoft.ML.Data)](https://docs.microsoft.com/en-us/dotnet/api/microsoft.ml.data.multiclassclassificationmetrics.perclasslogloss?view=ml-dotnet#Microsoft_ML_Data_MulticlassClassificationMetrics_PerClassLogLoss)\n* Content Source: [dotnet/xml/Microsoft.ML.Data/MulticlassClassificationMetrics.xml](https://github.com/dotnet/ml-api-docs/blob/live/dotnet/xml/Microsoft.ML.Data/MulticlassClassificationMetrics.xml)\n* Product: **dotnet-ml-api**\n* GitHub Login: @sfilipi\n* Microsoft Alias: **johalex**'"
441106929,3671,b'The Metrics documentation does not help',"b'\r\n[Enter feedback here]\r\nHi,\r\n\r\nI feel that this level of documentation doesn\'t really help those that are reading it. It\'s okay that you provide the formulas of how you calculate the properties however 95% of those that would open help to read about it it will likely be more confused than helped.  One should document/ explain what a property means in relation to the accuracy of the model tested.\r\n\r\nLogLossReduction has one sentence that is confusing but helps \r\n\r\n> For example, if the RIG equals 20, it can be interpreted as ""the probability of a correct prediction is 20% better than random guessing.\r\n\r\nSo when executing the samples, I take the Iris clustering sample, it returns LogLossReduction of  0.9967811419606234, you and I know that this is 99.67% and not 0.99% however **RIG equals 20** is ambiguous and could be reworded as. \r\n\r\n> For example, if the LogLossReduction equals 0.20, it can be interpreted as ""the probability of a correct prediction is 20% better than random guessing.\r\n\r\n\r\nAlso, testing the metrics of N rows will not pass a ""confidence"" that a ""flip of a coin"" prediction is accurate, simply stating that a % of data must be used also doesn\'t help as 20% of 10 rows is not representative. \r\n\r\nIdeally one would also mention how the number can be influenced so that the users can understand how to improve the models accuracy, perhaps have links to [Feature Importance](https://docs.microsoft.com/en-us/dotnet/machine-learning/how-to-guides/explain-machine-learning-model-permutation-feature-importance-ml-net). \r\n\r\nIdeally those that give the framework a spin should be able to understand the results generated model as well as how to improve it.\r\n\r\n\r\n\r\n---\r\n#### Document Details\r\n\r\n\xe2\x9a\xa0 *Do not edit this section. It is required for docs.microsoft.com \xe2\x9e\x9f GitHub issue linking.*\r\n\r\n* ID: db0c3c11-e826-253d-983d-bc64f22bb609\r\n* Version Independent ID: db553462-9f1c-789d-caf2-408edc18d7d1\r\n* Content: [MulticlassClassificationMetrics.LogLoss Property (Microsoft.ML.Data)](https://docs.microsoft.com/en-us/dotnet/api/microsoft.ml.data.multiclassclassificationmetrics.logloss?view=ml-dotnet)\r\n* Content Source: [dotnet/xml/Microsoft.ML.Data/MulticlassClassificationMetrics.xml](https://github.com/dotnet/ml-api-docs/blob/live/dotnet/xml/Microsoft.ML.Data/MulticlassClassificationMetrics.xml)\r\n* Product: **dotnet-ml-api**\r\n* GitHub Login: @sfilipi\r\n* Microsoft Alias: **johalex**'"
440911538,3670,b'Shuffle input cursor reader failed with an exception',"b""### System information\r\n\r\n- **OS version/distro**: Mac OS Mojave 10.14.4 (18E226)\r\n- **.NET Version (eg., dotnet --info)**:  \r\n```\r\nRuntime Environment:\r\n OS Name:     Mac OS X\r\n OS Version:  10.14\r\n OS Platform: Darwin\r\n RID:         osx.10.14-x64\r\n Base Path:   /usr/local/share/dotnet/sdk/3.0.100-preview3-010431/\r\n\r\nHost (useful for support):\r\n  Version: 3.0.0-preview5-27606-03\r\n  Commit:  39eb528ff8\r\n\r\n```\r\n\r\n### Issue\r\n\r\n- **What did you do?**\r\nI'm loading my dataset using the 'CsvLoad' in the following way: [CsvFile.Load](https://github.com/samueleresca/LyricsClassifier/blob/76143426e515be5a5cb6808cb4fa599325b9ddd2/LyricsClassifier/Program.fs#L143)\r\n\r\nThe data pass through the following features engineering process:  [dataProcessPipeline](https://github.com/samueleresca/LyricsClassifier/blob/76143426e515be5a5cb6808cb4fa599325b9ddd2/LyricsClassifier/Program.fs#L69)\r\n\r\nThe runtime throws an exception at the [Fit step](https://github.com/samueleresca/LyricsClassifier/blob/76143426e515be5a5cb6808cb4fa599325b9ddd2/LyricsClassifier/Program.fs#L110)\r\n\r\n- **What happened?**\r\nThe runtime throws the following exception:\r\n```\r\nUnhandled Exception: System.AggregateException: One or more errors occurred. (Shuffle input cursor reader failed with an exception) (Shuffle input cursor reader failed with an exception) ---> System.InvalidOperationException: Shuffle input cursor reader failed with an exception ---> System.InvalidOperationException: Splitter/consolidator worker encountered exception while consuming source data ---> System.InvalidOperationException: Splitter/consolidator worker encountered exception while consuming source data ---> System.FormatException: Input string was not in a correct format.\r\n   at System.Number.StringToNumber(ReadOnlySpan`1 str, NumberStyles options, NumberBuffer& number, NumberFormatInfo info, Boolean parseDecimal)\r\n   at System.Number.ParseInt32(ReadOnlySpan`1 s, NumberStyles style, NumberFormatInfo info)\r\n```\r\n\r\n- **What did you expect?**\r\n\r\nThe runtime throws a `System.FormatException`, but Is not clear which specific input refers.\r\n\r\n### Source code / logs\r\n\r\n[LyricsClassifier/LyricsClassifier/Program.fs](https://github.com/samueleresca/LyricsClassifier/blob/76143426e515be5a5cb6808cb4fa599325b9ddd2/LyricsClassifier/Program.fs)"""
440899720,3669,b'Powershell Integration - getting errors',"b'### System information\r\n\r\n- **Windows 10, Linux (Ubuntu)**:\r\n- **netstandard2, core 2**:\r\n- **ML version 1.0.0-preview**:\r\n\r\n### Issue\r\n\r\nI\'m trying to integrate ML.NET with powershell. I\'m using [Sentiment Analysis sample](https://github.com/dotnet/samples/tree/master/machine-learning/tutorials/SentimentAnalysis) for testing. Sample code runs just fine as a console app, but throws errors if executed as Powershell Cmdlet. It doesn\'t matter if it\'s binary cmdlet  (C#, using same exact code as console app) or pure PS. It doesn\'t work even if I save sample as a class library (and calling static methods via PS).\r\n\r\n- **Shuffle input cursor reader failed with an exception**\r\nIf disabling shuffling, getting this:\r\n- **Splitter/consolidator worker encountered exception while consuming source data**\r\n\r\nThis happens when calling fit method after trainer is added to the pipeline (I can call fit on estimator with no error). I tried Log regression and Fast Tree trainers (getting same errors)\r\n\r\nNot sure if there is any fundamental blocker, but I think it would be extremely useful to get it work with PowerShell \r\n\r\n### Source code / logs\r\n\r\n```PowerShell\r\n\r\n<# Downloading assemblies and data set\r\n\r\n# download nuget if needed\r\n# iwr ""https://dist.nuget.org/win-x86-commandline/latest/nuget.exe"" -OutFile ""nuget.exe""\r\n\r\nnuget install Microsoft.ML -version 1.0.0-preview\r\n\r\nmkdir bin\r\n\r\ngci ""*\\lib\\netstandard*\\*.dll"" | copy-item -Destination "".\\bin""\r\n\r\n$url = ""https://raw.githubusercontent.com/lucasalexander/mlnet-samples/master/sentiment-analysis/data/yelp_labelled.txt""\r\nInvoke-WebRequest -Uri $url -OutFile ""yelp_labelled.txt""\r\n\r\n#>\r\n\r\n\r\nAdd-Type -Path ""$pwd\\bin\\*.dll"" \r\n\r\n\r\n$dataPath = ""$pwd\\yelp_labelled.txt""\r\n\r\n$mlCOntext = [Microsoft.ML.MLContext]::new()\r\n\r\n$columns = [System.Collections.Generic.List``1[Microsoft.ML.Data.TextLoader+Column]]::new()\r\n\r\n$columns.Add([Microsoft.ML.Data.TextLoader+Column]::new(""SentimentText"", ""String"", 0))\r\n$columns.Add([Microsoft.ML.Data.TextLoader+Column]::new(""Label"", ""Boolean"", 1))\r\n\r\n$columns.Add([Microsoft.ML.Data.TextLoader+Column]::new(""PredictedLabel"", ""Boolean"", 2))\r\n$columns.Add([Microsoft.ML.Data.TextLoader+Column]::new(""Probability"", ""Single"", 3))\r\n$columns.Add([Microsoft.ML.Data.TextLoader+Column]::new(""Score"", ""Single"", 4))\r\n\r\n$opt = [Microsoft.ML.Data.TextLoader+Options]::new()\r\n$opt.Separators = ""`t""\r\n$opt.Columns = $columns\r\n$opt.HasHeader = $false\r\n\r\n\r\n$dataView = [Microsoft.ML.TextLoaderSaverCatalog]::LoadFromTextFile($mlCOntext.Data, $dataPath, $opt)\r\n\r\n# preview data\r\n# [Microsoft.ML.DebuggerExtensions]::Preview($dataView).rowview | foreach { $_.Values.Value -join "" | "" }\r\n\r\n\r\n$splitDataView =  $mlCOntext.Data.TrainTestSplit($dataView, 0.2)\r\n$trainSet = $splitDataView.TrainSet\r\n$testSet = $splitDataView.TestSet\r\n\r\n\r\n$estimator = [Microsoft.ML.TextCatalog]::FeaturizeText($mlCOntext.Transforms.Text, ""Features"", ""SentimentText"")\r\n\r\n\r\n$optTrain = [Microsoft.ML.Trainers.SdcaLogisticRegressionBinaryTrainer+Options]::new()\r\n$optTrain.FeatureColumnName = ""Features""\r\n$optTrain.LabelColumnName = ""Label""\r\n\r\n\r\n# this will avoid \'Shuffle input cursor\' error, but raise \'Splitter/consolidator\' error\r\n$optTrain.Shuffle = $false  \r\n\r\n$trainer = [Microsoft.ML.StandardTrainersCatalog]::SdcaLogisticRegression($mlCOntext.BinaryClassification.Trainers, $optTrain)\r\n\r\n<# fast tree trainer, but getting Splitter/consolidator error again\r\n$topt = [Microsoft.ML.Trainers.FastTree.FastTreeBinaryTrainer+Options]::new()\r\n$topt.FeatureColumnName = ""Features""\r\n$topt.LabelColumnName = ""Label""\r\n$trainer = [Microsoft.ML.TreeExtensions]::FastTree($mlCOntext.BinaryClassification.Trainers, $topt)\r\n#>\r\n\r\n\r\n$pipe = [Microsoft.ML.LearningPipelineExtensions]::Append($estimator, $trainer, ""Everything"")\r\n\r\n\r\n$model = $pipe.Fit($trainSet)  # ERROR OCCURS HERE !!!\r\n\r\n# if apply fit on estimator no error will occur and predict/evaluate block will work (with some dummy results)\r\n\r\n# $model = $estimator.Fit($splitDataView.TrainSet)\r\n\r\n$predict = $model.Transform($TestSet)\r\n\r\n$mlCOntext.BinaryClassification.Evaluate($predict, ""Label"")\r\n```\r\n'"
440808269,3666,b'Official build failure due to the API Compat tool PR',b'PR #3623 breaks the official tool.\r\n\r\n![image](https://user-images.githubusercontent.com/11949572/57243531-393ff000-6feb-11e9-8b29-8f2e29d9beb0.png)\r\n'
440557595,3665,b'Pipeline Lazy loading csv files looks to be not all that lazy and loading vectors still gives issues',"b'### System information\r\n\r\n- **OS version/distro**: Server 2019, 3TB Ram\r\n- **.NET Version (eg., dotnet --info)**:  Core 3.0, ML.Net 1.0.0.0 \r\n\r\n### Issue\r\n\r\n- **What did you do?**\r\nGenerated data for training model based on 12 monthly training files as CSV (6TB).\r\nGenerate data for training CSV model based on 1 year data input then save it a binary file (604GB). I can\'t work with loading all fields in a single vector as the vector starts at position 1 and not position 0. If I would have the trained lable at the end of the CSV column then perhaps, at the moment I get a runtime error stating that the trained model has 1 more column than the provided vector of 40730 fields.  \r\n\r\n- **What happened?**\r\nThe training the CSV file takes 99.99% of available ram on the PC, the binary file does no such thing. The issue with the vector definition in the csv file seems to be still an issue.\r\n\r\n- **What did you expect?**\r\nAs the documentation states it does lazy loading I\'d expect it to not take all memory and loading all fields as a vector, train and predict still doesn\'t work.\r\n\r\n\r\n### Source code / logs\r\n\r\n```\r\nvar options =new LightGbmMulticlassTrainer.Options {\r\n                  LabelColumnName   = KeyColumn,\r\n                  FeatureColumnName = Features,\r\n                  Silent= false,\r\n                  Verbose=true,\r\n                  NumberOfThreads=8\r\n              };\r\n\r\n\r\nvar pipeline = mlContext.Transforms.Conversion.MapValueToKey(outputColumnName: KeyColumn, inputColumnName: Label)\r\n              .Append(MLContext.Transforms.Concatenate(Features, Mapper.GetFieldNames()))\r\n              .Append(mlContext.MulticlassClassification.Trainers.LightGbm(options))                          \r\n              .Append(mlContext.Transforms.CopyColumns(inputColumnName: KeyColumn, outputColumnName: nameof(PredictedResult.PredictedLabelIndex)))\r\n     \r\n```\r\nLoading this class will cause the trained model to fail accepting the features. not sure if it includes the label in the training, not sure if the error is due to the column count.\r\n```\r\npublic static IDataView GetDataViewAsVector(MLContext mlContext, FileInfo trainingFile, long? maxRows = null, bool asBinary=false)\r\n{\r\n    var loader = mlContext.Data.CreateTextLoader(options: new TextLoader.Options()\r\n    {\r\n        Columns = new[] {\r\n       new TextLoader.Column(name:""Label"", dataKind: DataKind.String, index: 0),\r\n       new TextLoader.Column(name:""Features"",dataKind:DataKind.Single,minIndex:1,maxIndex:40731),\r\n    },\r\n        HasHeader = false,\r\n        Separators = new[] { \'|\' },\r\n        UseThreads = true,\r\n    });\r\n    var dv = loader.Load(trainingFile.FullName);\r\n     if (asBinary)\r\n     {\r\n         using(var fs= new FileStream(path:trainingFile.FullName.Replace("".csv"","".bin""),mode:FileMode.CreateNew))\r\n             mlContext.Data.SaveAsBinary(dv,fs);\r\n     }\r\n    return dv;\r\n}\r\n\r\n\r\npublic class DataBase\r\n    {\r\n        [LoadColumn(0)]     \r\n        public string Label { get; set; }\r\n\r\n         //error in column definition\r\n        [LoadColumn(1,40731),VectorType(40730)]  \r\n        public float[] Features { get; set; }\r\n\r\n        public DataBase()\r\n        {\r\n            Features = new float[220];\r\n        }\r\n    }\r\n```\r\n\r\n\r\nPlease paste or attach the code or logs or traces that would be helpful to diagnose the issue you are reporting.\r\n'"
440489493,3664,b'How can I use FaceNet Tensorflow model with ML.Net?',"b'I studied the sample code to use TensorFlow model to classsify image. Now I am trying to use FaceNet model created at https://github.com/davidsandberg/facenet, but I am not clear on how to proceed.\r\n\r\nAny suggestions?'"
440215004,3663,b'[Extensions.ML] AddPredictionEnginePool should support models as embedded resources',"b""Today AddPredictionEnginePool supports `FromFile` and `FromUri`. Another scenario is to add the ML model as an embedded resource in a project, so you don't have to worry about copying and finding a file - it will always be in the code assembly. Or potentially you may have different models for different languages, and you can replace the resource depending on the current culture.\r\n\r\nWe should add suport for embedded resource files to Extensions.ML."""
440034105,3661,b'Better docs/samples for Data.SaveAsText & Data.SaveAsBinary',"b'I do classification of MS Office document, in my case `feature generation` is relatively slow process, that why I want to do in once and save my data set to file like `data.tsv` and then experiment with different models and parameters.\r\n\r\nLet\'s say we I defined model class\r\n```csharp\r\nprivate class IrisInputAllFeatures\r\n{\r\n    [ColumnName(""Label""), LoadColumn(4)]\r\n    public string IgnoredLabel { get; set; }\r\n\r\n    [LoadColumn(0, 3)]\r\n    public float Features { get; set; }\r\n}\r\n```\r\n\r\nthen I wrote the code that generate / export data\r\n\r\n```csharp\r\nvar dataSet = new [] {\r\n   new IrisInputAllFeatures() { ... },\r\n   new IrisInputAllFeatures() { ... } \r\n}\r\n```\r\n\r\nthe next thing that I expect is to be able to save all my data in file in format supported by `LoadFromTextFile` method (to be able reuse `IrisInputAllFeatures` class in both places),  like\r\n\r\n```csharp\r\nData.SaveToTextFile(""DataSet.tsv"", dataSet);\r\n```\r\n\r\nIs there a way to save data to the file based on `ColumnName`, `LoadColumn` attributes?'"
440031596,3660,b'No Wiki. Lack of documentation.',b'### System information\r\n\r\nany\r\n\r\n### Issue\r\n\r\nNo Wiki. \r\nLack of documentation.\r\n\r\n\r\n'
439943132,3659,b'LightGBM error when using UseCat with count Feature selection',"b""### Issue\r\n\r\nversion: 0.11\r\n\r\n- **What did you do?**\r\n1. I trained a LightGBM multi-class classifier with `UseCat` to `true`.\r\n1. I added a `SelectFeaturesBasedOnCount` on the final `Features`.\r\n\r\nIf it matters: I also use early stopping (does this prune some trees?).\r\n\r\n- **What happened?**\r\n\r\nI got an exception after training was done (successfully) and ML.NET tries to construct the `InternalRegressionTree`:\r\n```\r\nSystem.InvalidOperationException: 'Categorical split features is zero length'\r\n```\r\n\r\nStack\r\n```\r\n>\tMicrosoft.ML.Core.dll!Microsoft.ML.Contracts.Check(bool f, string msg) Line 491\tC#\r\n \tMicrosoft.ML.FastTree.dll!Microsoft.ML.Trainers.FastTree.InternalRegressionTree.CheckValid(System.Action<bool, string> checker) Line 471\tC#\r\n \tMicrosoft.ML.FastTree.dll!Microsoft.ML.Trainers.FastTree.InternalRegressionTree.InternalRegressionTree(int[] splitFeatures, double[] splitGain, double[] gainPValue, float[] rawThresholds, float[] defaultValueForMissing, int[] lteChild, int[] gtChild, double[] leafValues, int[][] categoricalSplitFeatures, bool[] categoricalSplit) Line 224\tC#\r\n \tMicrosoft.ML.FastTree.dll!Microsoft.ML.Trainers.FastTree.InternalRegressionTree.Create(int numLeaves, int[] splitFeatures, double[] splitGain, float[] rawThresholds, float[] defaultValueForMissing, int[] lteChild, int[] gtChild, double[] leafValues, int[][] categoricalSplitFeatures, bool[] categoricalSplit) Line 188\tC#\r\n \tMicrosoft.ML.LightGBM.dll!Microsoft.ML.LightGBM.Booster.GetModel(int[] categoricalFeatureBoudaries) Line 257\tC#\r\n \tMicrosoft.ML.LightGBM.dll!Microsoft.ML.LightGBM.LightGbmTrainerBase<Microsoft.ML.Data.VBuffer<float>, Microsoft.ML.Data.MulticlassPredictionTransformer<Microsoft.ML.Trainers.OvaModelParameters>, Microsoft.ML.Trainers.OvaModelParameters>.TrainCore(Microsoft.ML.IChannel ch, Microsoft.ML.IProgressChannel pch, Microsoft.ML.LightGBM.Dataset dtrain, Microsoft.ML.LightGBM.LightGbmTrainerBase<Microsoft.ML.Data.VBuffer<float>, Microsoft.ML.Data.MulticlassPredictionTransformer<Microsoft.ML.Trainers.OvaModelParameters>, Microsoft.ML.Trainers.OvaModelParameters>.CategoricalMetaData catMetaData, Microsoft.ML.LightGBM.Dataset dvalid) Line 375\tC#\r\n \tMicrosoft.ML.LightGBM.dll!Microsoft.ML.LightGBM.LightGbmTrainerBase<Microsoft.ML.Data.VBuffer<float>, Microsoft.ML.Data.MulticlassPredictionTransformer<Microsoft.ML.Trainers.OvaModelParameters>, Microsoft.ML.Trainers.OvaModelParameters>.TrainModelCore(Microsoft.ML.TrainContext context) Line 117\tC#\r\n \tMicrosoft.ML.Data.dll!Microsoft.ML.Trainers.TrainerEstimatorBase<Microsoft.ML.Data.MulticlassPredictionTransformer<Microsoft.ML.Trainers.OvaModelParameters>, Microsoft.ML.Trainers.OvaModelParameters>.TrainTransformer(Microsoft.Data.DataView.IDataView trainSet, Microsoft.Data.DataView.IDataView validationSet, Microsoft.ML.IPredictor initPredictor) Line 148\tC#\r\n \tMlnEval.exe!ConsoleApp1.MlNetSpecific.MlNetLightGbmMultiClassTrainer.TrainAndEval(ConsoleApp1.Dev.AppState app) Line 107\tC#\r\n \tMlnEval.exe!ConsoleApp1.Program.Main(string[] args) Line 116\tC#\r\n\r\n```\r\n\r\nUnfortunately I failed to come up with a minimal reproducible example. Seems this requires a certain data setup.\r\n\r\n### Partial analysis\r\n\r\nIt looks like here:\r\nhttps://github.com/dotnet/machinelearning/blob/c5aab770622f1f56bddf8bbaf96f7798762c45ff/src/Microsoft.ML.LightGbm/WrappedLightGbmBooster.cs#L236-L251\r\n\r\n`cats` array is actually 0 length but `categoricalSplit[node]` is still set to true.\r\n\r\nwhich then later on will throw here:\r\n\r\nhttps://github.com/dotnet/machinelearning/blob/c5aab770622f1f56bddf8bbaf96f7798762c45ff/src/Microsoft.ML.FastTree/TreeEnsemble/InternalRegressionTree.cs#L465-L469\r\n"""
