pull_id,pull_no,title,body
677187822,12876,b'Removing incorrect nologo help string',b'Fixes #10473'
677149416,12875,b'Adding end to end test coverage for global.json SDK resolution',b'Depends on https://github.com/dotnet/msbuild/pull/5640\r\n\r\nFixes https://github.com/dotnet/sdk/issues/12810'
677116224,12874,b'[master] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: c0c2be01-34a3-46d9-31fe-08d7a4f3bc87\r\n- **Build**: 20200811.4\r\n- **Date Produced**: 8/11/2020 6:41 PM\r\n- **Commit**: 7efec87a141fe3a8a0e6039a08534478b3b74371\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: from 5.0.0-rc.1.20410.6 to 5.0.0-rc.1.20411.4\r\n  - **Microsoft.AspNetCore.Analyzers**: from 5.0.0-rc.1.20410.6 to 5.0.0-rc.1.20411.4\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: from 5.0.0-rc.1.20410.6 to 5.0.0-rc.1.20411.4\r\n  - **Microsoft.NET.Sdk.Razor**: from 5.0.0-rc.1.20410.6 to 5.0.0-rc.1.20411.4\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: from 5.0.0-rc.1.20410.6 to 5.0.0-rc.1.20411.4\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: from 5.0.0-rc.1.20410.6 to 5.0.0-rc.1.20411.4\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: from 5.0.0-rc.1.20410.6 to 5.0.0-rc.1.20411.4\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n\r\n'
677057418,12872,"b'Rename SdkSupportedTargetPlatform, add SupportedTargetPlatform'",b'Fixes #12706\r\n\r\ncc @terrajobst '
676893396,12869,b'Run dotnet format',b''
676856828,12868,b'[release/5.0.1xx-preview8] Update dependencies from Microsoft/vstest',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:271877ad-5884-4a2b-cba4-08d83df632a2)\r\n## From https://github.com/microsoft/vstest\r\n- **Subscription**: 271877ad-5884-4a2b-cba4-08d83df632a2\r\n- **Build**: 20200811-01\r\n- **Date Produced**: 8/11/2020 12:58 PM\r\n- **Commit**: 4ec9fb2e2080e15c857c2e35a533c05c961e7cab\r\n- **Branch**: refs/heads/rel/16.8\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.Test.Sdk**: from 16.8.0-preview-20200730-03 to 16.8.0-preview-20200811-01\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:271877ad-5884-4a2b-cba4-08d83df632a2)\r\n\r\n'
676845977,12867,b'Dispose CancellationTokenSource',b''
676833085,12866,b'[master] Update dependencies from mono/linker',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:769e6472-e796-4bcb-a0ac-08d7dbf4acc5)\r\n## From https://github.com/mono/linker\r\n- **Subscription**: 769e6472-e796-4bcb-a0ac-08d7dbf4acc5\r\n- **Build**: 20200810.2\r\n- **Date Produced**: 8/10/2020 1:02 PM\r\n- **Commit**: 3e97f1b57526be93b1abff97ef112efd2f9b21b5\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.ILLink.Tasks**: from 5.0.0-preview.3.20410.1 to 5.0.0-preview.3.20410.2\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:769e6472-e796-4bcb-a0ac-08d7dbf4acc5)\r\n\r\n'
676831564,12865,b'Update .editorconfig',"b""This update matches the current dotnet/runtime .editorconfig file. I'll point to the most obvious problems that was in the .editorconfig here."""
676830942,12864,b'[master] Update dependencies from dotnet/windowsdesktop',"b""This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:Coherency Updates)\r\n## Coherency Updates\r\n\r\nThe following updates ensure that dependencies with a *CoherentParentDependency*\r\nattribute were produced in a build used as input to the parent dependency's build.\r\nSee [Dependency Description Format](https://github.com/dotnet/arcade/blob/master/Documentation/DependencyDescriptionFormat.md#dependency-description-overview)\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Coherency Updates**:\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.0-rc.1.20409.1 to 5.0.0-rc.1.20410.1 (parent: Microsoft.WindowsDesktop.App)\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n[marker]: <> (End:Coherency Updates)\r\n\r\n[marker]: <> (Begin:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: e20b3dc7-0bdd-4677-3200-08d7a4f3bc87\r\n- **Build**: 20200810.2\r\n- **Date Produced**: 8/10/2020 4:39 PM\r\n- **Commit**: 8e29c8fa1ee43ace47647d0753740e4f2e47a337\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.WindowsDesktop.App**: from 5.0.0-rc.1.20409.1 to 5.0.0-rc.1.20410.2\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.0-rc.1.20409.1 to 5.0.0-rc.1.20410.1\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n\r\n"""
676829742,12863,b'[master] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:ea219f43-0754-4d2f-576e-08d76e1d56cb)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: ea219f43-0754-4d2f-576e-08d76e1d56cb\r\n- **Build**: 20200810.10\r\n- **Date Produced**: 8/11/2020 9:30 AM\r\n- **Commit**: 0d6d73a6439e394e3ea81ae60b286ecc1ba41691\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **System.CodeDom**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **Microsoft.NET.HostModel**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **Microsoft.Extensions.DependencyModel**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **Microsoft.NETCore.DotNetHostResolver**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **Microsoft.NETCore.App.Ref**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **System.Text.Encoding.CodePages**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **System.Resources.Extensions**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n  - **System.Security.Cryptography.ProtectedData**: from 5.0.0-rc.1.20409.3 to 5.0.0-rc.1.20410.10\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:ea219f43-0754-4d2f-576e-08d76e1d56cb)\r\n\r\n'
676820916,12862,"b'Fix exception when running ""dotnet tool search""'",b'Fixes #12790\r\n\r\ncc: @wli3'
676820204,12861,b'[master] Update dependencies from dotnet/arcade',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:daa187e0-7e60-4c7a-c1ac-08d6354da8a8)\r\n## From https://github.com/dotnet/arcade\r\n- **Subscription**: daa187e0-7e60-4c7a-c1ac-08d6354da8a8\r\n- **Build**: 20200807.3\r\n- **Date Produced**: 8/7/2020 7:54 PM\r\n- **Commit**: ea8f37e8982dc22022b33c5e151081ad04d923a6\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.DotNet.XUnitExtensions**: from 5.0.0-beta.20403.5 to 5.0.0-beta.20407.3\r\n  - **Microsoft.DotNet.Arcade.Sdk**: from 5.0.0-beta.20403.5 to 5.0.0-beta.20407.3\r\n  - **Microsoft.DotNet.Helix.Sdk**: from 5.0.0-beta.20403.5 to 5.0.0-beta.20407.3\r\n  - **Microsoft.DotNet.SignTool**: from 5.0.0-beta.20403.5 to 5.0.0-beta.20407.3\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:daa187e0-7e60-4c7a-c1ac-08d6354da8a8)\r\n\r\n'
676534667,12860,b'[.NET 5.0] [Preview8] Fixing the worker project build in Linux due to a casing issue. ',b'Fixing the worker project load/build in Linux due to a casing issue'
676480959,12859,b'Workaround for P2P reference with targetplatform',b'workaround for https://github.com/dotnet/sdk/issues/12856'
676435573,12858,b'[master] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: 541ffb79-a58a-4b7b-321c-08d8080363b6\r\n- **Build**: 20200814.2\r\n- **Date Produced**: 8/14/2020 5:27 PM\r\n- **Commit**: a55ce4fbb09e1ff104c815ab5b5c7609c4251e81\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: from 16.8.0-preview-20410-01 to 16.8.0-preview-20414-02\r\n  - **Microsoft.Build**: from 16.8.0-preview-20410-01 to 16.8.0-preview-20414-02\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n'
676435496,12857,b'[release/5.0.1xx-preview8] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:45952e3d-1468-45d9-1495-08d828bd51eb)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: 45952e3d-1468-45d9-1495-08d828bd51eb\r\n- **Build**: 20200812.4\r\n- **Date Produced**: 8/12/2020 3:21 PM\r\n- **Commit**: 5cd6ca1dd2746a6705b9736bbead3edd833dd5b4\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: from 16.8.0-preview-20410-01 to 16.8.0-preview-20412-04\r\n  - **Microsoft.Build**: from 16.8.0-preview-20410-01 to 16.8.0-preview-20412-04\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:45952e3d-1468-45d9-1495-08d828bd51eb)\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n\r\n'
676314925,12854,b'[master] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: c0c2be01-34a3-46d9-31fe-08d7a4f3bc87\r\n- **Build**: 20200810.6\r\n- **Date Produced**: 8/10/2020 5:47 PM\r\n- **Commit**: 24f35bc76f875641778ae1326bc15e097a636834\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: from 5.0.0-rc.1.20410.3 to 5.0.0-rc.1.20410.6\r\n  - **Microsoft.AspNetCore.Analyzers**: from 5.0.0-rc.1.20410.3 to 5.0.0-rc.1.20410.6\r\n  - **Microsoft.NET.Sdk.Razor**: from 5.0.0-rc.1.20410.3 to 5.0.0-rc.1.20410.6\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: from 5.0.0-rc.1.20410.3 to 5.0.0-rc.1.20410.6\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: from 5.0.0-rc.1.20410.3 to 5.0.0-rc.1.20410.6\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: from 5.0.0-rc.1.20410.3 to 5.0.0-rc.1.20410.6\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: from 5.0.0-rc.1.20410.3 to 5.0.0-rc.1.20410.6\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n\r\n'
676271923,12852,b'[master] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: 541ffb79-a58a-4b7b-321c-08d8080363b6\r\n- **Build**: 20200810.1\r\n- **Date Produced**: 8/10/2020 4:33 PM\r\n- **Commit**: e8c17c128ed847d4acd278b42a02df9621bd1652\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: from 16.8.0-preview-20406-01 to 16.8.0-preview-20410-01\r\n  - **Microsoft.Build**: from 16.8.0-preview-20406-01 to 16.8.0-preview-20410-01\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:541ffb79-a58a-4b7b-321c-08d8080363b6)\r\n\r\n'
676271870,12851,b'[release/5.0.1xx-preview8] Update dependencies from dotnet/msbuild',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:45952e3d-1468-45d9-1495-08d828bd51eb)\r\n## From https://github.com/dotnet/msbuild\r\n- **Subscription**: 45952e3d-1468-45d9-1495-08d828bd51eb\r\n- **Build**: 20200810.1\r\n- **Date Produced**: 8/10/2020 4:33 PM\r\n- **Commit**: e8c17c128ed847d4acd278b42a02df9621bd1652\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.Build.Localization**: from 16.8.0-preview-20406-01 to 16.8.0-preview-20410-01\r\n  - **Microsoft.Build**: from 16.8.0-preview-20406-01 to 16.8.0-preview-20410-01\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:45952e3d-1468-45d9-1495-08d828bd51eb)\r\n\r\n'
676213833,12849,b'[master] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: c0c2be01-34a3-46d9-31fe-08d7a4f3bc87\r\n- **Build**: 20200810.3\r\n- **Date Produced**: 8/10/2020 3:04 PM\r\n- **Commit**: 675336c7695b4fe2c5498a06dc8ce5096c9e86e4\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: from 5.0.0-rc.1.20409.2 to 5.0.0-rc.1.20410.3\r\n  - **Microsoft.AspNetCore.Analyzers**: from 5.0.0-rc.1.20409.2 to 5.0.0-rc.1.20410.3\r\n  - **Microsoft.NET.Sdk.Razor**: from 5.0.0-rc.1.20409.2 to 5.0.0-rc.1.20410.3\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: from 5.0.0-rc.1.20409.2 to 5.0.0-rc.1.20410.3\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: from 5.0.0-rc.1.20409.2 to 5.0.0-rc.1.20410.3\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: from 5.0.0-rc.1.20409.2 to 5.0.0-rc.1.20410.3\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: from 5.0.0-rc.1.20409.2 to 5.0.0-rc.1.20410.3\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n\r\n'
676087030,12847,b'[master] Update dependencies from mono/linker',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:769e6472-e796-4bcb-a0ac-08d7dbf4acc5)\r\n## From https://github.com/mono/linker\r\n- **Subscription**: 769e6472-e796-4bcb-a0ac-08d7dbf4acc5\r\n- **Build**: 20200810.1\r\n- **Date Produced**: 8/10/2020 7:40 AM\r\n- **Commit**: 9e3191cad279e945a4e2c99340454959fec637b0\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.ILLink.Tasks**: from 5.0.0-preview.3.20405.2 to 5.0.0-preview.3.20410.1\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:769e6472-e796-4bcb-a0ac-08d7dbf4acc5)\r\n\r\n'
676085920,12846,b'[master] Update dependencies from dotnet/windowsdesktop',"b""This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:Coherency Updates)\r\n## Coherency Updates\r\n\r\nThe following updates ensure that dependencies with a *CoherentParentDependency*\r\nattribute were produced in a build used as input to the parent dependency's build.\r\nSee [Dependency Description Format](https://github.com/dotnet/arcade/blob/master/Documentation/DependencyDescriptionFormat.md#dependency-description-overview)\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Coherency Updates**:\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.0-rc.1.20407.1 to 5.0.0-rc.1.20409.1 (parent: Microsoft.WindowsDesktop.App)\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n[marker]: <> (End:Coherency Updates)\r\n\r\n[marker]: <> (Begin:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: e20b3dc7-0bdd-4677-3200-08d7a4f3bc87\r\n- **Build**: 20200809.1\r\n- **Date Produced**: 8/9/2020 2:50 PM\r\n- **Commit**: e872e02b3df0d6109b3ec496bba4e3c0b8e69c03\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.WindowsDesktop.App**: from 5.0.0-rc.1.20407.1 to 5.0.0-rc.1.20409.1\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.0-rc.1.20407.1 to 5.0.0-rc.1.20409.1\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n\r\n"""
676085291,12845,b'[master] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:ea219f43-0754-4d2f-576e-08d76e1d56cb)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: ea219f43-0754-4d2f-576e-08d76e1d56cb\r\n- **Build**: 20200809.3\r\n- **Date Produced**: 8/10/2020 4:35 AM\r\n- **Commit**: ff01831094128fb9df0be61fd0e352bbcaeddf02\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **System.CodeDom**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **Microsoft.NET.HostModel**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **Microsoft.Extensions.DependencyModel**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **Microsoft.NETCore.DotNetHostResolver**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **Microsoft.NETCore.App.Ref**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **System.Text.Encoding.CodePages**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **System.Resources.Extensions**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n  - **System.Security.Cryptography.ProtectedData**: from 5.0.0-rc.1.20408.3 to 5.0.0-rc.1.20409.3\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:ea219f43-0754-4d2f-576e-08d76e1d56cb)\r\n\r\n'
675915599,12844,b'[master] Update dependencies from dotnet/aspnetcore',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n## From https://github.com/dotnet/aspnetcore\r\n- **Subscription**: c0c2be01-34a3-46d9-31fe-08d7a4f3bc87\r\n- **Build**: 20200809.2\r\n- **Date Produced**: 8/10/2020 6:42 AM\r\n- **Commit**: fa0cb711864e4b70b90265edbe2daed5c4f67beb\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.NET.Sdk.BlazorWebAssembly**: from 5.0.0-rc.1.20408.1 to 5.0.0-rc.1.20409.2\r\n  - **Microsoft.AspNetCore.Analyzers**: from 5.0.0-rc.1.20408.1 to 5.0.0-rc.1.20409.2\r\n  - **Microsoft.NET.Sdk.Razor**: from 5.0.0-rc.1.20408.1 to 5.0.0-rc.1.20409.2\r\n  - **Microsoft.AspNetCore.Components.Analyzers**: from 5.0.0-rc.1.20408.1 to 5.0.0-rc.1.20409.2\r\n  - **Microsoft.AspNetCore.DeveloperCertificates.XPlat**: from 5.0.0-rc.1.20408.1 to 5.0.0-rc.1.20409.2\r\n  - **Microsoft.AspNetCore.Mvc.Api.Analyzers**: from 5.0.0-rc.1.20408.1 to 5.0.0-rc.1.20409.2\r\n  - **Microsoft.AspNetCore.Mvc.Analyzers**: from 5.0.0-rc.1.20408.1 to 5.0.0-rc.1.20409.2\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:c0c2be01-34a3-46d9-31fe-08d7a4f3bc87)\r\n\r\n'
675853498,12843,b'Update code owner',b''
675689373,12839,b'[master] Update dependencies from dotnet/roslyn-analyzers',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:e7c40fb8-9651-4ba2-dbe8-08d81c92f408)\r\n## From https://github.com/dotnet/roslyn-analyzers\r\n- **Subscription**: e7c40fb8-9651-4ba2-dbe8-08d81c92f408\r\n- **Build**: 20200810.6\r\n- **Date Produced**: 8/11/2020 2:19 AM\r\n- **Commit**: 8cdcde23a3cd0c0cdbd9b2e0468837cc2a6eaec1\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.CodeAnalysis.NetAnalyzers**: from 3.3.0-beta3.20406.3 to 3.3.1-beta1.20410.6\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:e7c40fb8-9651-4ba2-dbe8-08d81c92f408)\r\n\r\n\r\n\r\n\r\n\r\n'
675688742,12838,b'[master] Update dependencies from dotnet/windowsdesktop',"b""This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:Coherency Updates)\r\n## Coherency Updates\r\n\r\nThe following updates ensure that dependencies with a *CoherentParentDependency*\r\nattribute were produced in a build used as input to the parent dependency's build.\r\nSee [Dependency Description Format](https://github.com/dotnet/arcade/blob/master/Documentation/DependencyDescriptionFormat.md#dependency-description-overview)\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Coherency Updates**:\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.0-rc.1.20406.5 to 5.0.0-rc.1.20407.1 (parent: Microsoft.WindowsDesktop.App)\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n[marker]: <> (End:Coherency Updates)\r\n\r\n[marker]: <> (Begin:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n## From https://github.com/dotnet/windowsdesktop\r\n- **Subscription**: e20b3dc7-0bdd-4677-3200-08d7a4f3bc87\r\n- **Build**: 20200807.1\r\n- **Date Produced**: 8/7/2020 2:43 PM\r\n- **Commit**: 2b0fff1a032e92ea5591e60a3259fb58e0e1b9ef\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **Microsoft.WindowsDesktop.App**: from 5.0.0-rc.1.20406.6 to 5.0.0-rc.1.20407.1\r\n  - **Microsoft.NET.Sdk.WindowsDesktop**: from 5.0.0-rc.1.20406.5 to 5.0.0-rc.1.20407.1\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:e20b3dc7-0bdd-4677-3200-08d7a4f3bc87)\r\n\r\n"""
675688552,12837,b'[master] Update dependencies from dotnet/runtime',b'This pull request updates the following dependencies\r\n\r\n[marker]: <> (Begin:ea219f43-0754-4d2f-576e-08d76e1d56cb)\r\n## From https://github.com/dotnet/runtime\r\n- **Subscription**: ea219f43-0754-4d2f-576e-08d76e1d56cb\r\n- **Build**: 20200808.3\r\n- **Date Produced**: 8/8/2020 11:02 PM\r\n- **Commit**: 46acbaa5f13b501dc2e750bc2023d4a30eded9c7\r\n- **Branch**: refs/heads/master\r\n\r\n[DependencyUpdate]: <> (Begin)\r\n\r\n- **Updates**:\r\n  - **System.CodeDom**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **Microsoft.NET.HostModel**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **Microsoft.Extensions.DependencyModel**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **Microsoft.NETCore.App.Runtime.win-x64**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **Microsoft.NETCore.DotNetHostResolver**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **Microsoft.NETCore.App.Ref**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **System.Text.Encoding.CodePages**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **System.Resources.Extensions**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n  - **System.Security.Cryptography.ProtectedData**: from 5.0.0-rc.1.20406.11 to 5.0.0-rc.1.20408.3\r\n\r\n[DependencyUpdate]: <> (End)\r\n\r\n\r\n[marker]: <> (End:ea219f43-0754-4d2f-576e-08d76e1d56cb)\r\n\r\n'
