pull_no,comment_no,comment_body
3337,41423655,"b""It is sad (and ironic) that we aren't using EF to do this.\n"""
3337,41426558,"b""+1, it makes sense on SQLite since they're retrieved via `PRAGMA` calls, but we should try to do it for MicrosoftSqlServer (issue #1667)\n"""
3337,41426802,"b'BTW, I had a prototype for testing [here](https://github.com/bricelam/EntityFramework/blob/migtests/test/EntityFramework.SqlServer.FunctionalTests/TestUtilities/InformationSchema.cs).\n'"
3337,41426950,"b'@bricelam Nice! Most other relational providers will work this way, too.\n'"
3337,41650129,"b""_tableSelectionSet doesn't work this way any more - you'll need to sync up and see `SqlServerMetadataProvider.AllowedBySelections()`\n"""
3337,41650258,"b'As discussed, when testing this will need to make sure datetime precision and numeric precision are both tested - as they are separate things in `INFORMATION_SCHEMA`.\n'"
3337,41650419,b'Nit: `TableSelection` and `TableSelectionSetBuilder` no longer exist. Need to sync up. Also not sure why the entries moved - but no big deal.\n'
3337,41650668,"b""Nit: I know they're commented out but shouldn't the return types for `OnDelete` and `OnUpdate` be the same?\n"""
3337,41650863,"b""Is this missing the table's schema name?\n"""
3337,41651164,"b""Would add a test where the foreign key has 2 or more columns. We've had bugs in that area before.\n"""
3337,41651334,b'There are no schemas in SQLite.\n'
3337,41651389,"b""I'll add a TODO. (This will be in the next PR.)\n"""
3337,41651406,"b'Yup, working on a rebase right now.\n'"
3337,41651602,b'Nit: default value of empty string may be allowed and be different from default value of NULL. Suggest changing this to only test for null.\n'
3337,41651870,b'Doh. Nvm.\n'
3337,41653325,b'Added a test :)\n'
3393,41671254,b'Thinking about this some more - will make `shouldAddNewLine` into member rather than passing it around.\n'
3393,41671440,b'Will remove. VS must have inserted it.\n'
3386,41672749,"b'Curious, why does composite not work?\n'"
3348,41581446,b'Can you make this smaller and use extension methods?\n'
3348,41581544,"b""By design that parameter type isn't interface?\n"""
3348,41581571,b'Can you just use the real one?\n'
3348,41584666,"b'The `RelationalParameter` type is only a poco, while the other classes have dependencies for type mapping, logging, ect. I could add an interface to the parameters if that seems like it would make more sense / for consistency.\n'"
3348,41584941,"b'The `AddParameter` versions could be replaced with a single version and a few extensions (i.e. `AddParameter(RelationalParameter)`). The other methods are just to expose `IndentedStringBuilder` methods, do you think we should rework them somehow?\n'"
3348,41585664,b'The real one brings along provider-specific dependencies and I was hoping to use this version as a basis for additional unit tests when the `SqlStatementExecutor` is removed. My thought here was to have a trivial implementation to allow fakes like the one in `ReaderModificationCommandBatchTest` without having to fully implement the interface.\n'
3348,41653703,"b""On closer inspection, the `AddParameter` methods depend on the `IRelationalTypeMapper` and couldn't be converted without exposing the service. There really aren't any obvious candidates for  conversion to extension methods.\n"""
3348,41654656,"b'Think logging. For methods below that have overloads, create a single version that handles all cases.\n'"
3348,41654868,b'Dependencies should be a detail of the impl.\n'
3348,41671783,"b""Don't need CanBeNull here.\n"""
3348,41671858,b'Can we change the name of the property to SqlBuilder or CommandTextBuilder?\n'
3399,41783948,b'Parens.\n'
3399,41784122,b'Typo\n'
3399,41784376,"b""Isn't counting also done in the base class?\n"""
3399,41785017,"b'Wow, this is a lot of setup code for enabling a few unit tests. Would have probably been better just to create simple functionals that use real providers. And if you are going to do this style, why not just use Moq and avoid a bunch of work?\n'"
3399,41788736,"b'This code does duplicate the counting in the base class. In #3145 we discussed the possibility of adding lifetime events or exposing the connection count in the `RelationalConnection`, but at the time we favored doing the counting in this class as a special case, rather than expanding the API surface\n'"
3399,41790259,"b'The FakeProvider classes do add a fair amount of code and they were originally something I wrote when more of the ADO objects were being passed around. I also spoke with @bricelam  at the time and I believe he noted that there are compatibility issues between Moq and Core and that we would like to get away from using it.\n\nIf we are getting away from Moq, I would expect these classes to be useful for other areas, such as `RelationalConnectionTest`, `ReaderModificationCommandBatchTest`, and any future relational unit tests that depend on provider implementations.\n\nWhile we could cover most of these scenarios in functional tests, we would end up with more tests like the `CommandConfigurationTest` that seem fairly fragile and tend to fall half way between unit and functional test\n'"
3414,41817010,"b""I don't understand why this is now needed or why it has to be this version (the EF runtime depends on 1.1.36).\n"""
3414,41817042,"b'Anyway, thanks for fixing if this was blocking the build.\n'"
3414,41817055,b'DNX picked up a new set of Roslyn packages earlier today. Perhaps that caused this issue?\n'
3414,41817567,"b""Makes sense. But it is weird. The reference wasn't even here before (was it picked up transitively from the runtime?) And the runtime still depends on 1.1.36, I think on purpose.\n\n@bricelam should probably take a look when possible.\n\nAgain, thanks!\n"""
3393,41892060,"b""How does this behave when there's default value for the property? or when it's getter only vice versa, etc.\n"""
3367,41426865,"b'Can this be combined with _simpleNameMappings, possibly with the introduction of a CLR type pn the RelationalTypeMapping? Otherwise the provider is still providing the mappings twice.\n'"
3367,41444832,b'`<space>`\n'
3367,41446109,"b'Actually, that was my first approach, but reverted to this when I realized the list of datatypes we support forwards and backwards are not the same.\n'"
3367,41447552,"b'Doesn\'t that mean we are either missing some mappings or one side or the other will have redundancy, which doesn\'t matter? For example, having a mapping for ""rowversion"" even though reverse engineering will never use it doesn\'t seem to be a problem.\n'"
3367,41448871,"b'Yes, I suppose it means we have some redundancy. On second thought and further analysis, we can reduce this.\n\nQuestion then. If we add a property `RelationalTypeMapping.ClrType`, should this always be true : `mapper.GetMapping(Type input).ClrType == input`? This will add some bloat to our current code.\n'"
3367,41449423,"b""The RelationalTypeMapping can be obtained from a number of inputs. If you ask for it from a CLR type and then look at the mapping, then you will see that it is for the CLR type. I think this is fine and don't really see it as bloat. To have an entirely separate dictionary of mapping information seems more like bloat to me. But maybe I am not understanding.\n"""
3367,41449732,"b""No, it's minor, bloat is the wrong word. I'll update the PR with changes.\n"""
3367,41530638,b'`IRelationalTypeMapper`?\n'
3367,41533979,b'Same difference. This is going to be pulled out in #3337 anyways.\n'
3367,41538158,"b""@natemcmaster @bricelam I would like to understand the philosophy around which design-time services are registered and how they are registered. My questions:\n- Do we expect runtime services to be available without them being added here, or are the two configurations completely separate? If we do expect runtime services to be available, then we shouldn't be registering the type mapper again.\n- Are we following the same pattern as for the runtime by always resolving contracts through contract interfaces and never through non-interface types? If so, then most of these registrations should be added as interfaces, and all constructors resolved by DI should only use interfaces.\n- How are we dealing with provider-specific services? Is it always true that only one provider will have services registered at a time? This isn't true for runtime services, so if we are using runtime services at design time, then it won't be true at design time either. Assuming it is not true, how do we select the correct service for the provider that is currently being used? At runtime, the UseSqlServer, etc. methods coupled with the scope of the context and the indirection delegates registered by the provider are used. Is this also what is used at design time?\n"""
3367,41575207,"b'> Do we expect runtime services to be available without them being added here, or are the two configurations completely separate?\n\nCurrently, we do not expect runtime services to be added, only services needed for design.\n\n> Are we following the same pattern as for the runtime by always resolving contracts through contract interfaces and never through non-interface types?\n\nNot yet. Currently we are inconsistent about this. Should we update?\n\n> How are we dealing with provider-specific services? Is it always true that only one provider will have services registered at a time?\n\nYes, only one provider. Design-time is invoked by the command line with the provider specified as a required parameter. Each provider adds the services they require.\n'"
3367,41575348,"b'Somewhat related: this PR will need to rebase against https://github.com/aspnet/EntityFramework/pull/3369 before merging, which improved design-time to use the startup convention used by other commands.\n'"
3367,41658254,"b'@natemcmaster Thanks for clarifying. I think we should only depend on interface contracts throughout the stack, so yes, I think the design time contracts should be updated, but this can be done as a separate work item. It should be done for RC because it is potentially public surface.\n'"
3367,41658875,b'Will add an issue to ensure all services follow this pattern. I just updated to use `IRelationalTypeMapper` instead.\n'
3367,41658905,b'In what situation can clrType be null?\n'
3367,41659070,b'Sqlite.\n'
3367,41659372,"b""Code for GetMapping seems to throw if it can't return a mapping, so why code here to handle it returning null?\n"""
3367,41659701,"b'Contract on interface says that typeName cannot be null, so either the contract is wrong, or this code is not needed.\n'"
3367,41660925,"b""This handles the empty-type oddity of SQLite's loose type affinities. We want to still return a default type mapping here.\n"""
3367,41661333,b'Will remove this redundancy.\n'
3367,41662156,"b'What does null mean? In other words, in what situation does null get set and how is that null value consumed?\n'"
3367,41662277,"b'So if it is acceptable to pass null to the method, then the parameter should be marked as CanBeNull in the contract and all implementors should honor that.\n'"
3367,41664587,"b'Another situation: (see [RelationalTypeMapperExtensions.cs](https://github.com/aspnet/EntityFramework/blob/dev/src/EntityFramework.Relational/Storage/RelationalTypeMapperExtensions#L11)) - a caller asks for mapping of a null object or of DBNull. It seems unclear to me when this would every be useful, but we already have it in our code. Should we remove?\n'"
3367,41664894,"b'I think `[NotNull]` is a better contract. SQLite is the one-off case. The situation I want to handle here is an empty string, not necessary null reference type. If you want, we can throw for null but let an empty string pass through. \n'"
3367,41675508,b'I would move the _nullTypeMapping singleton into the RelationalTypeMapping class and have it use a private constructor and then ensure anyone using the public constructor must pass in a CLR type.\n'
3367,41675832,"b""Sounds like a good solution. I'll add this.\n"""
3367,41675997,"b'If a caller can ever pass null and it not be an error, then the contract of NotNull is wrong. I think it is okay, but unusual, to not allow nulls (and therefore use NotNull) but still allow empty strings in this case.\n'"
3367,41891634,b'Something is wrong if we have to use exceptions to control non-exceptional program flow. It probably means we need to have a non-throwing way to get this information from the type mapper.\n'
3367,41892144,"b'We made a decision some time ago to consistently not use these attributes for return values. I can see why it makes sense to do so here, but that could be said of lots of other code too. I think we should either be consistent and not use the attribute here or revisit with the team the decision we made.\n'"
3367,41892566,"b'clrType needs a NotNull attribute. Did the API consistency tests not pick this up? If so, we should file a bug on that.\n'"
3367,41892642,b'Why CanBeNull here when base contract is NotNull?\n'
3367,41892735,"b""Agreed. I'll add a TryGet version.\n"""
3367,41893195,b'Missed this one. Will update.\n'
3367,41893248,b'Will add.\n'
3412,41792764,b'typo: `width`\n'
3412,41796472,b'Nit: typo -> Sanitizes\n'
3412,41796678,b'Nit: extra blank line\n'
3412,41805163,"b""Just a question. Why is this line not\n\n```\n_nameCache.Add(item, name);\n```\n\n? As it seems that there's no corresponding key exists in _nameCache\n"""
3412,41805506,b'This does the same thing.\n'
3412,41811174,"b""In this context I think [] is add or update if I remember correctly while .Add method would throw an exception. In single-thread scenario the code would do the same thing, given that you're already calling ContainsKey above. However, what would happen if someone call the method in multi-threaded code? Would one that is written by thread 0 be overwritten by another thread 1 silently? Just by looking at the method name, GetName I think people would assume it is thread-safe (i.e read-only operation) but it isn't.. Any thought?\n"""
3412,41811205,b'- Adding @lukewaters to the discussion.\n'
3412,41811446,"b""I don't think this matters. Even using `.Add()` does not guarantee thread-safeness in this section of code, which is why we have a our own utility class `ThreadSafeDictionaryCache`. \n"""
3393,41916424,"b'Nit: where the types are the same, using just one type argument has the same effect.\n'"
3393,41916524,b'Also remove these resources from the project.json file.\n'
3393,41917204,b'(nvm: we can do this when we actually support #3076)\n'
3393,41916805,b'~~Is it possible to have error messages _and_ to still scaffold the rest of the entity type? (to support #3076 )~~\n'
3398,41817593,"b""Although this is existing code, I wonder if this was discussed. That the 'async' is a keyword but used as a variable name here. Isn't there naming convention for this case? (conflict between variable name and keyword).\n- modified : adding @lukewaters to the discussion.\n"""
3398,41817787,"b'Assert.IsFalse(context.ChangeTracker.Entries().Any(), ""because ...."") reads better?\n'"
3398,41894701,"b""Can this get stale if the value is mutated in the ChangeTracker after the CompiledQueryCacheKeyGenerator is created? I'm not sure what the lifetime of the CompiledQueryCacheKeyGenerator is.\n"""
3398,41894765,b'Looks fine as it to me.\n'
3398,41895070,b'I think you are right. I have a test but obv something is wrong.\n'
3398,41895370,"b'In other words, do both of these work:\n\n``` C#\nusing (var context = new Context())\n{\n  context.ChangeTracker.TrackQueryResults = false;\n  var foo = context.SomeSet.ToList(); // Not tracked\n\n  context.ChangeTracker.TrackQueryResults = true;\n  var foo = context.SomeOtherSet.ToList(); // Tracked\n}\n```\n\n``` C#\nusing (var context = new Context())\n{\n  context.ChangeTracker.TrackQueryResults = false;\n  foreach(var e in context.SomeSet) // Not tracked\n  {\n    context.ChangeTracker.TrackQueryResults = true;\n    var foo = context.SomeOtherSet.ToList(); // Tracked\n  }\n}\n```\n'"
3398,41895950,"b'Yep, will add. The test I have uses two contexts.\n'"
3398,41896035,b'Why is AutoDetectChangesEnabled being disabled for all these tests?\n'
3398,41896735,"b""Just making consistent the way we do fixtures for query only tests. I guess we could remove them as it shouldn't affect perf in the read-only case, right?\n"""
3398,41898629,"b""I think we should remove them. It should not affect the perf or functionality if detecting changes isn't needed, and if somehow detecting changes is being used, then disabling it might mask a test or product bug.\n"""
3398,41916662,b'Will do.\n'
3305,41936248,"b""Seems like it's also logging sensitive data. Is it a concern?\n"""
3305,41957727,"b""Guidance on Diagnostic Source is that because all of this is occurring inproc, there aren't privacy concerns from a publishing standpoint. From a subscriber perspective, the owness is on them to insure that they meet privacy guidelines). Additionally, getting access to this data without Diagnostics Source is possible, it just takes a little more effort. Lastly, we are going through the process of getting similar event notifications put directly in ADO (timing is further out at the current time) and the same policy that I've mentioned for this context applies there. \n"""
3393,42026123,b'This is only for reverse engineering. We produce both getter and setter in the generated code. The customer is free to remove the setter once the code has been generated (along with any other changes) if that better suits their model. Default values are assigned via fluent API in the generated DbContext sub-class.\n'
3393,42026139,b'Will do.\n'
3393,42026168,b'Will do.\n'
3423,42056130,b'Please include the schema name for SQL Server tables.\n'
3423,42056602,b'Include schema name as above. This applies to any kind (error/warning/info...) of message for SQL Server.\n'
3423,42056848,"b'Add a comment here saying that for datetime types the ""precision"" is stored in the ""scale"" column.\n'"
3423,42057317,"b'Just checking: is this for the ""relational model"" or the ""codegen model""? For the codegen model property names can need to be uniquified too. E.g. 2 properties can clash if one is based on a column called `123Col` and the other is based on one called `_123Col`. So long as they make sure that they don\'t use names which are already in scope you should be fine.\n'"
3423,42057886,"b""How come we can't avoid this in the type mapping itself?\n"""
3423,42058061,"b""Feels like we should put out a warning that we can't locate the table on the principal end of the FK as well.\n"""
3423,42060849,"b'It\'s a quirk in how maxlength is handled by SQL Server\'s typemapper. Because this is specific to SQL Server, we need to override the base case. SQL Server\'s default type mapping for `System.String` is `nvarchar(max)` which does not equal `nvarchar` (which is actually `nvarchar(1)`).  In other words, `typeMapper(""nvarchar"").DefaultTypeMapping != ""nvarchar""`\n'"
3423,42061435,"b'We do, just not here. See `RelationalMetadataModelProvider.AddPrimaryKey`.\n'"
3423,42061519,"b'This is for the ""codegen"" model. I\'ll update so they are always unique.\n'"
3423,42061541,b'Will update.\n'
3423,42062968,b'OK.\n'
3423,42062985,b'Thanks.\n'
3423,42063540,"b""Sort of. There we say we can't find the primary key on a table. Here we are unable to find the table at the other end of a foreign key. Though it's likely that the latter is caused by the former I'd like to say what code generation does about it here. Maybe some message like:\n\n`For foreign key {fkDefinition}: unable to find principal table {principalTableName} in model. Skipping generation of foreign key.`\n\nBut feel free to add a TODO - don't let this hold up checking this in.\n"""
3423,42065805,b'How does that work? Is it something we should correct on the layer below?\n'
3423,42066770,"b""I don't thinkg EF/ADO.NET needs to do anything to represent DateTime with limited precision. This is here so the data type flows through to migrations.\n"""
3423,42067202,"b'@divega - it\'s a quirk of the SQL Server sys tables. Datetime precision gets stored in the Scale column. Weird, huh?! (BTW we didn\'t see it in INFORMATION_SCHEMA because those views have the concept of a DatetimePrecision column - and we used that instead). What I mean here is that the datatype we\'re producing has what would normally be called ""precision"" coming from the ""Scale"" column. That is _not_ a typo and I thought it would be good to have a comment saying so.\n'"
3423,42067913,"b""Ok, I might be missing context on this but:\n1. Although I know @bricelam filed a bug on switching from INFORMATION_SCHEMA to SYS, I haven't seen any solid argument yet to actually do it and I would like to understand better why we are doing it. \n2. I believe I am looking at SQL Server specific code and hence it seems that it is ok to compensate for a quirk here. Can you confirm that? Regardless, based on our recent conversations I am expecting the goal to be that that the code that translates from the database schema domain model to the IModel will be mostly common relational implementation. If that is really what we are trying to do then I believe the compensation from this quirk should happen in the layer in which we materialize the database schema domain model instances.\n"""
3423,42068025,b'Besides all that I agree with @lajones that a comment conveying why we have to do this would apply.\n'
3423,42150132,"b""@divega \n\n> Although I know @bricelam filed a bug on switching from INFORMATION_SCHEMA to SYS, I haven't seen any solid argument yet to actually do it and I would like to understand better why we are doing it.\n\nI believe the reasonsing was that sys.\\* tables adhere to the T-SQL standard.\n\n> I believe I am looking at SQL Server specific code and hence it seems that it is ok to compensate for a quirk here. Can you confirm that? \n\nYes, this is SQL Server specific. It would be trivial to put into the metadata layer, but as this seems like a typemapping issue, I left it in the part of code that actually does type mapping.\n"""
3423,42150531,"b""My mistake. I misread which lines you were commenting on. We catch the missing principal table with `RelationalMetadataModelProvider.LogFailedForeignKey` which goes something like:\n\n> Could not scaffold the foreign key 'dbo.DepTable (FkProp1)'. One of the referenced properties or the referenced table could not be found.\n"""
3423,42153311,b'May be more helpful to say what the referenced table and properties are. But no big deal. :shipit:\n'
3423,42153467,b'...would have been trivial to do with a flat DTO... :no_mouth: \n'
3305,42177730,"b""In case you're not aware of it, TelemetrySource is refactored as DiagnosticSource.\n"""
3439,42165550,"b""I vaguely remember a discussion on whether provider should still need to derive and have their own implementation (or was it their own interfaces?). Things have been in flux and I can't remember if this ended up being a concern or not. @ajcvickers would know.\n"""
3439,42166725,"b'It seems interesting to think about the code left in this class in terms of ""how do we get rid of it"". E.g. it raises a few questions:\n1. Should the datetime precision quirk be normalized in the schema reader so that we don\'t need to do it here?\n2. What is different about SQL server treatment of default values? Would it make sense to abstract that into a component that all providers can supply? \n3. Why do we need to special case timestamp here? Should reverse type mapping handle it?\n\nI see this as discussion items (possibly bugs) not blocking this PR.\n'"
3439,42180268,"b""> Should the datetime precision quirk be normalized in the schema reader so that we don't need to do it here?\n\nT-SQL maps 1:1 into `Table.Scale`. INFORMATION_SCHEMA does not. If we switch back, we should just be consistent about where this info is store.\n\n> What is different about SQL server treatment of default values? Would it make sense to abstract that into a component that all providers can supply?\n\nWe could abstract into a feature of reveng, but for now it is very SQL Server specific. @lajones should we  file an work item to abstract this?\n\n> Why do we need to special case timestamp here? Should reverse type mapping handle it?\n\nI'll update to move this into the metadata reader. It's trivial.\n"""
3439,42182267,"b""> T-SQL maps 1:1 into  Table.Scale . INFORMATION_SCHEMA does not\n\nRegardless of whether we do #3438 I still believe it is better to push the compensation down to the provider's schema reader. There is no strong need to have a 1:1 mapping if there is a quirk. You already have a ton of `CASE` statements in that SQL so it seems to be just a matter of getting the right ones! \n\n> We could abstract into a feature of reveng, but for now it is very SQL Server specific\n\nOk, I will wait for the bug. \n\n> I'll update to move this into the metadata reader. It's trivial.\n\nWhy is this not a type mapping concern? Do we fundamentally lack the ability to have database types that are synonyms or something?\n"""
3439,42183223,"b'> Why is this not a type mapping concern? Do we fundamentally lack the ability to have database types that are synonyms or something?\n\nNo, typemapping works fine. We have alias support. This was just a matter of getting `ValueGeneration` set correctly in the IModel.\n'"
3439,42183331,b'Should we abstract an interface for `MetadataModelProvider` then?\n'
3439,42184981,"b'Got it. That makes sense to me now. \n\nNow what is confusing to me is that `SqlServerMetadataReader` currently seems to [handle timestamp and not rowversion](https://github.com/aspnet/EntityFramework/blob/dev/src/EntityFramework.MicrosoftSqlServer.Design/ReverseEngineering/SqlServerMetadataReader.cs#L158) :smile: \n\n``` C#\nIsComputed = reader.GetBoolean(12) || dataTypeName == ""timestamp"" \n```\n\nI don\'t even understand why this is `||` as opposed to `&&`.\n'"
3439,42185823,b'Talked to @natemcmaster in person and that part makes more sense to me now. Thanks!\n'
3431,42069852,"b'this seems a bit sketchy, but not sure if there is better (cannonical) way of doing this - two visitors working on one expression tree, sharing some state\n'"
3387,41686845,b'Would\n\n```\nif (clrProperties.Any()) \n```\n\nread better?\n'
3387,42050391,b'PropertyMappingValidationConvention?\n'
3387,42052743,b'Use GetRuntimeProperty(clrProperty)\n'
3387,42053369,b'You could move this check to IsCandidateProperty\n'
3387,42162159,b'Do you mean inside `IsCandidateProperty` function? Filtering out Interface type properties since we do not add them to model.\n'
3387,42165044,"b'Yes, since we would not add them to the model then they are not candidates and thus should be filtered out early.\n'"
3387,42166709,"b'Sorry, I haven\'t looked at the code closely, just seeing the comments. When you say ""we would not add them to the model"" does this mean we throw indicating we don\'t know how to map them? I think the only thing we should silently ignore (not map) based on our current thinking would be read-only non-navigation properties, since these are likely to be computed properties and we think in the majority of cases the application would want them not mapped. (Although it could be argued that we also throw for these.) For every other property that we can\'t map we should throw unless it is explicitly ignored.\n'"
3387,42171921,"b'@ajcvickers So you think we should throw on properties of interface or abstract type, private properties, etc.?\n'"
3387,42174549,"b""@AndriySvyryd Private properties, probably not. The idea is to throw on anything that the user might reasonably expect to be included in the model but isn't because of limitations in what we can map. So, things that are likely intended to be navigation properties, but aren't mapped as such, then yes. Maybe we should get together and figure out whether to throw or ignore for various cases so we are all on the same page. //cc @rowanmiller @divega \n"""
3387,42191161,b'Micro-optimization :wink: \n'
3305,42209472,b'Yep see #3422\n'
3447,42262693,b'Anyone mind if I make this public and add some unit tests?\n'
3447,42269221,"b'Nope, go ahead. This is going to be moved in to commands anyways when we do the big RelationalDesign => Scaffolding rename.\n'"
3463,42400464,"b'We decided to not use these attributes for return values. We should be consistent about that, or we should revisit that decision.\n'"
3463,42417544,b'Removed\n'
3449,42398925,"b""It feels like we're repeating the code from `KeyConvention` here - with the risk that the two pieces of code get out of sync. We used to have a method in `KeyConvention` which defined when it would automatically decide to add `ValueGeneratedOnAdd()` and here we just consulted that method. I'd like to go back to doing that.\n"""
3449,42400024,b'Agreed. This would be cleaner. Will do.\n'
3449,42403385,b'Sounds good. :shipit:\n'
3449,42438956,"b""FYI - I'm adding as a TODO due to upcoming changes in conventions proposed today by Andriy.\n"""
3481,42443830,b'file name changes. also for other classes.\n'
3481,42520099,b'Done\n'
3480,42442428,"b""This could be generalized to relational as extension method instead, rather than changing the current inheritance of our metadata readers. Until we finish #3438, let's not provide a class by this name.\n"""
3478,42446718,b'Is there a way we can do this in providers since primitive type support is tied to providers?\n'
3478,42526831,b'Perhaps a better method is to expose a utility class publicly and let providers pass in their primitive types.\n'
3478,42569298,"b'I like that. Also, I kept mulling on it after our in person discussion and here are some of my thoughts:\n- The goal is to make .NET Native support as transparent as possible to application developers (as opposed to provider writers)\n- I would like to see providers do whatever they need to do so that their valid primitive types are supported in .NET native in code that is near/related to their type mapper\n- If we do this for some well known set of types in the core it actually increases the chances that providers are just going to miss that they need to do it for all the types they support in their type mapper until they have some customer trying to use a particular type that is not part of the subset on .NET Native.\n'"
3478,42569566,b'@divega I added some of the related actionable items of these in https://github.com/aspnet/EntityFramework/issues/623#issuecomment-149737147.\n'
3492,42566018,b'Consider inlining Check call and using expression body.\n'
3482,42574680,"b""that's a problem, I will fix this in some later checkin, the expression printer should be handling all the Expression nodes that appear in the query\n"""
3504,42715520,b'redundant OR\n'
3504,42722564,"b""Yes. This was a quick fix for the CI and I suspect @pranavkm did it with a script. I think we should do a pass over the TFMs and #ifs we have in our code and make sure we don't have less or more than what we need. We should revisit if we need to add back plain .NET 4.5.\n"""
3504,42735999,b'@divega Does that mean that you no longer support a provider targeting .NET 4.5 plain? (Like the SQLCE provider currently does) ?\n'
3504,42750394,"b""I think it should actually mean that EF itself requires 4.5.1. An ADO.NET provider built for 4.5 should still work since the provider model was extended in compatible ways and there shouldn't be any problem loading it in .NET 4.5.1.\nBut regardless, this may be just a temporary change while we stabilize things using the new framework monikers across all of the Microsoft.Extensions.\\* packages. Stay tuned.\n"""
3504,42764643,"b'I mean that the EF.SqlServerCompact40 package only requires 4.5 currently! But maybe I need to change that to 4,5,1?\n'"
3442,42651103,b'This looks strange\n'
3442,42651362,b'I think it might just be a case of renaming this to make the consuming code look less strange.\n\nDataReaderHolder or something like that.\n'
3442,42653933,b'maybe DataReaderContext? The pattern seems consistent with DbContext in terms of being a scoped disposable with the expectation of cleanup on related items.\n'
3442,42654808,b'Keep in mind a pattern such as _[MethodName]Result_ for naming this.\n'
3442,42655183,"b'With the proposed name change and a rename on the property, would this look more reasonable?\n\n``` cs\nusing(var readerContext = await command.ExecuteReaderAsync(_connection, cancellationToken))\n{\n    while(readerContext.Reader.ReadAsync(cancellationToken)\n    {\n        // ...\n    }\n}\n\n```\n'"
3442,42655997,"b""BTW, `ExecuteReaderResult` that has a Reader property seems strange too, but maybe it is the method that needs a rename since it is currently called `ExecuteReader` after the object that it is supposed to return. We could break with ADO.NET (I don't think aligning has ever been a goal) and call it something else, e.g. something like `ExecuteQuery` (symmetric to `ExecuteNonQuery`) and then the return type could be something like `QueryResult` which would be an IDisposable and contain a Reader property.\n"""
3442,42675689,"b'What about move a few of the common methods like Read/ReadAsync up to the RelationalReader but keep the DbDataReader property for advanced consumption, such as with query?\n'"
3442,42676643,b'Not sure it is worth doing. It seems that we would need to add field access to it as well for any meaningful consumption to work without dropping down to the DbDataReader.\n'
3442,42678671,b'Agree but we only do the meaningful consumption inside ValueBuffer factories and so that part is essentially opaque. I.e. we call Read and then just hand-off the underlying reader.\n'
3442,42686870,"b""That's also true for `AffectedCountModificationCommandBatch`, but `HistoryRepository` is using `GetString` off of the reader itself. Not really a huge deal, but there's no ValueBufferFactory involved.\n"""
3442,42687921,"b'Yeah, agree it would be fine to just leave Migrations as is.\n'"
3442,42692612,"b'I had a quick chat with @anpete and we ended up coming back (full circle) to believe that this class it is alright the way you have it here. `RelationalDataReader` as a name is consistent with other relational wrappers we have created which are also ""partial decorators"" that layer some functionality over the underlying ADO.NET object they hold. On consumption you would still get the underlying `DbDataReader` and call `Read[Async]()` on it.\n'"
3442,42779100,"b""I was still in favor of lifting the ReadX methods in our discussion :smile:\n\nBut I don't feel strongly about it. Will leave it up to @mikary \n"""
3442,42781835,"b""I think it's pretty good where it is now and we're down to the point of grooming the API surface. After this PR we should be able to API review all of the commands related code we skipped over in previous reviews.\n\ncc @rowanmiller \n"""
3500,42687852,b'This actually runs the model built conventions and not validate the model. ModelValidator is called from different place.\n'
3500,42690483,"b'Perhaps a silly question... why is it called ""Validate"" then? :smile: \n'"
3500,42691860,"b'I think when first time Model Built conventions were added, it used to verify that composite PK is not set by Data annotations. Now the conventions ran from here are - `KeyAttributeConvention`, `ModelCleanupConvention` & `PropertyMappingValidationConvention`.\nSome of them does validation though `ModelValidator` is different from this since ModelValidator runs on IModel, while this runs on ModelBuilder.\n'"
3500,42774564,"b'@AndriySvyryd tells me this method is going away, so I will just remove the docs for the moment\n'"
3500,42777665,"b'This is not true anymore. It will be the same instance, so this paragraph can probably just go away. The way it works now is that the DbContextOptions itself is immutable. When the builder operates on it, it creates a new DbContextOptions with the changes applied to it. I think the practical upshot of this is that it will ""just work"" as expected, even when both passing in a DbContextOptions and doing something to it per instance in OnConfiguring, which is why this paragraph can go away.\n'"
3504,42789156,"b'No. We need this. Using ""-*"" for system packages breaks UWP.\n'"
3512,42791863,b'If this path is hot then consider de-linqing.\n'
3512,42792467,b'It is currently 1% of total time. I am still looking at other changes.\n'
3441,42200422,b'this part would fix #3161 ?\n'
3441,42200454,b'correct\n'
3441,42200796,"b'Probably a silly question, but why not always use `DeclaringEntityType`?\n'"
3441,42203726,"b""That's a good question and the reason is discriminator properties.\n"""
3441,42271848,"b'I see... but discriminators and keys are not the only cases of properties that are associated to value generators, are they? Should we explicitly store in the model if the generator is supposed to be associated with the type or the whole hierarchy?\n'"
3441,42281278,b'Talked to @AndriySvyryd offline. Apparently right now it is not easy to setup things for value generation outside of keys and discriminators so this assumption should work.\n'
3505,42718352,b'Do we drop newValue and oldValue from the calling method?\n'
3505,42782157,b'That would require changing the interface. @ajcvickers would know better if we wanted to do that.\n'
3505,42782841,"b'Why are we making these changes from strong Navigation parameter to weak string parameter, strong ForeignKey parameter to weak property list parameter, and so on? Is this really all part of the same change?\n'"
3505,42783291,"b'The effective parameter strength is the same, since the only thing we used from it is the id value. Passing in just the id makes implementing the interface easier and the API more consistent.\n'"
3505,42783900,"b'I assume that once other changes related to configuration source are made then these will not be nullable. Also I have never seen ""new: used in an interface like this. I hope there aren\'t any gotchas. ;-)\n'"
