pull_no,actor,event,event_id,created_at
22938,ErikEJ,subscribed,3861444695,2020-10-09 19:02:10
22938,ErikEJ,mentioned,3861444689,2020-10-09 19:02:10
22938,smitpatel,closed,3861444248,2020-10-09 19:02:02
22938,smitpatel,merged,3861444222,2020-10-09 19:02:02
22938,smitpatel,referenced,3861444211,2020-10-09 19:02:02
22932,bricelam,assigned,3861178890,2020-10-09 17:39:35
22937,AndriySvyryd,review_requested,3861177187,2020-10-09 17:39:06
22937,smitpatel,assigned,3861176337,2020-10-09 17:38:49
22938,smitpatel,assigned,3861174491,2020-10-09 17:38:14
22935,dotnet-maestro[bot],head_ref_deleted,3859298039,2020-10-09 09:34:19
22935,dotnet-maestro[bot],closed,3859297971,2020-10-09 09:34:18
22935,dotnet-maestro[bot],merged,3859297961,2020-10-09 09:34:18
22935,dotnet-maestro[bot],referenced,3859297955,2020-10-09 09:34:18
22935,msftbot[bot],labeled,3859080339,2020-10-09 08:38:34
22935,msftbot[bot],labeled,3859080202,2020-10-09 08:38:32
22935,dotnet-maestro[bot],review_requested,3859080065,2020-10-09 08:38:30
22934,dotnet-maestro[bot],head_ref_deleted,3858019732,2020-10-09 01:28:57
22934,dotnet-maestro[bot],closed,3858019667,2020-10-09 01:28:56
22934,dotnet-maestro[bot],merged,3858019657,2020-10-09 01:28:56
22934,dotnet-maestro[bot],referenced,3858019653,2020-10-09 01:28:56
22925,msftbot[bot],head_ref_deleted,3857977095,2020-10-09 01:09:38
22925,msftbot[bot],closed,3857977061,2020-10-09 01:09:37
22925,msftbot[bot],merged,3857977058,2020-10-09 01:09:37
22925,msftbot[bot],referenced,3857977056,2020-10-09 01:09:37
22934,msftbot[bot],labeled,3857924461,2020-10-09 00:38:18
22934,msftbot[bot],labeled,3857924410,2020-10-09 00:38:16
22934,dotnet-maestro[bot],review_requested,3857924341,2020-10-09 00:38:14
22925,roji,subscribed,3857566611,2020-10-08 22:07:13
22925,roji,mentioned,3857566606,2020-10-08 22:07:13
22925,roji,labeled,3857566476,2020-10-08 22:07:10
22931,dotnet-maestro[bot],head_ref_deleted,3857557724,2020-10-08 22:03:43
22931,dotnet-maestro[bot],closed,3857557690,2020-10-08 22:03:42
22931,dotnet-maestro[bot],merged,3857557682,2020-10-08 22:03:42
22931,dotnet-maestro[bot],referenced,3857557680,2020-10-08 22:03:42
22933,bricelam,review_requested,3857453202,2020-10-08 21:28:31
22932,roji,subscribed,3857424104,2020-10-08 21:19:07
22932,roji,mentioned,3857424099,2020-10-08 21:19:07
22932,bricelam,subscribed,3857424092,2020-10-08 21:19:07
22932,bricelam,mentioned,3857424084,2020-10-08 21:19:07
22930,dotnet-maestro[bot],head_ref_deleted,3857398619,2020-10-08 21:11:21
22930,dotnet-maestro[bot],closed,3857398565,2020-10-08 21:11:20
22930,dotnet-maestro[bot],merged,3857398554,2020-10-08 21:11:20
22930,dotnet-maestro[bot],referenced,3857398553,2020-10-08 21:11:19
22931,msftbot[bot],labeled,3857299862,2020-10-08 20:42:39
22931,msftbot[bot],labeled,3857299803,2020-10-08 20:42:38
22931,dotnet-maestro[bot],review_requested,3857299674,2020-10-08 20:42:36
22930,msftbot[bot],labeled,3857111986,2020-10-08 19:50:16
22930,msftbot[bot],labeled,3857111936,2020-10-08 19:50:15
22930,dotnet-maestro[bot],review_requested,3857111781,2020-10-08 19:50:12
22920,smitpatel,head_ref_deleted,3856925260,2020-10-08 18:58:48
22920,smitpatel,closed,3856925166,2020-10-08 18:58:47
22920,smitpatel,merged,3856925133,2020-10-08 18:58:46
22920,smitpatel,referenced,3856925126,2020-10-08 18:58:46
22533,msftbot[bot],head_ref_deleted,3856905080,2020-10-08 18:53:22
22533,msftbot[bot],closed,3856905026,2020-10-08 18:53:21
22533,msftbot[bot],merged,3856905008,2020-10-08 18:53:21
22533,msftbot[bot],referenced,3856905007,2020-10-08 18:53:21
22533,smitpatel,subscribed,3856634942,2020-10-08 17:40:28
22533,smitpatel,mentioned,3856634936,2020-10-08 17:40:28
22533,smitpatel,labeled,3856634704,2020-10-08 17:40:24
22533,smitpatel,head_ref_force_pushed,3856633583,2020-10-08 17:40:08
22929,dotnet-maestro[bot],head_ref_deleted,3856296036,2020-10-08 16:15:29
22929,dotnet-maestro[bot],closed,3856295977,2020-10-08 16:15:28
22929,dotnet-maestro[bot],merged,3856295965,2020-10-08 16:15:27
22929,dotnet-maestro[bot],referenced,3856295962,2020-10-08 16:15:27
22929,msftbot[bot],labeled,3855960592,2020-10-08 15:04:35
22929,msftbot[bot],labeled,3855960294,2020-10-08 15:04:32
22929,dotnet-maestro[bot],review_requested,3855960079,2020-10-08 15:04:29
22923,roji,assigned,3855637029,2020-10-08 14:04:16
22923,roji,review_request_removed,3855636580,2020-10-08 14:04:11
22923,roji,review_requested,3855635836,2020-10-08 14:04:02
22920,smitpatel,review_requested,3853720169,2020-10-08 06:20:51
22897,maumar,head_ref_deleted,3852888675,2020-10-07 23:29:06
22897,maumar,closed,3852888615,2020-10-07 23:29:04
22897,maumar,merged,3852888551,2020-10-07 23:29:02
22918,dougbu,review_requested,3852876885,2020-10-07 23:23:27
22918,dougbu,review_requested,3852876884,2020-10-07 23:23:27
22918,dougbu,labeled,3852876879,2020-10-07 23:23:27
22907,dotnet-maestro[bot],head_ref_deleted,3852480054,2020-10-07 20:57:28
22907,dotnet-maestro[bot],closed,3852479985,2020-10-07 20:57:27
22907,dotnet-maestro[bot],merged,3852479952,2020-10-07 20:57:26
22907,dotnet-maestro[bot],referenced,3852479947,2020-10-07 20:57:26
22897,maumar,head_ref_force_pushed,3852079842,2020-10-07 19:05:07
22897,maumar,head_ref_force_pushed,3852024853,2020-10-07 18:50:04
22897,maumar,head_ref_force_pushed,3852001319,2020-10-07 18:43:34
22908,ajcvickers,demilestoned,3851181495,2020-10-07 15:28:50
22910,AndriySvyryd,closed,3848227637,2020-10-07 02:01:59
22910,AndriySvyryd,merged,3848227626,2020-10-07 02:01:58
22910,msftbot[bot],labeled,3848020167,2020-10-07 00:06:17
22910,msftbot[bot],labeled,3848020106,2020-10-07 00:06:14
22910,msftbot[bot],labeled,3848020072,2020-10-07 00:06:13
22910,AndriySvyryd,subscribed,3848019971,2020-10-07 00:06:11
22910,AndriySvyryd,mentioned,3848019969,2020-10-07 00:06:11
22908,AndriySvyryd,head_ref_deleted,3848014506,2020-10-07 00:03:30
22908,AndriySvyryd,closed,3848014477,2020-10-07 00:03:29
22908,AndriySvyryd,merged,3848014472,2020-10-07 00:03:29
22908,AndriySvyryd,referenced,3848014468,2020-10-07 00:03:29
22908,AndriySvyryd,subscribed,3847769027,2020-10-06 22:13:08
22908,AndriySvyryd,mentioned,3847769026,2020-10-06 22:13:08
22908,wtgodbe,subscribed,3847740953,2020-10-06 22:02:51
22908,dougbu,subscribed,3847740950,2020-10-06 22:02:50
22908,JunTaoLuo,subscribed,3847740947,2020-10-06 22:02:50
22908,Pilchie,subscribed,3847740946,2020-10-06 22:02:50
22908,pranavkm,subscribed,3847740939,2020-10-06 22:02:50
22908,AndriySvyryd,subscribed,3847740820,2020-10-06 22:02:48
22908,AndriySvyryd,mentioned,3847740816,2020-10-06 22:02:48
22908,ajcvickers,subscribed,3847722081,2020-10-06 21:56:39
22908,ajcvickers,mentioned,3847722079,2020-10-06 21:56:39
22908,AndriySvyryd,labeled,3847720792,2020-10-06 21:56:11
22908,AndriySvyryd,unlabeled,3847720790,2020-10-06 21:56:11
22908,ajcvickers,milestoned,3847588811,2020-10-06 21:13:24
22897,maumar,head_ref_force_pushed,3847266249,2020-10-06 19:43:44
22908,AndriySvyryd,review_requested,3847175636,2020-10-06 19:20:17
22908,AndriySvyryd,labeled,3847175624,2020-10-06 19:20:16
22897,maumar,head_ref_force_pushed,3847058136,2020-10-06 18:51:01
22907,msftbot[bot],labeled,3846967942,2020-10-06 18:30:23
22907,msftbot[bot],labeled,3846967814,2020-10-06 18:30:22
22907,dotnet-maestro[bot],review_requested,3846967625,2020-10-06 18:30:20
22897,maumar,head_ref_force_pushed,3846837287,2020-10-06 17:58:38
22900,ErikEJ,subscribed,3846544200,2020-10-06 16:47:48
22900,ErikEJ,mentioned,3846544196,2020-10-06 16:47:48
22900,smitpatel,closed,3846543321,2020-10-06 16:47:39
22900,smitpatel,merged,3846543262,2020-10-06 16:47:38
22900,smitpatel,referenced,3846543256,2020-10-06 16:47:38
22897,maumar,head_ref_force_pushed,3846435050,2020-10-06 16:27:58
22897,maumar,head_ref_force_pushed,3846276321,2020-10-06 16:01:08
22765,roji,subscribed,3846267834,2020-10-06 15:59:39
22765,roji,mentioned,3846267830,2020-10-06 15:59:39
22891,ajcvickers,closed,3845923716,2020-10-06 14:57:03
22884,ajcvickers,demilestoned,3845895343,2020-10-06 14:52:02
22884,ajcvickers,unlabeled,3845894988,2020-10-06 14:51:58
22884,ajcvickers,labeled,3845894695,2020-10-06 14:51:54
22884,ajcvickers,head_ref_deleted,3845893656,2020-10-06 14:51:44
22884,ajcvickers,closed,3845893579,2020-10-06 14:51:43
22884,ajcvickers,merged,3845893568,2020-10-06 14:51:43
22884,ajcvickers,referenced,3845893561,2020-10-06 14:51:43
22897,maumar,head_ref_force_pushed,3844336883,2020-10-06 09:12:52
22897,maumar,head_ref_force_pushed,3843769235,2020-10-06 06:57:16
22897,maumar,review_requested,3843637280,2020-10-06 06:18:18
22765,roji,subscribed,3842631948,2020-10-05 22:12:14
22765,roji,mentioned,3842631944,2020-10-05 22:12:14
22875,ajcvickers,demilestoned,3842441498,2020-10-05 21:08:43
22884,ajcvickers,head_ref_force_pushed,3842423766,2020-10-05 21:03:16
22884,ajcvickers,head_ref_force_pushed,3842412454,2020-10-05 21:00:11
22849,joaopgrassi,head_ref_deleted,3842237658,2020-10-05 20:10:47
22891,msftbot[bot],labeled,3842130473,2020-10-05 19:41:20
22891,msftbot[bot],labeled,3842130361,2020-10-05 19:41:18
22891,msftbot[bot],labeled,3842130300,2020-10-05 19:41:17
22891,AndriySvyryd,subscribed,3842130190,2020-10-05 19:41:14
22891,AndriySvyryd,mentioned,3842130186,2020-10-05 19:41:14
22891,dotnet-maestro-bot,review_requested,3842130178,2020-10-05 19:41:14
22875,AndriySvyryd,head_ref_deleted,3842118376,2020-10-05 19:37:49
22875,AndriySvyryd,closed,3842118337,2020-10-05 19:37:48
22875,AndriySvyryd,merged,3842118326,2020-10-05 19:37:48
22875,AndriySvyryd,referenced,3842118324,2020-10-05 19:37:48
22875,AndriySvyryd,labeled,3842117208,2020-10-05 19:37:28
22875,AndriySvyryd,unlabeled,3842117204,2020-10-05 19:37:28
22849,ajcvickers,labeled,3842030209,2020-10-05 19:13:32
22849,joaopgrassi,subscribed,3842020925,2020-10-05 19:11:04
22849,joaopgrassi,mentioned,3842020922,2020-10-05 19:11:03
22849,ajcvickers,closed,3842019896,2020-10-05 19:10:46
22849,ajcvickers,merged,3842019875,2020-10-05 19:10:45
22849,ajcvickers,referenced,3842019872,2020-10-05 19:10:45
22875,ajcvickers,milestoned,3841284302,2020-10-05 16:08:58
22765,ajcvickers,subscribed,3840998817,2020-10-05 15:11:29
22765,ajcvickers,mentioned,3840998813,2020-10-05 15:11:28
22765,roji,subscribed,3840977697,2020-10-05 15:07:42
22765,roji,mentioned,3840977692,2020-10-05 15:07:42
22889,dotnet-maestro[bot],head_ref_deleted,3840394615,2020-10-05 13:17:52
22889,dotnet-maestro[bot],closed,3840394552,2020-10-05 13:17:51
22889,dotnet-maestro[bot],merged,3840394539,2020-10-05 13:17:51
22889,dotnet-maestro[bot],referenced,3840394533,2020-10-05 13:17:51
22888,dotnet-maestro[bot],head_ref_deleted,3840342612,2020-10-05 13:07:21
22888,dotnet-maestro[bot],closed,3840342502,2020-10-05 13:07:20
22888,dotnet-maestro[bot],merged,3840342486,2020-10-05 13:07:20
22888,dotnet-maestro[bot],referenced,3840342483,2020-10-05 13:07:20
22889,msftbot[bot],labeled,3840097260,2020-10-05 12:12:02
22889,msftbot[bot],labeled,3840097217,2020-10-05 12:12:01
22889,dotnet-maestro[bot],review_requested,3840097053,2020-10-05 12:11:59
22888,msftbot[bot],labeled,3840095338,2020-10-05 12:11:33
22888,msftbot[bot],labeled,3840095279,2020-10-05 12:11:32
22888,dotnet-maestro[bot],review_requested,3840095130,2020-10-05 12:11:30
22884,ajcvickers,milestoned,3837888704,2020-10-04 19:45:49
22884,ajcvickers,labeled,3837888641,2020-10-04 19:45:44
22884,ajcvickers,review_requested,3837888444,2020-10-04 19:45:30
22875,AndriySvyryd,labeled,3836284166,2020-10-03 06:35:54
22875,AndriySvyryd,head_ref_force_pushed,3836110841,2020-10-03 01:58:13
22875,AndriySvyryd,review_requested,3836033206,2020-10-03 00:43:17
22874,dotnet-maestro[bot],head_ref_deleted,3836025111,2020-10-03 00:35:59
22874,dotnet-maestro[bot],closed,3836025099,2020-10-03 00:35:58
22874,dotnet-maestro[bot],merged,3836025097,2020-10-03 00:35:58
22874,dotnet-maestro[bot],referenced,3836025096,2020-10-03 00:35:58
22874,msftbot[bot],labeled,3835960252,2020-10-02 23:45:15
22874,msftbot[bot],labeled,3835960231,2020-10-02 23:45:14
22874,dotnet-maestro[bot],review_requested,3835960199,2020-10-02 23:45:12
22872,dotnet-maestro[bot],head_ref_deleted,3835600204,2020-10-02 20:48:09
22872,dotnet-maestro[bot],closed,3835600166,2020-10-02 20:48:08
22872,dotnet-maestro[bot],merged,3835600160,2020-10-02 20:48:08
22872,dotnet-maestro[bot],referenced,3835600153,2020-10-02 20:48:08
22872,msftbot[bot],labeled,3835396226,2020-10-02 19:42:10
22872,msftbot[bot],labeled,3835396141,2020-10-02 19:42:08
22872,dotnet-maestro[bot],review_requested,3835396015,2020-10-02 19:42:05
22870,smitpatel,closed,3835273840,2020-10-02 19:03:14
22870,smitpatel,merged,3835273831,2020-10-02 19:03:14
22870,smitpatel,assigned,3835095398,2020-10-02 18:08:36
22870,chcosta,subscribed,3834974263,2020-10-02 17:35:08
22870,chcosta,mentioned,3834974259,2020-10-02 17:35:07
22870,wtgodbe,subscribed,3834966738,2020-10-02 17:32:53
22870,dougbu,subscribed,3834966733,2020-10-02 17:32:52
22870,JunTaoLuo,subscribed,3834966728,2020-10-02 17:32:52
22870,Pilchie,subscribed,3834966719,2020-10-02 17:32:52
22870,msftbot[bot],labeled,3834963408,2020-10-02 17:31:51
22870,msftbot[bot],labeled,3834963303,2020-10-02 17:31:48
22870,msftbot[bot],labeled,3834963254,2020-10-02 17:31:47
22870,dotnet-maestro-bot,head_ref_force_pushed,3834963157,2020-10-02 17:31:46
22870,chcosta,subscribed,3834963128,2020-10-02 17:31:45
22870,chcosta,mentioned,3834963124,2020-10-02 17:31:45
22861,smitpatel,closed,3834953320,2020-10-02 17:28:59
22861,smitpatel,merged,3834953310,2020-10-02 17:28:59
22861,smitpatel,referenced,3834953309,2020-10-02 17:28:59
22861,mmitche,subscribed,3834943721,2020-10-02 17:26:21
22861,mmitche,mentioned,3834943717,2020-10-02 17:26:21
22861,smitpatel,subscribed,3834943708,2020-10-02 17:26:21
22861,smitpatel,mentioned,3834943705,2020-10-02 17:26:21
22869,roji,review_requested,3833157402,2020-10-02 09:34:46
22273,roji,head_ref_deleted,3833153522,2020-10-02 09:33:32
22866,smitpatel,closed,3832828294,2020-10-02 08:02:42
22866,smitpatel,merged,3832828279,2020-10-02 08:02:41
22866,smitpatel,subscribed,3832774908,2020-10-02 07:46:14
22866,smitpatel,mentioned,3832774905,2020-10-02 07:46:14
22865,dotnet-maestro[bot],head_ref_deleted,3832766161,2020-10-02 07:43:33
22865,dotnet-maestro[bot],closed,3832766106,2020-10-02 07:43:32
22865,dotnet-maestro[bot],merged,3832766098,2020-10-02 07:43:31
22865,dotnet-maestro[bot],referenced,3832766096,2020-10-02 07:43:31
22865,wtgodbe,subscribed,3832369849,2020-10-02 05:01:21
22865,dougbu,subscribed,3832369847,2020-10-02 05:01:21
22865,JunTaoLuo,subscribed,3832369845,2020-10-02 05:01:21
22865,Pilchie,subscribed,3832369842,2020-10-02 05:01:21
22866,msftbot[bot],unlabeled,3832111790,2020-10-02 02:16:19
22866,smitpatel,subscribed,3832111725,2020-10-02 02:16:16
22866,smitpatel,mentioned,3832111722,2020-10-02 02:16:16
22866,msftbot[bot],labeled,3832108371,2020-10-02 02:14:22
22866,msftbot[bot],labeled,3832108296,2020-10-02 02:14:20
22866,msftbot[bot],labeled,3832108256,2020-10-02 02:14:18
22866,smitpatel,subscribed,3832108199,2020-10-02 02:14:16
22866,smitpatel,mentioned,3832108196,2020-10-02 02:14:16
22866,dotnet-maestro-bot,review_requested,3832108193,2020-10-02 02:14:16
22864,smitpatel,head_ref_deleted,3832107012,2020-10-02 02:13:35
22864,smitpatel,closed,3832106990,2020-10-02 02:13:34
22864,smitpatel,merged,3832106985,2020-10-02 02:13:34
22864,smitpatel,head_ref_force_pushed,3832106276,2020-10-02 02:13:10
22863,smitpatel,head_ref_deleted,3832103172,2020-10-02 02:11:38
22864,smitpatel,automatic_base_change_succeeded,3832103158,2020-10-02 02:11:38
22863,smitpatel,closed,3832103150,2020-10-02 02:11:37
22863,smitpatel,merged,3832103143,2020-10-02 02:11:37
22865,msftbot[bot],labeled,3832065060,2020-10-02 01:48:47
22865,msftbot[bot],labeled,3832065038,2020-10-02 01:48:46
22865,dotnet-maestro[bot],review_requested,3832064963,2020-10-02 01:48:44
22863,smitpatel,head_ref_force_pushed,3832059876,2020-10-02 01:45:33
22864,smitpatel,base_ref_force_pushed,3832059864,2020-10-02 01:45:33
22862,dotnet-maestro[bot],head_ref_deleted,3832014542,2020-10-02 01:18:10
22862,dotnet-maestro[bot],closed,3832014505,2020-10-02 01:18:09
22862,dotnet-maestro[bot],merged,3832014496,2020-10-02 01:18:09
22862,dotnet-maestro[bot],referenced,3832014493,2020-10-02 01:18:09
22847,Pilchie,subscribed,3831986435,2020-10-02 01:02:36
22847,Pilchie,mentioned,3831986429,2020-10-02 01:02:36
22864,smitpatel,review_requested,3831864921,2020-10-01 23:54:28
22863,smitpatel,review_requested,3831859496,2020-10-01 23:51:27
22847,ajcvickers,subscribed,3831740485,2020-10-01 22:52:46
22847,ajcvickers,mentioned,3831740484,2020-10-01 22:52:46
22847,bricelam,subscribed,3831740483,2020-10-01 22:52:46
22847,bricelam,mentioned,3831740480,2020-10-01 22:52:45
22656,smitpatel,head_ref_deleted,3831732664,2020-10-01 22:49:12
22338,smitpatel,head_ref_deleted,3831732488,2020-10-01 22:49:07
22273,roji,subscribed,3831732166,2020-10-01 22:48:58
22273,roji,mentioned,3831732163,2020-10-01 22:48:58
22273,bricelam,subscribed,3831732160,2020-10-01 22:48:58
22273,bricelam,mentioned,3831732158,2020-10-01 22:48:58
22164,smitpatel,head_ref_deleted,3831729666,2020-10-01 22:47:48
22040,smitpatel,head_ref_deleted,3831728256,2020-10-01 22:47:06
21950,smitpatel,head_ref_deleted,3831727860,2020-10-01 22:46:55
22847,mmitche,subscribed,3831713388,2020-10-01 22:40:24
22847,mmitche,mentioned,3831713385,2020-10-01 22:40:24
22847,wtgodbe,subscribed,3831681075,2020-10-01 22:26:37
22847,wtgodbe,mentioned,3831681071,2020-10-01 22:26:37
22847,AndriySvyryd,closed,3831681065,2020-10-01 22:26:37
22847,AndriySvyryd,subscribed,3831651841,2020-10-01 22:14:55
22847,AndriySvyryd,mentioned,3831651838,2020-10-01 22:14:55
22847,wtgodbe,reopened,3831650357,2020-10-01 22:14:21
22862,msftbot[bot],labeled,3831614581,2020-10-01 22:00:39
22862,msftbot[bot],labeled,3831614419,2020-10-01 22:00:35
22862,dotnet-maestro[bot],review_requested,3831614254,2020-10-01 22:00:31
22861,chcosta,review_requested,3831296750,2020-10-01 20:21:22
22760,AndriySvyryd,subscribed,3830733777,2020-10-01 17:48:50
22760,AndriySvyryd,mentioned,3830733773,2020-10-01 17:48:50
22760,leecow,milestoned,3830732067,2020-10-01 17:48:20
22760,leecow,demilestoned,3830732062,2020-10-01 17:48:20
22760,leecow,labeled,3830731694,2020-10-01 17:48:15
22760,leecow,unlabeled,3830731693,2020-10-01 17:48:15
22849,joaopgrassi,ready_for_review,3827969057,2020-10-01 07:33:58
22857,dotnet-maestro[bot],head_ref_deleted,3827215154,2020-10-01 02:46:37
22857,dotnet-maestro[bot],closed,3827215135,2020-10-01 02:46:36
22857,dotnet-maestro[bot],merged,3827215132,2020-10-01 02:46:35
22857,dotnet-maestro[bot],referenced,3827215130,2020-10-01 02:46:35
22857,msftbot[bot],labeled,3827112464,2020-10-01 01:50:51
22857,msftbot[bot],labeled,3827112384,2020-10-01 01:50:49
22857,dotnet-maestro[bot],review_requested,3827112300,2020-10-01 01:50:46
22855,dotnet-maestro[bot],head_ref_deleted,3826699433,2020-09-30 22:29:31
22855,dotnet-maestro[bot],closed,3826699390,2020-09-30 22:29:30
22855,dotnet-maestro[bot],merged,3826699381,2020-09-30 22:29:30
22855,dotnet-maestro[bot],referenced,3826699377,2020-09-30 22:29:30
22855,msftbot[bot],labeled,3826530595,2020-09-30 21:28:46
22855,msftbot[bot],labeled,3826530446,2020-09-30 21:28:43
22855,dotnet-maestro[bot],review_requested,3826530332,2020-09-30 21:28:41
22849,joaopgrassi,subscribed,3825998030,2020-09-30 18:59:01
22849,joaopgrassi,mentioned,3825998026,2020-09-30 18:59:01
22849,AndriySvyryd,subscribed,3825952213,2020-09-30 18:46:59
22849,JeremyLikness,subscribed,3825952209,2020-09-30 18:46:59
22849,roji,subscribed,3825952205,2020-09-30 18:46:59
22849,maumar,subscribed,3825952202,2020-09-30 18:46:59
22849,smitpatel,subscribed,3825952198,2020-09-30 18:46:59
22849,ajcvickers,subscribed,3825952194,2020-09-30 18:46:59
22849,bricelam,subscribed,3825952182,2020-09-30 18:46:59
22854,ajcvickers,head_ref_deleted,3825841410,2020-09-30 18:17:27
22854,ajcvickers,closed,3825841345,2020-09-30 18:17:26
22854,ajcvickers,merged,3825841336,2020-09-30 18:17:26
22854,ajcvickers,referenced,3825841333,2020-09-30 18:17:26
22847,AndriySvyryd,closed,3825585358,2020-09-30 17:11:40
22847,AndriySvyryd,labeled,3825544193,2020-09-30 17:01:09
22854,ajcvickers,review_requested,3825089059,2020-09-30 15:19:44
22849,joaopgrassi,convert_to_draft,3823256984,2020-09-30 08:20:36
22847,msftbot[bot],unlabeled,3822445168,2020-09-30 03:03:20
22847,dotnet-maestro-bot,review_requested,3822445059,2020-09-30 03:03:16
22847,AndriySvyryd,subscribed,3822445037,2020-09-30 03:03:15
22847,AndriySvyryd,mentioned,3822445034,2020-09-30 03:03:15
22851,dotnet-maestro[bot],head_ref_deleted,3822440515,2020-09-30 03:00:44
22851,dotnet-maestro[bot],closed,3822440493,2020-09-30 03:00:43
22851,dotnet-maestro[bot],merged,3822440489,2020-09-30 03:00:43
22851,dotnet-maestro[bot],referenced,3822440488,2020-09-30 03:00:43
22847,AndriySvyryd,labeled,3822343171,2020-09-30 02:02:46
22851,msftbot[bot],labeled,3822280917,2020-09-30 01:24:33
22851,msftbot[bot],labeled,3822280851,2020-09-30 01:24:30
22851,dotnet-maestro[bot],review_requested,3822280794,2020-09-30 01:24:28
22847,msftbot[bot],unlabeled,3822246916,2020-09-30 01:03:14
22847,AndriySvyryd,subscribed,3822246776,2020-09-30 01:03:11
22847,AndriySvyryd,mentioned,3822246771,2020-09-30 01:03:11
22845,AndriySvyryd,head_ref_deleted,3822242413,2020-09-30 01:00:46
22845,AndriySvyryd,closed,3822242389,2020-09-30 01:00:45
22845,AndriySvyryd,merged,3822242388,2020-09-30 01:00:45
22845,AndriySvyryd,referenced,3822242386,2020-09-30 01:00:45
22845,AndriySvyryd,labeled,3822241178,2020-09-30 01:00:05
22845,AndriySvyryd,unlabeled,3822241176,2020-09-30 01:00:05
22848,dotnet-maestro[bot],head_ref_deleted,3821823578,2020-09-29 21:50:54
22848,mmitche,closed,3821813610,2020-09-29 21:47:21
22848,msftbot[bot],labeled,3821749839,2020-09-29 21:25:40
22848,msftbot[bot],labeled,3821749688,2020-09-29 21:25:37
22848,dotnet-maestro[bot],review_requested,3821749571,2020-09-29 21:25:34
22847,msftbot[bot],labeled,3821529071,2020-09-29 20:22:59
22847,msftbot[bot],labeled,3821528932,2020-09-29 20:22:57
22847,msftbot[bot],labeled,3821528881,2020-09-29 20:22:56
22847,AndriySvyryd,subscribed,3821528779,2020-09-29 20:22:53
22847,AndriySvyryd,mentioned,3821528775,2020-09-29 20:22:53
22846,AndriySvyryd,head_ref_deleted,3821517802,2020-09-29 20:19:40
22846,AndriySvyryd,closed,3821517755,2020-09-29 20:19:39
22846,AndriySvyryd,merged,3821517751,2020-09-29 20:19:39
22846,AndriySvyryd,referenced,3821517748,2020-09-29 20:19:39
22846,AndriySvyryd,labeled,3821516393,2020-09-29 20:19:13
22846,AndriySvyryd,unlabeled,3821516391,2020-09-29 20:19:13
22846,AndriySvyryd,review_request_removed,3821279445,2020-09-29 19:21:19
22845,AndriySvyryd,review_request_removed,3821273855,2020-09-29 19:19:42
22845,AndriySvyryd,base_ref_changed,3821273349,2020-09-29 19:19:34
22845,AndriySvyryd,review_requested,3821272950,2020-09-29 19:19:27
22845,AndriySvyryd,head_ref_force_pushed,3821272948,2020-09-29 19:19:27
22845,AndriySvyryd,renamed,3821272093,2020-09-29 19:19:12
22846,AndriySvyryd,head_ref_force_pushed,3821270230,2020-09-29 19:18:43
22846,AndriySvyryd,review_requested,3821265710,2020-09-29 19:17:26
22846,AndriySvyryd,review_requested,3821265707,2020-09-29 19:17:26
22846,AndriySvyryd,labeled,3821265701,2020-09-29 19:17:25
22845,AndriySvyryd,subscribed,3821256552,2020-09-29 19:14:58
22845,AndriySvyryd,mentioned,3821256549,2020-09-29 19:14:58
22845,AndriySvyryd,review_requested,3821084079,2020-09-29 18:28:01
22845,AndriySvyryd,labeled,3821084071,2020-09-29 18:28:01
22793,msftbot[bot],head_ref_deleted,3816422261,2020-09-28 20:51:28
22793,msftbot[bot],closed,3816422176,2020-09-28 20:51:26
22793,msftbot[bot],merged,3816422150,2020-09-28 20:51:26
22793,msftbot[bot],referenced,3816422148,2020-09-28 20:51:26
22839,dougbu,closed,3816359398,2020-09-28 20:33:36
22839,dougbu,merged,3816359379,2020-09-28 20:33:36
22793,AndriySvyryd,head_ref_force_pushed,3816213141,2020-09-28 19:52:27
22839,msftbot[bot],labeled,3816060800,2020-09-28 19:09:25
22839,msftbot[bot],labeled,3816060675,2020-09-28 19:09:23
22839,msftbot[bot],labeled,3816060612,2020-09-28 19:09:22
22839,epananth,subscribed,3816060520,2020-09-28 19:09:20
22839,epananth,mentioned,3816060516,2020-09-28 19:09:20
22839,dougbu,subscribed,3816060511,2020-09-28 19:09:20
22839,dougbu,mentioned,3816060506,2020-09-28 19:09:20
22839,dotnet-maestro-bot,review_requested,3816060493,2020-09-28 19:09:20
22793,AndriySvyryd,subscribed,3815922375,2020-09-28 18:32:14
22793,AndriySvyryd,mentioned,3815922373,2020-09-28 18:32:14
22793,AndriySvyryd,labeled,3815922132,2020-09-28 18:32:11
22765,ajcvickers,labeled,3815700707,2020-09-28 17:34:03
22760,ajcvickers,milestoned,3815439999,2020-09-28 16:29:49
22800,Pilchie,subscribed,3815107347,2020-09-28 15:21:07
22800,Pilchie,mentioned,3815107342,2020-09-28 15:21:07
22800,smitpatel,head_ref_deleted,3815105063,2020-09-28 15:20:37
22800,smitpatel,closed,3815104966,2020-09-28 15:20:36
22800,smitpatel,merged,3815104953,2020-09-28 15:20:36
22800,smitpatel,referenced,3815104946,2020-09-28 15:20:36
22808,dotnet-maestro[bot],head_ref_deleted,3814405161,2020-09-28 13:00:07
22808,dotnet-maestro[bot],closed,3814405025,2020-09-28 13:00:06
