issue_id,issue_no,title,body
303541734,8628,b'Object reference not set to an instance of an object',"b""If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\n1.3.2\r\n\r\n\r\n## Operating system\r\nWindows 10\r\n\r\n\r\n## What did you do? \r\nRan a script  I've been using for a few weeks.\r\n\r\n\r\n## What did you expect to see?\r\nUpdated Mass Identity Data.\r\n\r\n\r\n## What did you see instead?\r\nA NULL list, and a crash report\r\n\r\n\r\nObject reference not set to an instance of an object.\r\n\r\n   at ProtoCore.Utils.StringUtils.CompareString(StackValue s1, StackValue s2, RuntimeCore runtimeCore)\r\n   at ProtoCore.DSASM.Executive.EQ_Handler(Instruction instruction)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, Language language)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, List`1 breakpoints, Language language)\r\n   at ProtoCore.DSASM.Interpreter.Run(Int32 codeblock, Int32 entry, Language lang, List`1 breakpoints)\r\n   at ProtoCore.Lang.JILFunctionEndPoint.Execute(Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.CallSite.ExecWithZeroRI(List`1 functionEndPoint, Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\r\n   at ProtoCore.CallSite.ExecWithRISlowPath(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\r\n   at ProtoCore.CallSite.ExecWithRISlowPath(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\r\n   at ProtoCore.CallSite.Execute(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup)\r\n   at ProtoCore.CallSite.DispatchNew(Context context, List`1 arguments, List`1 partialReplicationGuides, DominantListStructure domintListStructure, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.DSASM.Executive.Callr(Int32 blockDeclId, Int32 functionIndex, Int32 classIndex, Boolean& explicitCall, Boolean isDynamicCall, Boolean hasDebugInfo)\r\n   at ProtoCore.DSASM.Executive.CALLR_Handler(Instruction instruction)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, Language language)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, List`1 breakpoints, Language language)\r\n   at ProtoCore.DSASM.Interpreter.Run(Int32 codeblock, Int32 entry, Language lang, List`1 breakpoints)\r\n   at ProtoCore.Lang.JILFunctionEndPoint.Execute(Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.CallSite.ExecWithZeroRI(List`1 functionEndPoint, Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\r\n   at ProtoCore.CallSite.ExecWithRISlowPath(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\r\n   at ProtoCore.CallSite.ExecWithRISlowPath(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\r\n   at ProtoCore.CallSite.Execute(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup)\r\n   at ProtoCore.CallSite.DispatchNew(Context context, List`1 arguments, List`1 partialReplicationGuides, DominantListStructure domintListStructure, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.DSASM.Executive.Callr(Int32 blockDeclId, Int32 functionIndex, Int32 classIndex, Boolean& explicitCall, Boolean isDynamicCall, Boolean hasDebugInfo)\r\n   at ProtoCore.DSASM.Executive.CALLR_Handler(Instruction instruction)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, Language language)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, List`1 breakpoints, Language language)\r\n   at ProtoCore.DSASM.Executive.BounceUsingExecutive(Executive executive, Int32 exeblock, Int32 entry, StackFrame stackFrame, Int32 locals, Boolean fepRun, Executive exec, List`1 breakpoints)\r\n   at ProtoScript.Runners.ProtoScriptRunner.ExecuteLive(Core core, RuntimeCore runtimeCore)\r\n   at ProtoScript.Runners.LiveRunner.Execute(Boolean isCodeCompiled)\r\n   at ProtoScript.Runners.LiveRunner.CompileAndExecute(List`1 astList)\r\n   at ProtoScript.Runners.LiveRunner.CompileAndExecuteForDeltaExecution(List`1 astList)\r\n   at ProtoScript.Runners.LiveRunner.SynchronizeInternal(GraphSyncData syncData)\r\n   at ProtoScript.Runners.LiveRunner.UpdateGraph(GraphSyncData syncData)\r\n   at Dynamo.Scheduler.UpdateGraphAsyncTask.HandleTaskExecutionCore()\r\n   at Dynamo.Scheduler.AsyncTask.Execute()\r\n"""
303491837,8627,b'Dynamo 2.0 Library Panel missing',"b'## Dynamo version\r\n\r\n2.0.0.4297\r\n\r\n## Operating system\r\n\r\nWin 10\r\n\r\n## What did you do? \r\n\r\nOpened Dynamo 2.0\r\n\r\n## What did you expect to see?\r\n\r\nOperational application\r\n\r\n## What did you see instead?\r\n\r\nLibrary is missing with conflicts reported in the console. This issue is not fixed by re-installing and has also happened on another of my laptops. The solution so far has been to completely uninstall all Dynamo versions, remove any registry keys, then install afresh:\r\n\r\n![image](https://user-images.githubusercontent.com/18601851/37155134-fdd45358-22d9-11e8-9e0d-e322415a38c7.png)\r\n\r\n'"
301901954,8610,b'Create Sheet By Name Number Title Block And View not Functioning.',"b""## Dynamo version\r\n\r\n1.3.1\r\n\r\n## Operating system\r\n\r\nW10\r\n\r\n## What did you do? \r\n\r\nInput Lists to Sheet.ByNameNumberTitleblcolAndView. All list lengths are the same but the node continually throws a warning and fails to function correctly. Additionally, I tried single item list inputs.\r\n\r\n## What did you expect to see?\r\n\r\nThis node should have created all the sheets as input. Data are aligned and appear to be correct. \r\n\r\n## What did you see instead?\r\n\r\n\r\nWarning: One or more of the input types are not matching. Couldn't find a version of ByNameNumberTitleBlockAndView that takes arguments of type (__array,__array,__array,__array)\r\n![node problem](https://user-images.githubusercontent.com/29491492/36919324-ccd0e84a-1e54-11e8-9579-893938ee912a.PNG)\r\n\r\nWarning: One or more of the input types are not matching. Couldn't find a version of ByNameNumberTitleBlockAndView that takes arguments of type (string,string,Revit.Elements.FamilyInstance,Revit.Elements.Views.FloorPlanView)\r\n![node problem_02](https://user-images.githubusercontent.com/29491492/36919625-dcb5bca8-1e55-11e8-946e-fd165f58712b.PNG)\r\n\r\n\r\n"""
301724723,8608,b'cannot download and install MeshToolKit in Revit 2018',"b'\r\n## Dynamo version\r\n\r\nRevit 2018, Dynamo 1.2.2.373\r\n\r\n## Operating system\r\n\r\nWindow 10\r\n\r\n## What did you do? \r\n\r\nI cannot download and install MeshToolkit. I tried on different versions, 1.31., 1.2.0. \r\n<img width=""349"" alt=""default"" src=""https://user-images.githubusercontent.com/29282366/36895302-bc372c10-1e0e-11e8-9cb4-0c1ce041d532.PNG"">\r\n\r\nThanks very much for your advice about the possible problem.'"
301242212,8606,b'Package Manager broken: Screws up folder structure and deletes data from JSON file',"b""## Dynamo version\r\n\r\nDynamo 1.2\r\n\r\n## Operating system\r\n\r\nWin 10\r\n\r\n## What did you do? \r\n\r\nPublish update to Dynamo Package via the Package Manager\r\n\r\n## What did you expect to see?\r\nAn updated package adhering to the folder structure\r\n\r\n## What did you see instead?\r\n\r\nThe folder structure is changed (the 'extra' folders dll's get copied to the bin folder (so they appear in both folders) and the XML description file gets put in extras even though it should be in the root directory, i.e. bin). \r\n\r\nThe other annoying problem it has is wiping the node libraries property from the JSON file, so if the package is then downloaded after updating, nothing appears in the library, so I have to re-publish the package to fix it. This needs to be fixed as its been an ongoing issue now for months. \r\n"""
301100590,8604,"b'Dynamo v2.0 breaks [DefaultArgument(""{}"")] Attribute in ZT Nodes'","b""## Dynamo version\r\n\r\n2.0\r\n\r\n## Operating system\r\n\r\nWin 10\r\n\r\n## What did you do? \r\n\r\nUsed a ZT node in Dynamo 2.0 which has a default argument using the DefaultArgument attribute.\r\n\r\n## What did you expect to see?\r\n\r\nAn empty list as the default input\r\n\r\n## What did you see instead?\r\n\r\n![image](https://user-images.githubusercontent.com/18601851/36800581-c2729438-1ca7-11e8-941b-31a9e6c7ac13.png)\r\n\r\nI assume this is caused by the seperation of lists and dictionaries in DesignScript v2.0 where curly brackets now define dictionaries and square brackets define lists.  If that is the case, what workarounds are there so users upgrading to Dynamo v2.0 and using Packages built on Dynamo builds before V2.0 don't experience this exception?\r\n"""
300469989,8600,b'Surface.TrimWithEdgeLoops not working as expected',"b""## Dynamo version\r\n\r\n1.3.2 stable\r\n\r\n## Operating system\r\n\r\nWindows 7\r\n\r\n## What did you do? \r\n\r\nTried to cut holes in a planar surface with a list of planar loops\r\n\r\n## What did you expect to see?\r\n\r\nThe outer boundary being preserved and new holes being added to the surface (holes at the darker squares):\r\n\r\n![image](https://user-images.githubusercontent.com/7148394/36706893-eabc737a-1ba6-11e8-8cd9-3111150dda00.png)\r\n\r\n## What did you see instead?\r\n\r\nthe holes got patched:\r\n\r\n![image](https://user-images.githubusercontent.com/7148394/36706906-f8072c00-1ba6-11e8-9380-1a3bec3c9e90.png)\r\n\r\nPreviously I could circumvent this unexpected behavior by flipping the primary surface or by reversing the loops but that doesn't seem to be the case any more :(\r\n\r\nHere's the code from the image:\r\n\r\n```\r\ns1 = Rectangle.ByWidthLength(50, 50).Patch();\r\nn = -22..22..#12;\r\np1 = Point.ByCoordinates(n<1>, n<2>);\r\npl1 = Plane.ByOriginNormal(p1, Autodesk.Vector.ByCoordinates(0, 0, 1));\r\nr2 = Flatten(Rectangle.ByWidthLength(pl1, 1, 1));\r\ns2 = flip ? s1.FlipNormalDirection() : s1;\r\ns2.TrimWithEdgeLoops(reverse ? r2.Reverse() : r2);\r\n\r\n```\r\nChanging the geometry range doesn't seem to have any effect either. The only way I can get the desired behavior is by using the Surface.SubtractFrom method instead. However generating all the intermediate solids and iterating with all of them or unioning them is a prohibitively expensive operation.\r\n\r\n![image](https://user-images.githubusercontent.com/7148394/36707135-f6fcec04-1ba7-11e8-9eb8-5f8bfaa81e89.png)\r\n\r\n"""
298223493,8581,b'Nothing to background',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\n\r\n(Dynamo Studio 1.3)\r\n\r\n## Operating system\r\n\r\n(Windows10)\r\n\r\n## What did you do? \r\n\r\n(Simple nodes to build and show the geometry)\r\n\r\n## What did you expect to see?\r\n\r\n(show the geometry)\r\n\r\n## What did you see instead?\r\n\r\n(NOTHING!)\r\n.\r\n.\r\n.\r\n\r\n![screenshot 205](https://user-images.githubusercontent.com/36623394/36372904-bee6a3aa-157b-11e8-822b-214e72bad960.png)\r\n'"
298129615,8580,b'attempting to load dynamo 1.3 package that references VariableInputNodeModel in 2.x crashes',b'this crashes on startup when the package is loaded.'
298088828,8579,b'Geometry unexpected behavior',"b""## Dynamo Core 1.3.2.2480 and Dynamo Studio 1.3.0.946\r\n\r\n## Operating system\r\n\r\nWindows 10 Pro\r\nVersion 1709\r\nOS Build 16299.248\r\n\r\n## What did you do? \r\n\r\nI'm trying to create a closed curve from several ways and all returned an unexpected results.\r\n\r\nNote: **i'm using Extra Large geometry working range**\r\n\r\n## What did you expect to see?\r\n\r\nA closed curve by four points\r\n\r\n## What did you see instead?\r\n\r\nsee images below.\r\n\r\n\r\n![image](https://user-images.githubusercontent.com/14896455/36352923-62130908-149e-11e8-9a01-2679c9193f49.png)\r\n\r\n![image](https://user-images.githubusercontent.com/14896455/36352928-6778c0fe-149e-11e8-9c6c-11539e4e97b0.png)\r\n\r\n![image](https://user-images.githubusercontent.com/14896455/36352933-6e0a6aee-149e-11e8-9b4f-94c283287a7d.png)\r\n\r\n![image](https://user-images.githubusercontent.com/14896455/36352934-738b4aec-149e-11e8-8430-afddff86d8bf.png)\r\n\r\n![image](https://user-images.githubusercontent.com/14896455/36352967-e96b0eaa-149e-11e8-9fd5-169a14517c42.png)\r\n\r\n\r\n\r\n"""
297634819,8576,b'As soon create code block crashes Dynamo',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\n\r\n(1.3.2)\r\n\r\n## Operating system\r\n\r\n(Windows 7)\r\n\r\n## What did you do? \r\n\r\n(As soon I create Code Block my Dynamo Crashes)\r\n\r\n## What did you expect to see?\r\n\r\n(to edit/enter the value in code block)\r\n\r\n## What did you see instead?\r\n\r\n(nothing. just crashed dynamo)\r\n'"
297105416,8567,"b'The referenced object is not valid, possibly because it has been deleted from the database, or its creation was undone'","b'Dynamo 1.3.2.2480\r\nRevit 2018.2\r\nWindows 10\r\n\r\n## What did you do? \r\n\r\nUsing a Python Node to load multiple families into multiple project files\r\ndocuments = []\r\nfamilies = []\r\nfor docpath in docpaths:\r\n\tdoc=app.OpenDocumentFile(docpath)\r\n\tdocuments.append(doc)\r\nfor path in paths:\r\n\tfamily_doc = app.OpenDocumentFile(path)\r\n\tfamilies.append(family_doc)\r\n\r\nfor document in documents:\r\n\tmap(lambda family: family.LoadFamily(document, FamilyOption()), families)\r\ndoc = DocumentManager.Instance.CurrentDBDocument\r\n\r\nmap(lambda x: x.Close(True), documents)\r\nmap(lambda x: x.Close(False), families)\r\n## What did you expect to see?\r\n\r\nIT works. The families are loaded into the files and the files are saved. But upon completion I get an error message advising me to close Dynamo \r\n\r\nThe referenced object is not valid, possibly because it has been deleted from the database, or its creation was undone.\r\n\r\n   at validateNativeInstance(Void* ptr)\r\n   at Autodesk.Revit.RevitDBAPIManagedWeakPointer<ADocument>.getValidPtr()\r\n   at Autodesk.Revit.DB.Document.GetHashCode()\r\n   at System.Collections.Generic.Dictionary`2.Remove(TKey key)\r\n   at ProtoFFI.CLRObjectMarshler.OnDispose(StackValue dsObject, Context context, Interpreter dsi)\r\n   at ProtoFFI.DisposeFunctionPointer.Execute(Context c, Interpreter dsi)\r\n   at ProtoCore.Lang.FFIFunctionEndPoint.Execute(Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.CallSite.ExecWithZeroRI(List`1 functionEndPoint, Context c, List`1 formalParameters, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup, SingleRunTraceData previousTraceData, SingleRunTraceData newTraceData)\r\n   at ProtoCore.CallSite.Execute(List`1 functionEndPoint, Context c, List`1 formalParameters, List`1 replicationInstructions, StackFrame stackFrame, RuntimeCore runtimeCore, FunctionGroup funcGroup)\r\n   at ProtoCore.CallSite.DispatchNew(Context context, List`1 arguments, List`1 partialReplicationGuides, DominantListStructure domintListStructure, StackFrame stackFrame, RuntimeCore runtimeCore)\r\n   at ProtoCore.CallSite.JILDispatch(List`1 arguments, List`1 replicationGuides, DominantListStructure domintListStructure, StackFrame stackFrame, RuntimeCore runtimeCore, Context context)\r\n   at ProtoCore.DSASM.Executive.Callr(Int32 blockDeclId, Int32 functionIndex, Int32 classIndex, Boolean& explicitCall, Boolean isDynamicCall, Boolean hasDebugInfo)\r\n   at ProtoCore.DSASM.Heap.GCDisposeObject(StackValue svPtr, Executive exe)\r\n   at ProtoCore.DSASM.Heap.Sweep()\r\n   at ProtoCore.DSASM.Heap.SingleStep(Boolean forceGC)\r\n   at ProtoCore.DSASM.Heap.FullGC(IEnumerable`1 gcroots, Executive exe)\r\n   at ProtoScript.Runners.LiveRunner.ApplyUpdate()\r\n   at ProtoScript.Runners.LiveRunner.CompileAndExecuteForDeltaExecution(List`1 astList)\r\n   at ProtoScript.Runners.LiveRunner.SynchronizeInternal(GraphSyncData syncData)\r\n   at ProtoScript.Runners.LiveRunner.UpdateGraph(GraphSyncData syncData)\r\n   at Dynamo.Scheduler.UpdateGraphAsyncTask.HandleTaskExecutionCore()\r\n   at Dynamo.Scheduler.AsyncTask.Execute()\r\n\r\n\r\n'"
297043644,8566,b'Warning Message Box Drawn Behind Other Nodes',"b'## Dynamo version\r\n\r\nDynamo Revit 1.3.2.2480\r\n\r\n## Operating system\r\n\r\nWindows 10\r\n\r\n## What did you do? \r\n\r\nHad a Python node that raised a warning box:\r\n\r\n<img width=""286"" alt=""2018-02-14 11_21_58-dynamo"" src=""https://user-images.githubusercontent.com/2339067/36199403-cbd53992-1179-11e8-86d6-9dd4e88c924b.png"">\r\n\r\n\r\n## What did you expect to see?\r\n\r\nI expected this warning box to be rendered above the other nodes on the canvas, such that one can read it.\r\n\r\n## What did you see instead?\r\n\r\nIt rendered behind the other node.\r\n\r\nBest,\r\n\r\nAnders\r\n\r\nPs. Apologies if this issue has already been raised/solved, did not find any results searching using the terminology used here.\r\n'"
296978766,8565,b'List.Combine CrashingWhen Input EmptyList',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\n\r\n\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## 1.3.2.2480\r\n\r\n\r\n## W10\r\n(e.g. Windows 7, Windows 8.1, etc)\r\n\r\n## Sending a variable input by using (IF) node.   IF, Input integer, then get item at index, If, Input string then run a string match against Keys.\r\n\r\n\r\n## It all works fine.... it just goes wonky when list.combine receives the empty list as an input.... I will just swap it out so if it is empty it receives a null....\r\n\r\n(Fill in here)\r\n![image](https://user-images.githubusercontent.com/24195138/36188808-7e120530-1103-11e8-8b9f-872ef11645e8.png)\r\n\r\n\r\n## Crash Out Every Time\r\n\r\n(Fill in here)\r\n'"
296690386,8563,b'No 3D background ',b'## Dynamo version\r\n\r\nStudio 1.3.0.946\r\n\r\n## Operating system\r\n\r\n(10)\r\n\r\n## What did you do? \r\n\r\n(regular work on project)\r\n\r\n## What did you expect to see?\r\n\r\n3d background\r\n\r\n## What did you see instead?\r\n\r\nblank background\r\n![capture](https://user-images.githubusercontent.com/36441630/36145770-5f5c666a-10d8-11e8-8747-5420493c97ec.PNG)\r\n\r\n'
296653829,8561,b'IronPython Distribution Method and Standard Library',"b'Hi All,\r\n\r\nI started a thread on the Discourse forum regarding some concerns I have about the  Dynamo IronPython distribution method:\r\n\r\nhttps://forum.dynamobim.com/t/distribute-revit-dynamo-with-the-iron-python-standard-library\r\n\r\nBasically boiling down to:\r\n\r\n1) The potential breakage of IronPython within other applications, due to the Dynamo system-wide install method of IronPython 2.7.\r\n\r\n2) Why the path to the IronPython Standard Library _should_ be hard-coded within the available scripting environments (the Dynamo Python node specifically).\r\n\r\nBest,\r\n\r\nAnders (entirely new user that do not mean to pop in and make a fuss)'"
296612441,8560,b'[Suggestion] Harmonize Get and Set Parameter node name',"b'## Dynamo version\r\n2.0.0.4047\r\n2.0.0.4074\r\n\r\n## Operating system\r\nWindows 10\r\n\r\n## What did you do? \r\nSearched for _SetParameterValueByName_ and expected _**Element.SetParameterByName**_ to appear in the list of available node options\r\n\r\n## What did you expect to see?\r\nSuggestion: For consistency, either include or remove _**Value**_ in both the _Get_ and _Set_ node names\r\n\r\n## What did you see instead? \r\n![parameternodes](https://user-images.githubusercontent.com/5621624/36133702-f8ac9bb0-10a5-11e8-8130-043eb72bc984.png)\r\n\r\n'"
295800915,8548,b'Dynoma Player does not show up after launching it in Revit',"b""If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n1.2 & 1.3.1\r\n\r\n(Which version of Dynamo are you using? Go to Help > About if you're not sure.)\r\n\r\n## Operating system\r\n\r\nWindow 7\r\n\r\n## What did you do? \r\n\r\nTrying to start Dynamo Player with Revit 2017.2 (C4R) project, but the dialog does not show up\r\n\r\n## What did you expect to see?\r\n\r\nDynamo Player\r\n\r\n## What did you see instead?\r\n\r\nNothing"""
295775723,8547,b'missing nodes/tools (dynamo 2.0)',b''
295183727,8543,b'Nested multiline comment error',b'## Dynamo version\r\n2.0.0.3934\r\n\r\n## Operating system\r\nWindows 10\r\n\r\n## What did you do? \r\nAttempted to comment out lines that also included some lines that already were commented out\r\n\r\n## What did you expect to see?\r\nThe selected lines to be commented out\r\n\r\n## What did you see instead?\r\n![error-20180207-1](https://user-images.githubusercontent.com/5621624/35925145-fbfc3a0a-0c4a-11e8-8534-9fe799fe6a56.png)\r\n'
294651095,8539,b'Crashed  when i try to save my Dynamo file to document.',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\nDynamo1.3.2\r\n(Which version of Dynamo are you using? Go to Help > About if you\'re not sure.)\r\n\r\n## Operating system\r\n Windows 8.1\r\n(e.g. Windows 7, Windows 8.1, etc)\r\n\r\n## What did you do? \r\nI pressed  ""the button of  save"" in the list of  document when i try to save my Dynamo work\r\n(Fill in here)\r\n\r\n## What did you expect to see?\r\nSave my Dynamo work successfully\r\n(Fill in here)\r\n\r\n## What did you see instead?\r\nMy software has broke down(deadly error)\r\n(Fill in here)\r\n'"
294616350,8538,b'Lacing Inconsistency',b'## Dynamo version\r\n2.0.0.3865\r\n\r\n## Operating system\r\nWindows 7\r\n\r\n## What did you do? \r\nChanged Lacing from _Auto_ to _Shortest_\r\n\r\n## What did you expect to see?\r\nSimilar behavior as _Auto_\r\n\r\n## What did you see instead?\r\nWorks like _Longest_\r\n![error-20180206-1](https://user-images.githubusercontent.com/5621624/35839733-0a53061c-0b18-11e8-975d-b43e65c47f21.png)\r\n'
294582527,8536,b'Search nodes function freezes every keystroke',"b""If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\nDynamo Core: 1.3.2.2480\r\nDynamo Revit: 1.3.2.2480\r\n(Which version of Dynamo are you using? Go to Help > About if you're not sure.)\r\n\r\n## Operating system\r\nWindows 7 Professional\r\n(e.g. Windows 7, Windows 8.1, etc)\r\n\r\n## What did you do? \r\nAttempted to search nodes.  Dynamo freezes almost every keystroke.  Deleted most packages but still problem persists.  I have to wait 30+ seconds for a single keystroke to register.\r\n\r\n## What did you expect to see?\r\nFast query of search results\r\n\r\n## What did you see instead?\r\nPainfully slow query of search results\r\n"""
294458915,8535,b'Dynamo Studio No Geometry',"b'If this issue is with Dynamo for Revit, please post your issue on the [Dynamo for Revit Issues page](https://github.com/DynamoDS/DynamoRevit/issues).\r\n\r\nIf this issue is **not** a bug report or improvement request, please check the [Dynamo forum](https://forum.dynamobim.com/), and start a thread there to discuss your issue.\r\n\r\n## Dynamo version\r\n\r\n1.3.2.2480 \r\n\r\n## Operating system\r\n\r\nWindows 10\r\n\r\n## What did you do? \r\n\r\nOpen and Run Dynamo Studio\r\n\r\n## What did you expect to see?\r\n\r\nGeometry\r\n\r\n## What did you see instead?\r\n\r\nBackground Grid\r\n'"
292700107,8510,b'Input port accepts multiple wires',"b'## Dynamo version\r\n2.0.0.3865\r\n\r\n## Operating system\r\nWindows 7\r\n\r\n## What did you do? \r\nConnected a new wire to an input port that was already wired\r\n\r\n## What did you expect to see?\r\nThe new wire replaces the old wire\r\n\r\n## What did you see instead?\r\nThe input port accepted multiple connections\r\n\r\n![20180130-3](https://user-images.githubusercontent.com/5621624/35556853-729185a4-05c9-11e8-9140-474522df2d87.png)\r\nOn reopening the file only one wire retained.\r\nHowever, Dynamo crashes on undoing actions before closing.'"
292691199,8509,b'Unhandeled Exception corrupts file',"b""## Dynamo version\r\n2.0.0.3865\r\n\r\n## Operating system\r\nWindows 7\r\n\r\n## What did you do? \r\nWrapped Imperative blocks within another Imperative block\r\n![20180130-1](https://user-images.githubusercontent.com/5621624/35555218-7f9b2b6a-05c4-11e8-8bb0-456b0b22774d.png)\r\nBefore Error ...\r\n![20180130-2](https://user-images.githubusercontent.com/5621624/35555289-b12cebc8-05c4-11e8-9350-6db2cf41d581.png)\r\n\r\n## What did you expect to see?\r\nAn opportunity to further refine the code\r\n\r\n## What did you see instead?\r\nUnhandled Exception and more importantly the file is now corrupt and doesn't work even on relaunching Dynamo\r\n[20180130.zip](https://github.com/DynamoDS/Dynamo/files/1676803/20180130.zip)\r\n```\r\nIndex was outside the bounds of the array.\r\n\r\n   at ProtoCore.DSASM.Executive.BOUNCE_Handler(Instruction instruction)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, Language language)\r\n   at ProtoCore.DSASM.Executive.Execute(Int32 exeblock, Int32 entry, List`1 breakpoints, Language language)\r\n   at ProtoCore.DSASM.Executive.BounceUsingExecutive(Executive executive, Int32 exeblock, Int32 entry, StackFrame stackFrame, Int32 locals, Boolean fepRun, Executive exec, List`1 breakpoints)\r\n   at ProtoScript.Runners.ProtoScriptRunner.ExecuteLive(Core core, RuntimeCore runtimeCore)\r\n   at ProtoScript.Runners.LiveRunner.Execute(Boolean isCodeCompiled)\r\n   at ProtoScript.Runners.LiveRunner.ApplyUpdate()\r\n   at ProtoScript.Runners.LiveRunner.CompileAndExecuteForDeltaExecution(List`1 astList)\r\n   at ProtoScript.Runners.LiveRunner.SynchronizeInternal(GraphSyncData syncData)\r\n   at ProtoScript.Runners.LiveRunner.UpdateGraph(GraphSyncData syncData)\r\n   at Dynamo.Scheduler.UpdateGraphAsyncTask.HandleTaskExecutionCore()\r\n   at Dynamo.Scheduler.AsyncTask.Execute()\r\n```\r\n"""
292627785,8508,b'Asked to convert non-convertable types',"b'## Dynamo version\r\n2.0.0.3865\r\n\r\n## Operating system\r\nWindows 7\r\n\r\n## What did you do? \r\nUpdating 1.3.1 code to work with 2.0.0\r\n\r\n## What did you expect to see?\r\nAn error free code block once when all expected geometry is generated\r\n\r\n## What did you see instead?\r\n![error20180130](https://user-images.githubusercontent.com/5621624/35544281-8a037e3e-058f-11e8-957a-0d5da39a7562.png)\r\n\r\nAble to identify the line where the warning originates, but unable to find any issue (no nulls and output is as expected).'"
